match_id,era5_event_id,cnn_bayesian_score,kg_bayesian_score,kg_rank,attribution_weight
FL-2017-000088-SDN,FL_2017_000088_SDN,0.09360146,0.000401368032204,59.0,0.0950639828125
FL-2019-000064-SDN,FL_2019_000064_SDN,0.07554734,1.2077260312826734,1.0,0.08813856333333335
FL-2010-000139-SDN,FL_2010_000139_SDN,0.081430875,0.0035059118023604,14.0,0.08571671052631578
FL-2001-000417-SDN,FL_2001_000417_SDN,0.06826773,0.0039255548714585,13.0,0.07206038166666667
FL-1998-000251-SDN,FL_1998_000251_SDN,0.066023804,0.0122360562369007,7.0,0.07152578766666667
FL-2011-000120-SDN,FL_2011_000120_SDN,0.07029167,0.0002630011299711,96.0,0.07098762712871287
FL-2006-000123-SDN,FL_2006_000123_SDN,0.06385274,0.0120257850376531,8.0,0.06876448923076924
FL-2008-000125-SDN,FL_2008_000125_SDN,0.05947023,0.0156039146561315,5.0,0.06541725300000001
FL-2020-000176-SDN,FL_2020_000176_SDN,0.059535727,0.0002121951733766,108.0,0.06006259184070796
FL-2003-000368-SDN,FL_2003_000368_SDN,0.032238733,0.0194782744109461,3.0,0.036268574625
FF-2021-000090-SDN,FF_2021_000090_SDN,0.03284831,0.0002591847104692,97.0,0.03317035225490196
FL-2018-000128-SDN,FL_2018_000128_SDN,0.026809996,0.000808341554418,37.0,0.027448329238095235
FF-2013-000091-SDN,FF_2013_000091_SDN,0.025869178,0.0012003480649801,26.0,0.026703667612903225
FL-2005-000129-SDN,FL_2005_000129_SDN,0.020119518,0.0221918211700754,2.0,0.022993734857142855
FL-2016-000072-SDN,FL_2016_000072_SDN,0.015925929,0.0008964017675594,33.0,0.016345032394736843
FL-2009-000166-SDN,FL_2009_000166_SDN,0.013559163,0.0049223222858507,11.0,0.014406610687500002
FL-2014-000098-SDN,FL_2014_000098_SDN,0.013226317,0.0010800172408776,31.0,0.013593714694444443
FL-2017-000137-SSD,FL_2017_000137_SSD,0.010991403,1.187330196677414e-05,675.0,0.011007566827941177
FL-2012-000129-SDN,FL_2012_000129_SDN,0.0059375134,0.0030971673791083,16.0,0.006220252133333334
FL-2004-000116-CAF,FL_2004_000116_CAF,0.003517996,0.0001363413229782,144.0,0.0035416067114093963
FL-2011-000133-MEX,FL_2011_000133_MEX,0.0032173763,5.111580796049977e-05,318.0,0.0032273372173374617
FL-2015-000053-CAF,FL_2015_000053_CAF,0.0025585126,1.7681538872823475e-05,575.0,0.0025629238286206894
FL-2019-000098-CAF,FL_2019_000098_CAF,0.0023605477,0.0002921388939415,86.0,0.0023864877846153845
FL-2008-000086-MEX,FL_2008_000086_MEX,0.002162495,3.32670404896417e-06,936.0,0.0021647930818278426
FL-2007-000151-TCD,FL_2007_000151_TCD,0.0018778364,0.000141562197686,139.0,0.0018908769305555555
FL-2016-000137-ARG,FL_2016_000137_ARG,0.0015415114,8.252794124095648e-05,215.0,0.0015485182700000003
FL-2015-000110-ARG,FL_2015_000110_ARG,0.0013976961,3.920932461902296e-05,389.0,0.0014012435520304569
FL-2001-000521-TCD,FL_2001_000521_TCD,0.0013348217,8.87375805570562e-06,720.0,0.0013366628333793104
FL-2008-000154-MEX,FL_2008_000154_MEX,0.00120009,2.6898425932265926e-06,972.0,0.0012013183418628454
FL-2020-000192-TCD,FL_2020_000192_TCD,0.0011722309,2.5689985068990724e-05,481.0,0.0011746428977366255
FL-2010-000150-MEX,FL_2010_000150_MEX,0.0010412507,6.371405410293134e-05,260.0,0.0010451799479245284
ST-2011-000073-CAF,ST_2011_000073_CAF,0.00088509906,7.731665864466227e-06,738.0,0.0008862903104172274
FL-2009-000135-MEX,FL_2009_000135_MEX,0.0008617339,1.5088738058745796e-05,617.0,0.0008631193242765275
FL-2022-000321-CAF,FL_2022_000321_CAF,0.0008583745,3.3102529293107164e-06,938.0,0.0008592847592788972
FL-2000-000255-ARG,FL_2000_000255_ARG,0.0007675643,0.000107811716317,176.0,0.0007718049867403315
FL-2009-000129-CAF,FL_2009_000129_CAF,0.0005274986,8.80319425436788e-05,203.0,0.0005300346509615384
FL-1998-000329-BEN,FL_1998_000329_BEN,0.0004989624,0.000527666927519,50.0,0.0005080344436363635
FL-2017-000054-BFA,FL_2017_000054_BFA,0.00049100304,5.80112398788894e-07,1144.0,0.0004914303707571801
FL-2008-000038-ARG,FL_2008_000038_ARG,0.00044097536,4.103148425730152e-05,372.0,0.00044214505591511934
FL-1999-000391-MEX,FL_1999_000391_MEX,0.00043418803,1.7246090996260926e-07,1193.0,0.00043455045740400667
FL-2022-000213-IND,FL_2022_000213_IND,0.00040778183,4.294955034307223e-05,363.0,0.0004088899327989131
FL-2009-000186-TCD,FL_2009_000186_TCD,0.00037886735,1.8490904445608864e-06,1025.0,0.0003792351823786408
FL-2009-000251-SAU,FL_2009_000251_SAU,0.0003351067,4.222321157099283e-06,874.0,0.00033548793629124005
FL-2021-000123-CAF,FL_2021_000123_CAF,0.00032716032,0.0004993005354158,52.0,0.0003328999747368421
FL-2011-000091-BEN,FL_2011_000091_BEN,0.00024601532,5.376993933123833e-05,301.0,0.00024681929163398693
FL-2000-000002-AGO,FL_2000_000002_AGO,0.00023718008,5.355429483112457e-05,302.0,0.00023795265355048862
FL-1999-000265-TCD,FL_1999_000265_TCD,0.00021485749,4.9395117752160365e-06,847.0,0.00021510967015258214
FL-2019-000009-ARG,FL_2019_000009_ARG,0.00019827434,0.0002386061047369,100.0,0.00020016266704761903
FL-2022-000277-SDN,FL_2022_000277_SDN,0.0001907289,0.000735845749376,39.0,0.0001950636477272727
FL-2008-000095-SUR,FL_2008_000095_SUR,0.00018643218,0.0002049169317455,109.0,0.00018806755
FL-2021-000078-GTM,FL_2021_000078_GTM,0.00017179869,2.405256638904901e-07,1184.0,0.00017194318006728343
FL-2020-000132-UGA,FL_2020_000132_UGA,0.00016859556,1.4183837938619068e-05,638.0,0.00016885776149300156
FL-1998-000080-ARG,FL_1998_000080_ARG,0.00016473727,0.0003771050048532,70.0,0.00016693376693333335
FL-2002-000510-MEX,FL_2002_000510_MEX,0.00016615042,3.1827932237934104e-05,440.0,0.0001665237917303371
FL-2008-000102-CIV,FL_2008_000102_CIV,0.00016240479,0.000390321597656,66.0,0.0001646921814084507
FL-2007-000165-BEN,FL_2007_000165_BEN,0.0001553202,0.0001601808457447,128.0,0.0001564880210526316
FL-2012-000063-RUS,FL_2012_000063_RUS,0.00015263718,0.0004998799000327,51.0,0.0001553628439285714
FL-2022-000365-PAN,FL_2022_000365_PAN,0.00014795564,5.049724846345772e-07,1155.0,0.00014808318796551725
FL-2011-000118-GTM,FL_2011_000118_GTM,0.00014381968,5.765409496820687e-06,817.0,0.00014399464311435524
FL-2013-000055-UGA,FL_2013_000055_UGA,0.00012221352,4.72930924091242e-05,343.0,0.00012256470827586206
FF-2007-000083-IND,FF_2007_000083_IND,0.00012238386,4.198533118253053e-06,875.0,0.00012252293256818182
FL-2006-000068-CHN,FL_2006_000068_CHN,0.00012089051,7.785811300513877e-05,224.0,0.00012141841615720522
FL-2020-000154-CIV,FL_2020_000154_CIV,0.000118207856,3.665766032994438e-08,1218.0,0.00011830451001144726
FL-2011-000106-GHA,FL_2011_000106_GHA,0.000117155454,3.479944628643362e-06,924.0,0.00011728156320775027
FL-2021-000145-BEN,FL_2021_000145_BEN,0.00011687882,8.943790582997143e-06,718.0,0.00011704047811894883
FL-2000-000299-GTM,FL_2000_000299_GTM,0.000114590934,7.095282124299967e-06,768.0,0.00011473917582923674
FL-2013-000112-CAF,FL_2013_000112_CAF,0.000101653226,1.6326812191705288e-05,595.0,0.00010182264804333334
FL-2007-000141-NGA,FL_2007_000141_NGA,9.348755e-05,9.003356629222741e-05,197.0,9.395035965346535e-05
