latitude,longitude,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_speed,2m_temperature,mean_sea_level_pressure,surface_pressure,total_precipitation_24hr,time,level,geopotential,specific_humidity,temperature,u_component_of_wind,v_component_of_wind,vertical_velocity,wind_speed,precipitation_mm_24h,event_id,region_label
36.25,101.0,-3.2041965,-0.7718868,3.2958586,281.7877,101469.37,69236.375,0.0013172366,2009-06-09,1000,1224.3995,0.0031442847,297.49496,-2.7981968,-0.6567622,0.22690082,2.8742375,1.3172365,FL-2009-000113-CHN,center
36.25,101.0,-3.2041965,-0.7718868,3.2958586,281.7877,101469.37,69236.375,0.0013172366,2009-06-09,850,14649.179,0.003144008,289.49988,-2.8049493,-0.64695215,0.2249062,2.8785913,1.3172365,FL-2009-000113-CHN,center
36.25,101.0,-3.2041965,-0.7718868,3.2958586,281.7877,101469.37,69236.375,0.0013172366,2009-06-09,500,56688.473,0.004102379,265.56232,0.9882908,1.3597496,-0.06458998,1.6809632,1.3172365,FL-2009-000113-CHN,center
36.25,101.0,-3.2041965,-0.7718868,3.2958586,281.7877,101469.37,69236.375,0.0013172366,2009-06-09,250,106538.414,0.00021374706,235.12593,31.52318,3.1175957,-0.13030005,31.676968,1.3172365,FL-2009-000113-CHN,center
36.25,101.25,-2.6109667,-0.9345083,2.7731667,281.40274,101536.37,69323.625,0.00080832466,2009-06-09,1000,1296.8574,0.0031442847,297.45544,-2.3700762,-0.8229133,0.055556774,2.5088737,0.8083247,FL-2009-000113-CHN,center
36.25,101.25,-2.6109667,-0.9345083,2.7731667,281.40274,101536.37,69323.625,0.00080832466,2009-06-09,850,14712.752,0.003144008,289.227,-2.3627982,-0.8129934,0.066118956,2.4987543,0.8083247,FL-2009-000113-CHN,center
36.25,101.25,-2.6109667,-0.9345083,2.7731667,281.40274,101536.37,69323.625,0.00080832466,2009-06-09,500,56691.664,0.0039007177,265.43454,0.9259033,1.0614029,-0.094988346,1.4085003,0.8083247,FL-2009-000113-CHN,center
36.25,101.25,-2.6109667,-0.9345083,2.7731667,281.40274,101536.37,69323.625,0.00080832466,2009-06-09,250,106530.86,0.00025903803,235.04132,31.907312,2.9651842,-0.09191704,32.044796,0.8083247,FL-2009-000113-CHN,center
36.25,101.5,-2.4156153,-0.8850148,2.5726347,283.26337,101494.89,71758.34,0.0,2009-06-09,1000,1300.8829,0.0032200972,297.4653,-1.9951724,-0.8295593,-0.08883536,2.1607594,0.0,FL-2009-000113-CHN,center
36.25,101.5,-2.4156153,-0.8850148,2.5726347,283.26337,101494.89,71758.34,0.0,2009-06-09,850,14720.151,0.003219965,289.1781,-2.0077367,-0.8248535,-0.09437275,2.1705737,0.0,FL-2009-000113-CHN,center
36.25,101.5,-2.4156153,-0.8850148,2.5726347,283.26337,101494.89,71758.34,0.0,2009-06-09,500,56691.1,0.0038072374,265.35593,0.47233582,0.9374994,-0.1651864,1.0497649,0.0,FL-2009-000113-CHN,center
36.25,101.5,-2.4156153,-0.8850148,2.5726347,283.26337,101494.89,71758.34,0.0,2009-06-09,250,106521.85,0.0002875069,235.01688,32.383392,2.7276,-0.04688096,32.49806,0.0,FL-2009-000113-CHN,center
36.25,101.75,-2.048036,-0.62790585,2.1421292,283.1332,101531.01,71863.05,0.0,2009-06-09,1000,1259.4932,0.003277746,297.41306,-1.808515,-0.48248816,-0.13230217,1.8717695,0.0,FL-2009-000113-CHN,center
36.25,101.75,-2.048036,-0.62790585,2.1421292,283.1332,101531.01,71863.05,0.0,2009-06-09,850,14689.43,0.0032775449,289.26773,-1.8107791,-0.50786567,-0.13016391,1.8806511,0.0,FL-2009-000113-CHN,center
36.25,101.75,-2.048036,-0.62790585,2.1421292,283.1332,101531.01,71863.05,0.0,2009-06-09,500,56683.22,0.0039087976,265.066,-0.18694115,1.1347668,-0.18963051,1.1500621,0.0,FL-2009-000113-CHN,center
36.25,101.75,-2.048036,-0.62790585,2.1421292,283.1332,101531.01,71863.05,0.0,2009-06-09,250,106507.32,0.0003162584,235.0526,32.898293,2.3958788,-0.018050909,32.98542,0.0,FL-2009-000113-CHN,center
36.25,102.0,-2.1437185,-0.41900468,2.1842833,284.45673,101500.12,73274.02,0.0,2009-06-09,1000,1244.0107,0.003280905,297.4752,-1.938778,-0.40273565,-0.021169424,1.9801657,0.0,FL-2009-000113-CHN,center
36.25,102.0,-2.1437185,-0.41900468,2.1842833,284.45673,101500.12,73274.02,0.0,2009-06-09,850,14681.806,0.003280914,289.451,-1.9327054,-0.3774047,-0.02137041,1.9692091,0.0,FL-2009-000113-CHN,center
36.25,102.0,-2.1437185,-0.41900468,2.1842833,284.45673,101500.12,73274.02,0.0,2009-06-09,500,56680.402,0.0038635724,264.668,-0.896801,1.2733431,-0.10470343,1.5574514,0.0,FL-2009-000113-CHN,center
36.25,102.0,-2.1437185,-0.41900468,2.1842833,284.45673,101500.12,73274.02,0.0,2009-06-09,250,106498.305,0.000328529,235.10275,33.36415,2.0708828,-0.018562794,33.42836,0.0,FL-2009-000113-CHN,center
36.25,102.25,-2.3797345,-0.7596741,2.4980474,284.22943,101532.79,73256.57,0.0,2009-06-09,1000,1268.989,0.0033342103,297.48508,-2.1667385,-0.73134553,0.036289215,2.2868366,0.0,FL-2009-000113-CHN,center
36.25,102.25,-2.3797345,-0.7596741,2.4980474,284.22943,101532.79,73256.57,0.0,2009-06-09,850,14703.67,0.003334206,289.33154,-2.1403823,-0.7116436,0.022658348,2.255587,0.0,FL-2009-000113-CHN,center
36.25,102.25,-2.3797345,-0.7596741,2.4980474,284.22943,101532.79,73256.57,0.0,2009-06-09,500,56681.34,0.0037229594,264.35187,-1.2373981,1.2309551,0.008115292,1.7453953,0.0,FL-2009-000113-CHN,center
36.25,102.25,-2.3797345,-0.7596741,2.4980474,284.22943,101532.79,73256.57,0.0,2009-06-09,250,106490.75,0.00033907444,235.1366,33.780975,1.8646779,-0.027092218,33.8324,0.0,FL-2009-000113-CHN,center
