era5_event_id,cnn_similarity_score,cnn_likelihood,cnn_prior,cnn_bayesian_score
LS_2015_000135_LKA,0.83092356,0.15689558,0.75283194,0.118116
FL_1999_000161_LKA,0.8102934,0.12201772,0.7481682,0.09128977
FL_2014_000070_LKA,0.77342,0.07658679,0.7469382,0.057205603
FF_2009_000160_LKA,0.7701191,0.07338018,0.77540636,0.05689946
FL_2017_000057_LKA,0.7593374,0.063730605,0.8156903,0.051984433
FL_2008_000079_LKA,0.7629341,0.06681442,0.7734195,0.051675577
LS_2022_000283_LKA,0.73336434,0.044998486,0.8693547,0.039119646
FL_2007_000052_LKA,0.7208165,0.037865803,0.78609407,0.029766083
FL_2003_000229_LKA,0.713638,0.034259398,0.8598722,0.029458703
FL_2019_000171_LKA,0.71348447,0.03418576,0.82250226,0.028117865
FL_2016_000050_LKA,0.69777375,0.027361903,0.76472735,0.020924397
FL_2010_000196_LKA,0.6909956,0.024817193,0.8230391,0.02042552
FL_2008_000051_LKA,0.6810198,0.021458397,0.7549613,0.01620026
FL_2000_000741_LKA,0.67778045,0.020459281,0.773201,0.015819136
FF_2008_000199_LKA,0.6629528,0.016399324,0.8020625,0.013153283
FL_2010_000092_LKA,0.6311314,0.010027622,0.8488423,0.00851187
FL_2011_000176_LKA,0.63234884,0.010222738,0.806451,0.008244137
FL_2018_000060_LKA,0.6089349,0.0070098466,0.828818,0.0058098873
FL_2020_000237_LKA,0.5793618,0.0042608725,0.88817585,0.0037844041
FL_2021_000057_LKA,0.5533918,0.0026935642,0.8433083,0.002271505
FF_2009_000246_LKA,0.55211323,0.002631974,0.80693686,0.002123837
FL_2014_000162_LKA,0.53307515,0.0018530383,0.7992548,0.0014810497
FL_2018_000425_LKA,0.52094066,0.0014719145,0.82418966,0.0012131367
FL_2006_000155_LKA,0.5064329,0.0011097344,0.76979613,0.00085426925
FL_2020_000154_CIV,0.49481136,0.00087982556,0.8812828,0.0007753751
FL_2005_000196_LKA,0.48894733,0.00078094564,0.906438,0.0007078788
FL_2016_000114_EGY,0.48009914,0.00065059285,0.96051925,0.00062490697
FL_2007_000228_LKA,0.48978633,0.00079445,0.7669109,0.0006092724
FL_2022_000276_GMB,0.47649944,0.0006034259,0.9115523,0.00055005425
FL_2009_000226_PRY,0.4709097,0.00053626136,0.94584394,0.0005072196
FL_2001_000314_GHA,0.45359308,0.0003686924,0.9691801,0.00035732932
FL_2010_000115_MMR,0.4534343,0.00036740376,0.8942148,0.0003285379
FL_2011_000107_MMR,0.4589136,0.00041429457,0.7719877,0.0003198303
FL_2020_000195_CMR,0.43556768,0.0002457856,1.2090423,0.00029716518
FL_2010_000152_THA,0.4468541,0.00031743705,0.91716826,0.0002911432
FF_2009_000107_THA,0.4403236,0.00027398043,0.8892001,0.00024362342
FL_2008_000091_SOM,0.43572247,0.0002466605,0.9762243,0.00024079597
FL_2010_000012_EGY,0.43467492,0.00024079409,0.9297521,0.00022387881
FL_2005_000081_CHN,0.4330537,0.00023196237,0.83118075,0.00019280266
FL_2007_000125_PHL,0.42741013,0.0002034455,0.94382703,0.00019201735
FL_2021_000095_MMR,0.42751512,0.0002039458,0.7756319,0.00015818687
FL_2007_000122_VNM,0.42218018,0.00017987813,0.8741286,0.00015723662
FL_1999_000031_LKA,0.41815412,0.00016344205,0.8809681,0.00014398723
FL_1991_000009_VNM,0.41226923,0.00014184344,0.8788581,0.00012466025
FL_2013_000083_THA,0.40781933,0.00012725595,0.9636208,0.00012262647
FL_2019_000135_GHA,0.3997363,0.000104168335,1.134764,0.00011820647
FL_1997_000142_CZE,0.40385276,0.000115406576,1.0236871,0.000118140226
FL_2010_000259_AUS,0.4094634,0.00013248019,0.8544154,0.00011319311
FL_2022_000305_GIN,0.40392345,0.000115608746,0.9609107,0.00011108968
FL_2007_000149_CMR,0.3941781,9.055759e-05,1.1851393,0.00010732336
FL_2009_000248_URY,0.40955728,0.00013278423,0.7613565,0.000101096135
FL_2001_000332_IND,0.40084994,0.00010710709,0.9017205,9.658066e-05
FL_2014_000107_MMR,0.40359613,0.00011467532,0.78811467,9.03773e-05
FL_2012_000205_LKA,0.39753547,9.8573204e-05,0.90653586,8.936015e-05
FL_2013_000103_YEM,0.38757432,7.6480355e-05,1.1663833,8.920541e-05
FL_2016_000089_SEN,0.39030427,8.2041384e-05,0.9681978,7.943229e-05
FL_2005_000153_THA,0.39130455,8.416839e-05,0.9010399,7.5839074e-05
FL_2000_000130_BOL,0.39245462,8.667513e-05,0.8691305,7.5332e-05
FL_2011_000135_THA,0.38624948,7.3905896e-05,0.9940827,7.3468575e-05
FL_2019_000081_MMR,0.3923468,8.643729e-05,0.8171662,7.0633636e-05
FL_2020_000200_BFA,0.38545483,7.23994e-05,0.9510621,6.885632e-05
FL_2021_000110_YEM,0.37892556,6.102939e-05,1.0518543,6.419402e-05
FL_2007_000023_IDN,0.37248665,5.1417046e-05,1.1489115,5.9073634e-05
FL_1998_000359_UKR,0.37465283,5.4486663e-05,1.056951,5.7589736e-05
FL_2001_000450_THA,0.3770163,5.8023154e-05,0.982369,5.7000147e-05
FL_2009_000127_BEN,0.38208616,6.6315195e-05,0.8563633,5.67899e-05
FL_2008_000089_IND,0.38181317,6.584291e-05,0.84409976,5.5577988e-05
FL_2014_000121_CMR,0.36837965,4.6021032e-05,1.1599728,5.3383144e-05
FL_2007_000151_TCD,0.37876478,6.0770926e-05,0.84078753,5.1095438e-05
FL_2017_000091_MMR,0.3815965,6.547023e-05,0.7773403,5.089265e-05
FL_2007_000130_CIV,0.36559588,4.265922e-05,1.0619783,4.5303168e-05
FL_1997_000207_SYC,0.37071913,4.9028662e-05,0.89674884,4.3966396e-05
FL_2013_000076_PRY,0.3700797,4.818952e-05,0.9115895,4.392906e-05
FL_2012_000200_BFA,0.37031338,4.849467e-05,0.9016484,4.372514e-05
FL_1998_000165_CHN,0.36595905,4.308488e-05,0.9735208,4.194403e-05
