latitude,longitude,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_speed,2m_temperature,mean_sea_level_pressure,surface_pressure,total_precipitation_24hr,time,level,geopotential,specific_humidity,temperature,u_component_of_wind,v_component_of_wind,vertical_velocity,wind_speed,precipitation_mm_24h,event_id,region_label
18.25,357.75,2.7264132,-0.2119999,2.7346432,304.50085,101028.8,97792.95,0.00039601885,2007-07-17,1000,876.0973,0.013093041,307.24796,2.7755644,-0.21533413,-0.042929053,2.7839048,0.39601886,FF-2007-000100-MLI,center
18.25,357.75,2.7264132,-0.2119999,2.7346432,304.50085,101028.8,97792.95,0.00039601885,2007-07-17,850,15013.301,0.009927805,297.28375,-2.7740672,2.583692,0.6522645,3.7908986,0.39601886,FF-2007-000100-MLI,center
18.25,357.75,2.7264132,-0.2119999,2.7346432,304.50085,101028.8,97792.95,0.00039601885,2007-07-17,500,57885.207,0.0030145752,266.4418,-11.078752,-1.1099172,-0.10293436,11.134212,0.39601886,FF-2007-000100-MLI,center
18.25,357.75,2.7264132,-0.2119999,2.7346432,304.50085,101028.8,97792.95,0.00039601885,2007-07-17,250,107611.95,0.00012770141,231.55843,0.8832245,2.5004303,0.18524504,2.6518366,0.39601886,FF-2007-000100-MLI,center
18.25,358.0,2.9195585,-0.19285357,2.925921,305.34113,101014.305,97639.75,0.00036620162,2007-07-17,1000,864.20825,0.011990621,307.49533,2.9999826,-0.19338153,-0.044125438,3.006209,0.36620164,FF-2007-000100-MLI,center
18.25,358.0,2.9195585,-0.19285357,2.925921,305.34113,101014.305,97639.75,0.00036620162,2007-07-17,850,15005.628,0.009905643,297.30634,-1.9127219,3.1034813,0.43471754,3.6455593,0.36620164,FF-2007-000100-MLI,center
18.25,358.0,2.9195585,-0.19285357,2.925921,305.34113,101014.305,97639.75,0.00036620162,2007-07-17,500,57869.11,0.0028910772,266.53598,-12.24833,-1.9673157,0.027444363,12.405318,0.36620164,FF-2007-000100-MLI,center
18.25,358.0,2.9195585,-0.19285357,2.925921,305.34113,101014.305,97639.75,0.00036620162,2007-07-17,250,107620.45,0.00013690573,231.50673,0.6183262,2.2075808,0.17776012,2.29254,0.36620164,FF-2007-000100-MLI,center
18.25,358.25,2.8299098,-0.32241035,2.8482165,304.73642,100999.14,97588.69,0.00081815757,2007-07-17,1000,850.78894,0.01314185,307.82977,2.927158,-0.35221523,-0.026778102,2.9482725,0.81815755,FF-2007-000100-MLI,center
18.25,358.25,2.8299098,-0.32241035,2.8482165,304.73642,100999.14,97588.69,0.00081815757,2007-07-17,850,14999.516,0.0096311765,297.3834,-0.9187665,3.5107388,0.1454825,3.6289694,0.81815755,FF-2007-000100-MLI,center
18.25,358.25,2.8299098,-0.32241035,2.8482165,304.73642,100999.14,97588.69,0.00081815757,2007-07-17,500,57854.34,0.0031322124,266.3921,-13.129161,-2.9880996,0.19614649,13.464903,0.81815755,FF-2007-000100-MLI,center
18.25,358.25,2.8299098,-0.32241035,2.8482165,304.73642,100999.14,97588.69,0.00081815757,2007-07-17,250,107627.83,0.0001492654,231.4248,0.51732254,1.7442119,0.15655375,1.8193125,0.81815755,FF-2007-000100-MLI,center
18.25,358.5,2.5456586,-0.36261773,2.5713556,304.0724,100995.81,97489.03,0.0015290398,2007-07-17,1000,846.3158,0.014253528,307.92377,2.5920172,-0.38062447,-0.034075916,2.6198146,1.5290399,FF-2007-000100-MLI,center
18.25,358.5,2.5456586,-0.36261773,2.5713556,304.0724,100995.81,97489.03,0.0015290398,2007-07-17,850,14993.794,0.009477408,297.3276,0.27224475,3.5289583,-0.00037640333,3.539444,1.5290399,FF-2007-000100-MLI,center
18.25,358.5,2.5456586,-0.36261773,2.5713556,304.0724,100995.81,97489.03,0.0015290398,2007-07-17,500,57852.45,0.003609051,266.11734,-13.0066595,-4.140791,0.20404816,13.649884,1.5290399,FF-2007-000100-MLI,center
