latitude,longitude,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_speed,2m_temperature,mean_sea_level_pressure,surface_pressure,total_precipitation_24hr,time,level,geopotential,specific_humidity,temperature,u_component_of_wind,v_component_of_wind,vertical_velocity,wind_speed,precipitation_mm_24h,event_id,region_label
11.75,348.0,0.7740927,0.9876857,1.2548875,293.7454,101511.914,94437.57,0.015345909,2009-09-06,1000,1250.5261,0.014797042,298.90213,0.823614,0.9867385,0.13659143,1.2852988,15.345909,FL-2009-000178-GIN,center
11.75,348.0,0.7740927,0.9876857,1.2548875,293.7454,101511.914,94437.57,0.015345909,2009-09-06,850,14998.447,0.013231183,290.27548,-0.36482334,-1.0855949,0.046116352,1.1452565,15.345909,FL-2009-000178-GIN,center
11.75,348.0,0.7740927,0.9876857,1.2548875,293.7454,101511.914,94437.57,0.015345909,2009-09-06,500,57765.3,0.0037054066,267.9944,-1.4300251,9.763569,0.07050347,9.867738,15.345909,FL-2009-000178-GIN,center
11.75,348.0,0.7740927,0.9876857,1.2548875,293.7454,101511.914,94437.57,0.015345909,2009-09-06,250,107830.59,0.0002871016,232.9317,-4.4347725,-1.6307523,-0.081531525,4.725099,15.345909,FL-2009-000178-GIN,center
11.75,348.25,0.32878315,1.2211815,1.264667,294.36542,101489.984,95199.55,0.016899362,2009-09-06,1000,1246.3374,0.015107619,298.93613,0.2928245,1.2310855,0.0579741,1.2654319,16.899363,FL-2009-000178-GIN,center
11.75,348.25,0.32878315,1.2211815,1.264667,294.36542,101489.984,95199.55,0.016899362,2009-09-06,850,15000.737,0.013394245,290.0469,-0.24670815,-0.5059006,0.08309698,0.56285024,16.899363,FL-2009-000178-GIN,center
11.75,348.25,0.32878315,1.2211815,1.264667,294.36542,101489.984,95199.55,0.016899362,2009-09-06,500,57785.47,0.0036644342,267.90897,-1.8586159,9.165104,-0.0006568432,9.351662,16.899363,FL-2009-000178-GIN,center
11.75,348.25,0.32878315,1.2211815,1.264667,294.36542,101489.984,95199.55,0.016899362,2009-09-06,250,107826.336,0.00028534856,232.79865,-4.14184,-1.7939564,0.08407366,4.513659,16.899363,FL-2009-000178-GIN,center
11.75,348.5,0.40953878,1.3492277,1.4100132,294.0671,101513.67,94592.16,0.016886124,2009-09-06,1000,1266.0015,0.015081238,298.8607,0.36947584,1.1424422,0.030157268,1.2007025,16.886124,FL-2009-000178-GIN,center
11.75,348.5,0.40953878,1.3492277,1.4100132,294.0671,101513.67,94592.16,0.016886124,2009-09-06,850,15002.545,0.013421871,289.8464,0.22705102,-0.115745544,0.06436014,0.25485134,16.886124,FL-2009-000178-GIN,center
11.75,348.5,0.40953878,1.3492277,1.4100132,294.0671,101513.67,94592.16,0.016886124,2009-09-06,500,57804.168,0.003825332,267.96832,-2.1017437,8.468502,-0.05402732,8.725414,16.886124,FL-2009-000178-GIN,center
11.75,348.5,0.40953878,1.3492277,1.4100132,294.0671,101513.67,94592.16,0.016886124,2009-09-06,250,107816.28,0.00027728773,232.77374,-4.1613693,-2.3405004,0.22027385,4.774404,16.886124,FL-2009-000178-GIN,center
11.75,348.75,0.1734247,1.2595268,1.2714102,294.20007,101516.74,94874.43,0.016891915,2009-09-06,1000,1267.2812,0.015189961,298.84888,0.18815017,1.155546,0.031660914,1.1707634,16.891916,FL-2009-000178-GIN,center
11.75,348.75,0.1734247,1.2595268,1.2714102,294.20007,101516.74,94874.43,0.016891915,2009-09-06,850,15006.764,0.013456235,289.6111,0.29843926,0.34825563,-0.0034377575,0.4586371,16.891916,FL-2009-000178-GIN,center
11.75,348.75,0.1734247,1.2595268,1.2714102,294.20007,101516.74,94874.43,0.016891915,2009-09-06,500,57822.656,0.0041081063,268.0645,-2.8700905,7.8040767,-0.06576109,8.315109,16.891916,FL-2009-000178-GIN,center
11.75,348.75,0.1734247,1.2595268,1.2714102,294.20007,101516.74,94874.43,0.016891915,2009-09-06,250,107810.8,0.00027627035,232.71965,-4.3761864,-2.9496694,0.25761616,5.277457,16.891916,FL-2009-000178-GIN,center
11.75,349.0,-0.12575564,1.3855188,1.3912141,294.54694,101512.21,95448.22,0.015021116,2009-09-06,1000,1265.0706,0.015387019,298.81485,-0.10032225,1.0237374,0.019417226,1.0286413,15.021115,FL-2009-000178-GIN,center
11.75,349.0,-0.12575564,1.3855188,1.3912141,294.54694,101512.21,95448.22,0.015021116,2009-09-06,850,15011.584,0.013481503,289.46542,0.22185898,0.7691803,-0.06038797,0.80053717,15.021115,FL-2009-000178-GIN,center
11.75,349.0,-0.12575564,1.3855188,1.3912141,294.54694,101512.21,95448.22,0.015021116,2009-09-06,500,57837.156,0.0041064154,268.14185,-3.9485798,6.928901,-0.029045343,7.9750204,15.021115,FL-2009-000178-GIN,center
11.75,349.0,-0.12575564,1.3855188,1.3912141,294.54694,101512.21,95448.22,0.015021116,2009-09-06,250,107809.27,0.00028707032,232.57236,-4.4716606,-3.5683267,0.18653953,5.720901,15.021115,FL-2009-000178-GIN,center
11.75,349.25,-0.27649945,1.1198401,1.1534703,294.9513,101511.625,95860.71,0.013333673,2009-09-06,1000,1262.1616,0.015674014,298.72903,-0.24703121,0.9250736,0.0026626587,0.95748925,13.333673,FL-2009-000178-GIN,center
11.75,349.25,-0.27649945,1.1198401,1.1534703,294.9513,101511.625,95860.71,0.013333673,2009-09-06,850,15013.754,0.0134299565,289.41595,0.22185898,1.1974893,-0.10328543,1.2178679,13.333673,FL-2009-000178-GIN,center
11.75,349.25,-0.27649945,1.1198401,1.1534703,294.9513,101511.625,95860.71,0.013333673,2009-09-06,500,57849.973,0.0040699956,268.1778,-4.7325096,5.891239,0.0019927025,7.556676,13.333673,FL-2009-000178-GIN,center
11.75,349.25,-0.27649945,1.1198401,1.1534703,294.9513,101511.625,95860.71,0.013333673,2009-09-06,250,107809.58,0.00029029464,232.46776,-4.7949715,-4.230632,0.11510193,6.3945284,13.333673,FL-2009-000178-GIN,center
11.75,349.5,-0.501077,1.3738782,1.462402,295.6684,101508.7,96368.14,0.012023414,2009-09-06,1000,1261.5798,0.016179651,298.41248,-0.31544042,1.0345287,-0.015273273,1.081551,12.023414,FL-2009-000178-GIN,center
11.75,349.5,-0.501077,1.3738782,1.462402,295.6684,101508.7,96368.14,0.012023414,2009-09-06,850,15015.803,0.013484872,289.42264,0.32699466,1.6442599,-0.09588933,1.6764594,12.023414,FL-2009-000178-GIN,center
11.75,349.5,-0.501077,1.3738782,1.462402,295.6684,101508.7,96368.14,0.012023414,2009-09-06,500,57860.9,0.004054387,268.18768,-5.2686386,4.9517126,-0.0774951,7.2303534,12.023414,FL-2009-000178-GIN,center
11.75,349.5,-0.501077,1.3738782,1.462402,295.6684,101508.7,96368.14,0.012023414,2009-09-06,250,107810.19,0.0002799799,232.44427,-5.5739555,-4.989721,0.118349195,7.4810624,12.023414,FL-2009-000178-GIN,center
11.75,349.75,-0.51184446,1.5121955,1.5964711,295.60727,101514.984,96285.805,0.01235483,2009-09-06,1000,1263.3252,0.01641908,298.13144,-0.40610313,1.2210649,-0.0100106,1.2868253,12.354831,FL-2009-000178-GIN,center
11.75,349.75,-0.51184446,1.5121955,1.5964711,295.60727,101514.984,96285.805,0.01235483,2009-09-06,850,15014.959,0.013514519,289.4748,0.36074185,2.271954,-0.060634494,2.300415,12.354831,FL-2009-000178-GIN,center
11.75,349.75,-0.51184446,1.5121955,1.5964711,295.60727,101514.984,96285.805,0.01235483,2009-09-06,500,57866.992,0.004021089,268.167,-5.34968,4.0330997,-0.13881421,6.6996245,12.354831,FL-2009-000178-GIN,center
11.75,349.75,-0.51184446,1.5121955,1.5964711,295.60727,101514.984,96285.805,0.01235483,2009-09-06,250,107810.8,0.00025873998,232.46207,-6.485302,-6.0581384,0.13873422,8.874694,12.354831,FL-2009-000178-GIN,center
11.5,348.0,0.9886719,0.8651175,1.3137352,293.01035,101572.164,92808.61,0.009509305,2009-09-06,1000,1302.6531,0.014446093,298.6551,0.9134526,0.86957526,0.0771988,1.2611728,9.509305,FL-2009-000178-GIN,center
11.5,348.0,0.9886719,0.8651175,1.3137352,293.01035,101572.164,92808.61,0.009509305,2009-09-06,850,15006.884,0.01327835,290.17657,1.1460136,-1.1791337,0.049567938,1.6442941,9.509305,FL-2009-000178-GIN,center
11.5,348.0,0.9886719,0.8651175,1.3137352,293.01035,101572.164,92808.61,0.009509305,2009-09-06,500,57765.3,0.0037059267,267.96652,-0.9952011,9.20854,0.063690186,9.262161,9.509305,FL-2009-000178-GIN,center
11.5,348.0,0.9886719,0.8651175,1.3137352,293.01035,101572.164,92808.61,0.009509305,2009-09-06,250,107832.12,0.00028476946,232.83208,-4.0854244,-1.7142521,-0.06926453,4.4305024,9.509305,FL-2009-000178-GIN,center
11.5,348.25,0.6087359,1.1054606,1.2619836,293.58005,101551.984,93480.69,0.011773305,2009-09-06,1000,1292.8792,0.014685921,298.89767,0.63651896,1.2526681,0.04132694,1.4051099,11.773305,FL-2009-000178-GIN,center
11.5,348.25,0.6087359,1.1054606,1.2619836,293.58005,101551.984,93480.69,0.011773305,2009-09-06,850,15009.656,0.013423893,289.7956,1.258937,-0.48005438,-0.0076289177,1.3473583,11.773305,FL-2009-000178-GIN,center
