match_id,era5_event_id,cnn_bayesian_score,kg_bayesian_score,kg_rank,attribution_weight
FL-2011-000108-SEN,FL_2011_000108_SEN,0.0041975444,4.0227435907876e-06,1096.0,0.004201356883560399
FL-2021-000061-MYS,FL_2021_000061_MYS,0.0029254688,1.132521248280847,1.0,0.0034130469333333332
FL-2003-000220-NAM,FL_2003_000220_NAM,0.0025585426,5.859166105850843e-05,503.0,0.002563579101181102
FL-2012-000200-BFA,FL_2012_000200_BFA,0.0012429759,5.518357127777639e-06,1053.0,0.0012441507354442342
FL-2022-000276-GMB,FL_2022_000276_GMB,0.0009968004,1.9651313135664176e-05,822.0,0.0009980057209189844
FL-1997-000299-PRY,FL_1997_000299_PRY,0.000963139,3.943378673492338e-05,612.0,0.0009647000032414911
FL-2016-000084-PHL,FL_2016_000084_PHL,0.0008811186,0.0003403834603712,98.0,0.0008896731495145631
FF-2016-000034-YEM,FF_2016_000034_YEM,0.0006786614,1.1916709816461287e-05,937.0,0.0006793818473460723
FF-2005-000067-IDN,FF_2005_000067_IDN,0.0006490342,3.409321669301662e-05,665.0,0.0006500029077611941
FL-2008-000095-SUR,FL_2008_000095_SUR,0.00064284675,1.719767077619879e-05,857.0,0.0006435925118909513
FL-2003-000196-ARG,FL_2003_000196_ARG,0.00063447095,1.5988992846368342e-05,875.0,0.0006351919397159092
FL-2021-000043-YEM,FL_2021_000043_YEM,0.0005179626,8.819302976723566e-05,378.0,0.0005193149827676239
FL-2020-000161-BGD,FL_2020_000161_BGD,0.00037837942,1.3510832567847537e-06,1165.0,0.0003787028212136752
FL-2013-000103-YEM,FL_2013_000103_YEM,0.00036816802,9.147382951010364e-05,369.0,0.00036915242647058826
FL-2002-000321-HTI,FL_2002_000321_HTI,0.00035782479,3.915750773146931e-05,616.0,0.00035840099739130435
FL-2019-000118-SEN,FL_2019_000118_SEN,0.00034640144,5.589915293659856e-06,1052.0,0.00034672916132450334
FL-2017-000053-THA,FL_2017_000053_THA,0.0003440626,2.4347510204649893e-05,755.0,0.0003445153139473684
FL-1999-000548-YEM,FL_1999_000548_YEM,0.00032196508,0.0002442202178302,144.0,0.0003241259194630873
FL-2011-000091-BEN,FL_2011_000091_BEN,0.00030210408,1.8305050539679685e-05,842.0,0.00030246075541912634
FL-1998-000213-KGZ,FL_1998_000213_KGZ,0.0002955329,6.792353893028158e-05,457.0,0.00029617258160173166
FL-2000-000375-CHL,FL_2000_000375_CHL,0.00026089704,9.70223152251025e-06,968.0,0.0002611651767317575
FL-2005-000070-YEM,FL_2005_000070_YEM,0.00025428503,0.0003709636627747,95.0,0.00025682788030000005
FL-2008-000102-CIV,FL_2008_000102_CIV,0.00024285306,0.0004849127510825,66.0,0.0002462735256338028
FL-2020-000198-SEN,FL_2020_000198_SEN,0.00023728702,2.6129468126617565e-05,740.0,0.0002376055260671141
FL-2012-000056-PRY,FL_2012_000056_PRY,0.00020890169,0.0001539395284551,241.0,0.00020975088386178864
FL-1998-000329-BEN,FL_1998_000329_BEN,0.00020553598,4.2286085664499685e-05,593.0,0.00020587968565217394
FL-2010-000259-AUS,FL_2010_000259_AUS,0.0001886549,0.0001641884518708,227.0,0.0001894680676724138
FL-2011-000106-GHA,FL_2011_000106_GHA,0.00016490326,0.0001481208992161,249.0,0.00016555248543307087
FL-2021-000110-YEM,FL_2021_000110_YEM,0.00016211106,1.8019215434861887e-05,850.0,0.00016230066357894737
FL-2012-000051-TJK,FL_2012_000051_TJK,0.00015650001,1.697056460216821e-05,859.0,0.00015668114427083333
FL-2020-000052-COD,FL_2020_000052_COD,0.0001396957,0.0047124457518837,10.0,0.00014900874666666668
FL-2010-000118-GHA,FL_2010_000118_GHA,0.00013090475,1.2394925215129617e-05,927.0,0.00013104520574034337
FL-2007-000131-SEN,FL_2007_000131_SEN,0.0001254022,5.622107030316599e-05,515.0,0.00012564335807692308
FL-2018-000154-GHA,FL_2018_000154_GHA,0.00011279512,0.0001044222383649,332.0,0.00011312982362017805
