latitude,longitude,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_speed,2m_temperature,mean_sea_level_pressure,surface_pressure,total_precipitation_24hr,time,level,geopotential,specific_humidity,temperature,u_component_of_wind,v_component_of_wind,vertical_velocity,wind_speed,precipitation_mm_24h,event_id,region_label
33.25,353.0,2.7420769,1.2841647,3.0278811,279.46075,101666.69,95632.234,0.023651134,2009-02-07,1000,1341.976,0.0055942866,281.68747,2.1820955,0.98945504,-0.022503972,2.395947,23.651134,FL-2009-000034-MAR,center
33.25,353.0,2.7420769,1.2841647,3.0278811,279.46075,101666.69,95632.234,0.023651134,2009-02-07,850,14307.973,0.003536589,273.24197,9.737285,-5.0844193,-0.53366864,10.984809,23.651134,FL-2009-000034-MAR,center
33.25,353.0,2.7420769,1.2841647,3.0278811,279.46075,101666.69,95632.234,0.023651134,2009-02-07,500,54009.043,0.00026080222,247.69492,18.736319,-11.937524,-0.098711014,22.216078,23.651134,FL-2009-000034-MAR,center
33.25,353.0,2.7420769,1.2841647,3.0278811,279.46075,101666.69,95632.234,0.023651134,2009-02-07,250,99973.836,4.370406e-06,225.77339,22.99253,0.4896636,0.071757555,22.997744,23.651134,FL-2009-000034-MAR,center
33.25,353.25,2.726564,1.3080851,3.0241094,278.9864,101660.94,94238.695,0.02553636,2009-02-07,1000,1334.1891,0.0055465284,281.65234,2.1886702,0.96126074,-0.027547121,2.39046,25.53636,FL-2009-000034-MAR,center
33.25,353.25,2.726564,1.3080851,3.0241094,278.9864,101660.94,94238.695,0.02553636,2009-02-07,850,14293.254,0.003560498,273.04477,9.796999,-4.4503083,-0.33411765,10.76041,25.53636,FL-2009-000034-MAR,center
33.25,353.25,2.726564,1.3080851,3.0241094,278.9864,101660.94,94238.695,0.02553636,2009-02-07,500,53972.17,0.00027563376,247.56395,18.701477,-12.011317,-0.13261437,22.226492,25.53636,FL-2009-000034-MAR,center
33.25,353.25,2.726564,1.3080851,3.0241094,278.9864,101660.94,94238.695,0.02553636,2009-02-07,250,99959.82,4.626927e-06,225.85196,24.139917,2.5053892,0.09677005,24.26958,25.53636,FL-2009-000034-MAR,center
33.25,353.5,2.5959291,1.0586288,2.8034875,278.89487,101657.05,93536.44,0.025022047,2009-02-07,1000,1328.7382,0.005378136,281.5762,2.0103388,0.8669861,0.018229127,2.189321,25.022047,FL-2009-000034-MAR,center
33.25,353.5,2.5959291,1.0586288,2.8034875,278.89487,101657.05,93536.44,0.025022047,2009-02-07,850,14281.835,0.003562889,272.92728,9.994198,-3.8468575,-0.29391325,10.708982,25.022047,FL-2009-000034-MAR,center
33.25,353.5,2.5959291,1.0586288,2.8034875,278.89487,101657.05,93536.44,0.025022047,2009-02-07,500,53939.78,0.00028883037,247.474,18.699963,-12.0385895,-0.095986605,22.23997,25.022047,FL-2009-000034-MAR,center
33.25,353.5,2.5959291,1.0586288,2.8034875,278.89487,101657.05,93536.44,0.025022047,2009-02-07,250,99953.92,5.0245435e-06,225.92105,25.095016,4.5728574,0.056186914,25.508251,25.022047,FL-2009-000034-MAR,center
33.25,353.75,2.777185,0.8476161,2.9036546,277.84244,101657.89,91925.14,0.023548193,2009-02-07,1000,1330.8147,0.005191701,281.39905,1.783521,0.54098964,0.003358245,1.8637642,23.548193,FL-2009-000034-MAR,center
33.25,353.75,2.777185,0.8476161,2.9036546,277.84244,101657.89,91925.14,0.023548193,2009-02-07,850,14270.034,0.0036606183,272.77936,9.492869,-3.3033338,-0.37407684,10.051198,23.548193,FL-2009-000034-MAR,center
33.25,353.75,2.777185,0.8476161,2.9036546,277.84244,101657.89,91925.14,0.023548193,2009-02-07,500,53908.56,0.00030553038,247.3738,18.801455,-12.235907,-0.084786415,22.43239,23.548193,FL-2009-000034-MAR,center
33.25,353.75,2.777185,0.8476161,2.9036546,277.84244,101657.89,91925.14,0.023548193,2009-02-07,250,99951.95,5.42216e-06,225.84471,25.86628,6.5570874,-0.0155375,26.684448,23.548193,FL-2009-000034-MAR,center
33.25,354.0,3.0964236,0.8775166,3.2183652,276.6619,101653.33,90495.305,0.022891123,2009-02-07,1000,1322.5087,0.0050459495,281.20285,1.5073949,0.46433645,-0.08056486,1.5772913,22.891123,FL-2009-000034-MAR,center
33.25,354.0,3.0964236,0.8775166,3.2183652,276.6619,101653.33,90495.305,0.022891123,2009-02-07,850,14249.605,0.0038423287,272.5003,9.5137005,-2.5939655,-0.3142606,9.8609915,22.891123,FL-2009-000034-MAR,center
33.25,354.0,3.0964236,0.8775166,3.2183652,276.6619,101653.33,90495.305,0.022891123,2009-02-07,500,53872.02,0.00031604106,247.27281,19.10593,-12.487767,0.017226458,22.825006,22.891123,FL-2009-000034-MAR,center
33.25,354.0,3.0964236,0.8775166,3.2183652,276.6619,101653.33,90495.305,0.022891123,2009-02-07,250,99948.51,5.794136e-06,225.55663,26.47695,8.372589,-0.05943346,27.769213,22.891123,FL-2009-000034-MAR,center
33.25,354.25,3.1380634,0.9843044,3.2888138,275.9328,101637.086,89484.125,0.023709178,2009-02-07,1000,1308.2325,0.0048092804,281.02716,1.7974917,0.5876864,-0.15375507,1.8911245,23.709179,FL-2009-000034-MAR,center
33.25,354.25,3.1380634,0.9843044,3.2888138,275.9328,101637.086,89484.125,0.023709178,2009-02-07,850,14227.4,0.0041277455,272.2695,9.353998,-1.5180674,-0.38706976,9.476381,23.709179,FL-2009-000034-MAR,center
33.25,354.25,3.1380634,0.9843044,3.2888138,275.9328,101637.086,89484.125,0.023709178,2009-02-07,500,53837.305,0.00032479968,247.31937,19.43616,-12.524664,0.33628106,23.122099,23.709179,FL-2009-000034-MAR,center
33.25,354.25,3.1380634,0.9843044,3.2888138,275.9328,101637.086,89484.125,0.023709178,2009-02-07,250,99947.53,6.166083e-06,225.06683,27.1003,10.0418625,-0.14755654,28.900955,23.709179,FL-2009-000034-MAR,center
33.25,354.5,3.767559,0.5349413,3.8053467,274.45178,101652.14,87462.62,0.023600142,2009-02-07,1000,1317.9662,0.0043030414,280.76215,2.8617272,0.27226284,-0.4180677,2.8746495,23.600142,FL-2009-000034-MAR,center
33.25,354.5,3.767559,0.5349413,3.8053467,274.45178,101652.14,87462.62,0.023600142,2009-02-07,850,14221.057,0.004134918,272.1541,7.162598,-0.5578421,-0.79646796,7.1842885,23.600142,FL-2009-000034-MAR,center
33.25,354.5,3.767559,0.5349413,3.8053467,274.45178,101652.14,87462.62,0.023600142,2009-02-07,500,53805.75,0.00029326812,247.47559,20.125397,-12.811816,0.6174977,23.857372,23.600142,FL-2009-000034-MAR,center
33.25,354.5,3.767559,0.5349413,3.8053467,274.45178,101652.14,87462.62,0.023600142,2009-02-07,250,99947.53,6.499584e-06,224.3781,27.996231,11.258947,-0.26417089,30.17537,23.600142,FL-2009-000034-MAR,center
33.25,354.75,5.4372334,-0.7456584,5.488125,271.77646,101605.8,83075.21,0.021359162,2009-02-07,1000,1308.2325,0.0036977483,280.58646,3.9522605,-0.5383229,-0.572207,3.9887536,21.359163,FL-2009-000034-MAR,center
33.25,354.75,5.4372334,-0.7456584,5.488125,271.77646,101605.8,83075.21,0.021359162,2009-02-07,850,14198.471,0.0036815386,272.08173,4.873988,-0.47979766,-0.7962228,4.897547,21.359163,FL-2009-000034-MAR,center
33.25,354.75,5.4372334,-0.7456584,5.488125,271.77646,101605.8,83075.21,0.021359162,2009-02-07,500,53759.91,0.00029128278,247.62233,21.30695,-13.402164,1.0476463,25.171494,21.359163,FL-2009-000034-MAR,center
33.25,354.75,5.4372334,-0.7456584,5.488125,271.77646,101605.8,83075.21,0.021359162,2009-02-07,250,99931.55,6.8843656e-06,223.51999,29.232365,11.9788475,-0.25406647,31.591516,21.359163,FL-2009-000034-MAR,center
33.0,353.0,2.5975623,0.68102705,2.6853545,278.40222,101721.32,93625.06,0.025831895,2009-02-07,1000,1377.2767,0.005401484,281.65674,2.0834794,0.51103324,-0.019659162,2.145237,25.831896,FL-2009-000034-MAR,center
33.0,353.0,2.5975623,0.68102705,2.6853545,278.40222,101721.32,93625.06,0.025831895,2009-02-07,850,14336.015,0.003663009,273.0542,8.627697,-4.8321686,-0.20835638,9.888731,25.831896,FL-2009-000034-MAR,center
33.0,353.0,2.5975623,0.68102705,2.6853545,278.40222,101721.32,93625.06,0.025831895,2009-02-07,500,54049.402,0.00025087572,248.06732,17.69413,-12.112383,-0.28487659,21.442762,25.831896,FL-2009-000034-MAR,center
33.0,353.0,2.5975623,0.68102705,2.6853545,278.40222,101721.32,93625.06,0.025831895,2009-02-07,250,100062.35,4.691072e-06,225.6586,24.034264,2.1139421,0.102567434,24.12705,25.831896,FL-2009-000034-MAR,center
33.0,353.25,2.7551403,0.63831186,2.828116,278.0438,101711.17,92441.7,0.024251675,2009-02-07,1000,1370.9175,0.00532967,281.5674,2.0736175,0.5216061,-0.03207302,2.1382148,24.251675,FL-2009-000034-MAR,center
33.0,353.25,2.7551403,0.63831186,2.828116,278.0438,101711.17,92441.7,0.024251675,2009-02-07,850,14324.341,0.0036878148,272.9241,9.115138,-4.1938767,-0.15221739,10.03366,24.251675,FL-2009-000034-MAR,center
33.0,353.25,2.7551403,0.63831186,2.828116,278.0438,101711.17,92441.7,0.024251675,2009-02-07,500,54015.02,0.00026967772,247.83379,17.588093,-12.58402,-0.25763297,21.626339,24.251675,FL-2009-000034-MAR,center
33.0,353.25,2.7551403,0.63831186,2.828116,278.0438,101711.17,92441.7,0.024251675,2009-02-07,250,100053.99,5.0886883e-06,225.74998,25.065434,4.1859097,0.08666563,25.412552,24.251675,FL-2009-000034-MAR,center
33.0,353.5,2.7641215,0.6306232,2.8351462,278.31528,101694.09,92144.59,0.020584945,2009-02-07,1000,1360.0157,0.0052617467,281.56302,2.100737,0.61499965,-0.019271255,2.1889086,20.584944,FL-2009-000034-MAR,center
33.0,353.5,2.7641215,0.6306232,2.8351462,278.31528,101694.09,92144.59,0.020584945,2009-02-07,850,14311.1455,0.003789728,272.9472,8.715187,-3.4928703,-0.14118564,9.38907,20.584944,FL-2009-000034-MAR,center
33.0,353.5,2.7641215,0.6306232,2.8351462,278.31528,101694.09,92144.59,0.020584945,2009-02-07,500,53981.473,0.00028812955,247.67125,17.636566,-12.800587,-0.119900465,21.79228,20.584944,FL-2009-000034-MAR,center
33.0,353.5,2.7641215,0.6306232,2.8351462,278.31528,101694.09,92144.59,0.020584945,2009-02-07,250,100052.27,5.5119453e-06,225.71599,25.8536,6.2353806,0.014444351,26.594898,20.584944,FL-2009-000034-MAR,center
33.0,353.75,2.9257817,0.7485169,3.0200126,278.11548,101683.6,91887.16,0.021497699,2009-02-07,1000,1352.6182,0.005085571,281.42102,2.4368548,0.67755574,-0.09052181,2.5292969,21.497698,FL-2009-000034-MAR,center
33.0,353.75,2.9257817,0.7485169,3.0200126,278.11548,101683.6,91887.16,0.021497699,2009-02-07,850,14295.792,0.0038674334,272.879,8.204138,-2.9047499,-0.22698766,8.703186,21.497698,FL-2009-000034-MAR,center
33.0,353.75,2.9257817,0.7485169,3.0200126,278.11548,101683.6,91887.16,0.021497699,2009-02-07,500,53949.914,0.00029420247,247.61523,17.859243,-12.670647,0.03296733,21.89744,21.497698,FL-2009-000034-MAR,center
33.0,353.75,2.9257817,0.7485169,3.0200126,278.11548,101683.6,91887.16,0.021497699,2009-02-07,250,100053.75,5.909562e-06,225.46024,26.534,8.129623,-0.09223127,27.751467,21.497698,FL-2009-000034-MAR,center
33.0,354.0,3.15031,0.88178813,3.2713919,277.37115,101676.67,91237.234,0.023616314,2009-02-07,1000,1344.8312,0.0049101035,281.2219,2.4204187,0.7127986,-0.19578135,2.5231943,23.616314,FL-2009-000034-MAR,center
33.0,354.0,3.15031,0.88178813,3.2713919,277.37115,101676.67,91237.234,0.023616314,2009-02-07,850,14277.5205,0.0039833933,272.64822,9.876157,-2.4601753,-0.5709312,10.177963,23.616314,FL-2009-000034-MAR,center
33.0,354.0,3.15031,0.88178813,3.2713919,277.37115,101676.67,91237.234,0.023616314,2009-02-07,500,53917.027,0.00029677176,247.60971,18.213709,-12.625729,0.21943569,22.161863,23.616314,FL-2009-000034-MAR,center
33.0,354.0,3.15031,0.88178813,3.2713919,277.37115,101676.67,91237.234,0.023616314,2009-02-07,250,100052.516,6.281538e-06,224.97488,27.256664,9.697659,-0.17256904,28.930439,23.616314,FL-2009-000034-MAR,center
33.0,354.25,3.498125,0.8920398,3.6100712,276.0823,101668.38,89596.39,0.022862917,2009-02-07,1000,1335.8762,0.0049026744,281.10037,1.9807538,0.53129786,-0.18504846,2.0507715,22.862917,FL-2009-000034-MAR,center
33.0,354.25,3.498125,0.8920398,3.6100712,276.0823,101668.38,89596.39,0.022862917,2009-02-07,850,14258.361,0.0042123245,272.44888,9.040147,-1.5041308,-0.7947519,9.164424,22.862917,FL-2009-000034-MAR,center
33.0,354.25,3.498125,0.8920398,3.6100712,276.0823,101668.38,89596.39,0.022862917,2009-02-07,500,53882.484,0.00029221713,247.70044,18.593925,-12.9048605,0.5472691,22.633371,22.862917,FL-2009-000034-MAR,center
33.0,354.25,3.498125,0.8920398,3.6100712,276.0823,101668.38,89596.39,0.022862917,2009-02-07,250,100046.86,6.6150096e-06,224.34077,28.156822,10.880999,-0.23402333,30.186134,22.862917,FL-2009-000034-MAR,center
33.0,354.5,4.579943,-0.83621454,4.6556563,273.42984,101652.65,85683.34,0.024367476,2009-02-07,1000,1327.3105,0.0041006873,280.92175,2.4845195,-0.31805503,-0.39013648,2.5047946,24.367476,FL-2009-000034-MAR,center
33.0,354.5,4.579943,-0.83621454,4.6556563,273.42984,101652.65,85683.34,0.024367476,2009-02-07,850,14233.999,0.0039651627,272.31985,4.3504405,-0.7250802,-0.67855144,4.4104505,24.367476,FL-2009-000034-MAR,center
33.0,354.5,4.579943,-0.83621454,4.6556563,273.42984,101652.65,85683.34,0.024367476,2009-02-07,500,53841.957,0.0002751667,247.91583,19.375568,-13.368476,0.96076894,23.53994,24.367476,FL-2009-000034-MAR,center
33.0,354.5,4.579943,-0.83621454,4.6556563,273.42984,101652.65,85683.34,0.024367476,2009-02-07,250,100033.83,7.012626e-06,223.63867,29.359148,11.625647,-0.23965526,31.577131,24.367476,FL-2009-000034-MAR,center
33.0,354.75,6.094489,-2.0305295,6.4238496,271.56445,101570.95,82322.31,0.01915726,2009-02-07,1000,1276.0465,0.0035838354,280.86755,4.2916656,-1.3718166,-0.49591315,4.505583,19.15726,FL-2009-000034-MAR,center
33.0,354.75,6.094489,-2.0305295,6.4238496,271.56445,101570.95,82322.31,0.01915726,2009-02-07,850,14177.408,0.0035844073,272.3419,3.5672026,-1.1668675,-0.385844,3.7532005,19.15726,FL-2009-000034-MAR,center
33.0,354.75,6.094489,-2.0305295,6.4238496,271.56445,101570.95,82322.31,0.01915726,2009-02-07,500,53788.977,0.0002590504,248.19908,20.549545,-13.544939,1.4245183,24.611973,19.15726,FL-2009-000034-MAR,center
33.0,354.75,6.094489,-2.0305295,6.4238496,271.56445,101570.95,82322.31,0.01915726,2009-02-07,250,100008.26,7.448718e-06,222.9739,30.910126,12.03734,-0.14739108,33.171272,19.15726,FL-2009-000034-MAR,center
32.75,353.0,2.3869138,0.46488845,2.4317644,278.22375,101738.41,93756.74,0.020700032,2009-02-07,1000,1399.3397,0.0052850954,281.43564,1.9873282,0.49781716,-0.06698716,2.0487301,20.700031,FL-2009-000034-MAR,center
32.75,353.0,2.3869138,0.46488845,2.4317644,278.22375,101738.41,93756.74,0.020700032,2009-02-07,850,14359.361,0.0038731117,273.18744,7.8444595,-4.213388,-0.12672186,8.904391,20.700031,FL-2009-000034-MAR,center
32.75,353.0,2.3869138,0.46488845,2.4317644,278.22375,101738.41,93756.74,0.020700032,2009-02-07,500,54084.445,0.00025870022,248.31902,16.586803,-12.884006,-0.23856235,21.002848,20.700031,FL-2009-000034-MAR,center
32.75,353.0,2.3869138,0.46488845,2.4317644,278.22375,101738.41,93756.74,0.020700032,2009-02-07,250,100153.08,5.1784737e-06,225.58394,25.06332,3.8732028,0.09345698,25.36083,20.700031,FL-2009-000034-MAR,center
32.75,353.25,2.6612468,0.78098047,2.7734752,279.0108,101722.84,93980.414,0.019769793,2009-02-07,1000,1387.919,0.005359032,281.41663,2.0777268,0.7092743,-0.049400806,2.1954541,19.769793,FL-2009-000034-MAR,center
32.75,353.25,2.6612468,0.78098047,2.7734752,279.0108,101722.84,93980.414,0.019769793,2009-02-07,850,14345.404,0.0038895495,273.12344,8.205526,-3.8189845,-0.07205379,9.050708,19.769793,FL-2009-000034-MAR,center
32.75,353.25,2.6612468,0.78098047,2.7734752,279.0108,101722.84,93980.414,0.019769793,2009-02-07,500,54049.234,0.00027096248,248.05943,16.486828,-13.249765,-0.084786415,21.151165,19.769793,FL-2009-000034-MAR,center
32.75,353.25,2.6612468,0.78098047,2.7734752,279.0108,101722.84,93980.414,0.019769793,2009-02-07,250,100149.15,5.6017307e-06,225.57167,25.925444,5.9316726,0.0112969875,26.595364,19.769793,FL-2009-000034-MAR,center
32.75,353.5,2.8049445,1.3208996,3.1004016,279.57208,101716.08,94394.0,0.02368864,2009-02-07,1000,1375.4598,0.005359032,281.5103,2.211681,1.1128051,-0.060004354,2.475857,23.68864,FL-2009-000034-MAR,center
32.75,353.5,2.8049445,1.3208996,3.1004016,279.57208,101716.08,94394.0,0.02368864,2009-02-07,850,14333.477,0.003959185,273.16226,7.9541683,-2.8462164,-0.25640553,8.448062,23.68864,FL-2009-000034-MAR,center
32.75,353.5,2.8049445,1.3208996,3.1004016,279.57208,101716.08,94394.0,0.02368864,2009-02-07,500,54018.01,0.00027002813,247.93872,16.548935,-13.169555,0.090179205,21.149572,23.68864,FL-2009-000034-MAR,center
32.75,353.5,2.8049445,1.3208996,3.1004016,279.57208,101716.08,94394.0,0.02368864,2009-02-07,250,100151.61,5.999347e-06,225.33151,26.652332,7.8034177,-0.10349512,27.77121,23.68864,FL-2009-000034-MAR,center
32.75,353.75,3.2074628,1.5310582,3.5541465,279.25027,101713.375,93960.16,0.024855193,2009-02-07,1000,1371.8259,0.0052603316,281.4049,2.5954628,1.3233812,-0.1319015,2.913377,24.855192,FL-2009-000034-MAR,center
32.75,353.75,3.2074628,1.5310582,3.5541465,279.25027,101713.375,93960.16,0.024855193,2009-02-07,850,14321.931,0.004057213,273.0563,8.258298,-1.6058674,-0.5371007,8.412984,24.855192,FL-2009-000034-MAR,center
32.75,353.75,3.2074628,1.5310582,3.5541465,279.25027,101713.375,93960.16,0.024855193,2009-02-07,500,53990.44,0.00025718194,248.00735,16.653456,-12.909673,0.29511285,21.071241,24.855192,FL-2009-000034-MAR,center
32.75,353.75,3.2074628,1.5310582,3.5541465,279.25027,101713.375,93960.16,0.024855193,2009-02-07,250,100153.08,6.384158e-06,224.86177,27.440498,9.330959,-0.19344044,28.983578,24.855192,FL-2009-000034-MAR,center
32.75,354.0,3.7920532,1.3559262,4.027183,278.07886,101704.914,92378.4,0.024021456,2009-02-07,1000,1369.4899,0.0050760196,281.30533,2.7820125,0.9709526,-0.27310956,2.9465816,24.021456,FL-2009-000034-MAR,center
32.75,354.0,3.7920532,1.3559262,4.027183,278.07886,101704.914,92378.4,0.024021456,2009-02-07,850,14307.719,0.004184231,272.81396,10.280274,-1.1389945,-1.0161211,10.343179,24.021456,FL-2009-000034-MAR,center
32.75,354.0,3.7920532,1.3559262,4.027183,278.07886,101704.914,92378.4,0.024021456,2009-02-07,500,53962.54,0.00024293433,248.11388,16.788273,-13.110199,0.548177,21.300785,24.021456,FL-2009-000034-MAR,center
32.75,354.0,3.7920532,1.3559262,4.027183,278.07886,101704.914,92378.4,0.024021456,2009-02-07,250,100149.15,6.756105e-06,224.25775,28.423067,10.419811,-0.21050191,30.272812,24.021456,FL-2009-000034-MAR,center
32.75,354.25,4.4999294,0.7929406,4.569258,276.2211,101677.69,89381.16,0.023858063,2009-02-07,1000,1344.9609,0.004812818,281.38147,2.269207,0.3383432,-0.29535115,2.2942922,23.858063,FL-2009-000034-MAR,center
32.75,354.25,4.4999294,0.7929406,4.569258,276.2211,101677.69,89381.16,0.023858063,2009-02-07,850,14278.282,0.0043199165,272.729,8.770736,-0.7682833,-1.123006,8.80432,23.858063,FL-2009-000034-MAR,center
