era5_event_id,cnn_similarity_score,cnn_likelihood,cnn_prior,cnn_bayesian_score
FF_2022_000278_MNG,0.7925327,0.09776239,1.1375682,0.11121139
FL_2009_000140_MNG,0.7559658,0.060956728,0.91512454,0.055782996
FL_2018_000092_MNG,0.6964035,0.026829308,0.9576843,0.025694007
FL_2003_000350_MNG,0.66015923,0.015721247,0.85291606,0.013408904
FL_2021_000007_SYR,0.5270673,0.0016544771,1.0257893,0.0016971448
FL_2011_000038_KAZ,0.5261811,0.0016268685,0.9732226,0.0015833052
LS_2022_000224_GTM,0.45717424,0.0003988573,1.0494251,0.00041857085
FL_2010_000031_PRT,0.45334533,0.00036668355,1.0398401,0.00038129225
FL_2010_000072_RUS,0.4492564,0.0003349212,0.8621805,0.00028876253
FL_2016_000061_RUS,0.43315402,0.00023250027,1.0524762,0.000244701
FL_2011_000123_RUS,0.4268508,0.00020079872,1.0392642,0.00020868292
ST_2012_000077_CHN,0.42440796,0.00018959864,0.7226183,0.00013700745
FL_2016_000009_IDN,0.40867096,0.00012993849,1.025528,0.00013325555
FL_2010_000102_CRI,0.40045223,0.000106049134,1.0181494,0.00010797386
FL_1998_000359_UKR,0.3967289,9.659139e-05,1.056951,0.000102092374
FL_2005_000110_BIH,0.40144965,0.00010872035,0.93885887,0.00010207306
FL_2018_000360_RUS,0.39160925,8.482609e-05,1.0194583,8.647666e-05
FL_2015_000151_BLZ,0.38872057,7.877261e-05,1.0602429,8.35181e-05
FL_2001_000180_IRN,0.38726294,7.5868134e-05,1.051287,7.9759186e-05
FL_2010_000012_EGY,0.38925725,7.986696e-05,0.9297521,7.425647e-05
FL_1998_000193_ROM,0.38398522,6.968593e-05,1.0221875,7.123208e-05
FL_2010_000051_KAZ,0.38040513,6.3454674e-05,1.0356585,6.571737e-05
FL_2005_000002_GUY,0.38035932,6.3378306e-05,1.0314466,6.5371336e-05
FL_2002_000607_ALB,0.37733477,5.8515147e-05,1.0760417,6.296474e-05
FL_2006_000009_GUY,0.37752253,5.880696e-05,1.052592,6.189974e-05
FL_2015_000093_GUY,0.37864769,6.058332e-05,0.99545425,6.0307924e-05
FL_2019_000022_IRN,0.37143934,4.998952e-05,1.0586665,5.292223e-05
FL_2010_000259_AUS,0.37892127,6.1022478e-05,0.8544154,5.2138545e-05
FL_2004_000068_ROM,0.37078825,4.912014e-05,1.0173228,4.9971037e-05
FL_2010_000046_MOZ,0.37136805,4.989366e-05,0.9530009,4.7548703e-05
FL_2016_000081_GTM,0.3725142,5.145507e-05,0.91829944,4.7251164e-05
FL_2004_000094_CHN,0.37858996,6.049102e-05,0.7506499,4.540758e-05
FL_1997_000166_ROM,0.3621458,3.8800263e-05,1.1558106,4.4845754e-05
FL_2017_000130_GTM,0.36880893,4.6560133e-05,0.9596784,4.4682754e-05
FL_2002_000510_MEX,0.3671198,4.4471108e-05,0.9863962,4.386613e-05
FL_2005_000117_GTM,0.36518723,4.218478e-05,1.0102775,4.2618336e-05
FL_2005_000208_BIH,0.3628037,3.9510913e-05,1.0600388,4.18831e-05
FL_2007_000206_COG,0.3646804,4.160297e-05,0.9812035,4.0820978e-05
FL_2001_000320_TLS,0.36377823,4.0585146e-05,0.99220395,4.0268744e-05
FL_2014_000073_RUS,0.36591396,4.3031825e-05,0.9137501,3.9320334e-05
FL_2007_000189_NIC,0.3590742,3.5632154e-05,1.0768983,3.8372207e-05
FL_2010_000026_DOM,0.3666116,4.3859334e-05,0.8601515,3.7725673e-05
FL_2004_000031_CHN,0.37085444,4.9207898e-05,0.73745,3.6288366e-05
FL_2006_000145_GIN,0.35892275,3.5482146e-05,1.0224991,3.628046e-05
FL_2006_000001_IDN,0.3654691,4.2511518e-05,0.8520187,3.622061e-05
FL_2011_000059_CHN,0.36674058,4.4013887e-05,0.6954059,3.0607516e-05
FL_2007_000194_GTM,0.35472095,3.1540487e-05,0.94169015,2.9701365e-05
FF_2012_000102_PHL,0.34716427,2.5430229e-05,1.0253856,2.6075792e-05
FF_2007_000070_CHN,0.36969942,4.7696627e-05,0.53722847,2.5623985e-05
FL_1997_000255_KEN,0.36146727,3.8079375e-05,0.66929346,2.5486277e-05
