match_id,era5_event_id,cnn_bayesian_score,kg_bayesian_score,kg_rank,attribution_weight
FF-2022-000278-MNG,FF_2022_000278_MNG,0.11121139,1.109090611143313,1.0,0.12974662166666667
FL-2009-000140-MNG,FL_2009_000140_MNG,0.055782996,0.0050405552392179,2.0,0.06375199542857142
FL-2018-000092-MNG,FL_2018_000092_MNG,0.025694007,0.0025564832653685,6.0,0.02802982581818182
FL-2003-000350-MNG,FL_2003_000350_MNG,0.013408904,0.0032892967800713,4.0,0.014898782222222223
FL-2021-000007-SYR,FL_2021_000007_SYR,0.0016971448,3.617869269613319e-05,437.0,0.0017009844941176472
FL-2011-000038-KAZ,FL_2011_000038_KAZ,0.0015833052,8.193425183737519e-05,248.0,0.001589563323320158
LS-2022-000224-GTM,LS_2022_000224_GTM,0.00041857085,5.55619192440618e-05,342.0,0.00041977710605187326
FL-2010-000031-PRT,FL_2010_000031_PRT,0.00038129225,1.6247227431908137e-05,609.0,0.00038191324714983716
FL-2010-000072-RUS,FL_2010_000072_RUS,0.00028876253,3.1855191027674604e-07,1141.0,0.0002890145042844678
FL-2016-000061-RUS,FL_2016_000061_RUS,0.000244701,2.696768363508667e-05,509.0,0.0002451770719844358
FL-2011-000123-RUS,FL_2011_000123_RUS,0.00020868292,4.430714257487154e-05,393.0,0.0002092072489447236
ST-2012-000077-CHN,ST_2012_000077_CHN,0.00013700745,0.0001968265139625,106.0,0.00013824175135135133
FL-2016-000009-IDN,FL_2016_000009_IDN,0.00013325555,0.0001337257564957,164.0,0.00013404404437869825
FL-2010-000102-CRI,FL_2010_000102_CRI,0.00010797386,0.0001664641882498,128.0,0.00010878569353383459
FL-1998-000359-UKR,FL_1998_000359_UKR,0.000102092374,2.5115265598837865e-05,522.0,0.00010228609766982922
FL-2005-000110-BIH,FL_2005_000110_BIH,0.00010207306,2.4608166053459776e-06,943.0,0.0001021807320042194
FL-2018-000360-RUS,FL_2018_000360_RUS,8.647666e-05,2.668389121087223e-06,935.0,8.656865644680851e-05
FL-2015-000151-BLZ,FL_2015_000151_BLZ,8.35181e-05,5.139449703413754e-06,830.0,8.361812167664672e-05
FL-2001-000180-IRN,FL_2001_000180_IRN,7.9759186e-05,2.2258735421539112e-05,550.0,7.990289624504504e-05
FL-2010-000012-EGY,FL_2010_000012_EGY,7.425647e-05,7.128265943659208e-06,777.0,7.435142712276213e-05
FL-1998-000193-ROM,FL_1998_000193_ROM,7.123208e-05,7.462784767958119e-07,1082.0,7.129761089236431e-05
FL-2010-000051-KAZ,FL_2010_000051_KAZ,6.571737e-05,0.0003464992566583,53.0,6.685042810344828e-05
FL-2005-000002-GUY,FL_2005_000002_GUY,6.5371336e-05,5.601456894583974e-05,339.0,6.556136895348837e-05
FL-2002-000607-ALB,FL_2002_000607_ALB,6.296474e-05,1.122871377190644e-06,1028.0,6.302569328170377e-05
FL-2006-000009-GUY,FL_2006_000009_GUY,6.189974e-05,1.6780225562410037e-05,601.0,6.200188478547854e-05
FL-2015-000093-GUY,FL_2015_000093_GUY,6.0307924e-05,3.405305792138973e-06,887.0,6.037553378026906e-05
FL-2019-000022-IRN,FL_2019_000022_IRN,5.292223e-05,0.0004398664686228,36.0,5.421301609756098e-05
FL-2010-000259-AUS,FL_2010_000259_AUS,5.2138545e-05,3.3620091738203034e-06,890.0,5.21968003575419e-05
FL-2004-000068-ROM,FL_2004_000068_ROM,4.9971037e-05,1.3283055749547285e-06,1009.0,5.002031810157791e-05
FL-2016-000081-GTM,FL_2016_000081_GTM,4.7251164e-05,0.0002353642332105,82.0,4.779428082758621e-05
FL-2010-000046-MOZ,FL_2010_000046_MOZ,4.7548703e-05,2.2940390526046e-05,544.0,4.763531265938069e-05
FL-2004-000094-CHN,FL_2004_000094_CHN,4.540758e-05,1.867788243943644e-06,974.0,4.545396159346271e-05
FL-2017-000130-GTM,FL_2017_000130_GTM,4.4682754e-05,0.0001185813817329,184.0,4.491917068783069e-05
FL-1997-000166-ROM,FL_1997_000166_ROM,4.4845754e-05,5.349284510156315e-07,1101.0,4.488630169801084e-05
FL-2002-000510-MEX,FL_2002_000510_MEX,4.386613e-05,8.83380257984428e-05,230.0,4.405279438297872e-05
FL-2005-000117-GTM,FL_2005_000117_GTM,4.2618336e-05,6.34663103425147e-05,312.0,4.275277870031545e-05
FL-2005-000208-BIH,FL_2005_000208_BIH,4.18831e-05,1.1014127686917132e-08,1208.0,4.191762852431986e-05
FL-2007-000206-COG,FL_2007_000206_COG,4.0820978e-05,1.6750062732421884e-06,989.0,4.0862045382293765e-05
FL-2001-000320-TLS,FL_2001_000320_TLS,4.0268744e-05,7.419235836037757e-05,276.0,4.041204913879004e-05
FL-2014-000073-RUS,FL_2014_000073_RUS,3.9320334e-05,2.376293143575034e-07,1157.0,3.935417249741825e-05
FL-2007-000189-NIC,FL_2007_000189_NIC,3.8372207e-05,2.0673015946182376e-05,561.0,3.8440002418727915e-05
