latitude,longitude,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_speed,2m_temperature,mean_sea_level_pressure,surface_pressure,total_precipitation_24hr,time,level,geopotential,specific_humidity,temperature,u_component_of_wind,v_component_of_wind,vertical_velocity,wind_speed,precipitation_mm_24h,event_id,region_label
6.75,46.5,1.2517939,3.3408241,3.5676455,297.12653,101135.09,96633.984,0.00082391314,2008-10-05,1000,949.7738,0.014979016,298.71558,1.2617188,3.3237526,0.0006470084,3.5551746,0.82391316,FL-2008-000185-SOM,center
6.75,46.5,1.2517939,3.3408241,3.5676455,297.12653,101135.09,96633.984,0.00082391314,2008-10-05,850,14730.801,0.012294155,290.74835,1.1150904,2.6238968,0.03389293,2.8510106,0.82391316,FL-2008-000185-SOM,center
6.75,46.5,1.2517939,3.3408241,3.5676455,297.12653,101135.09,96633.984,0.00082391314,2008-10-05,500,57203.8,0.001719614,267.4278,4.458535,5.024549,0.0342021,6.7174864,0.82391316,FL-2008-000185-SOM,center
6.75,46.5,1.2517939,3.3408241,3.5676455,297.12653,101135.09,96633.984,0.00082391314,2008-10-05,250,106934.37,9.2471935e-05,230.6579,3.947649,3.952796,-0.042782545,5.586459,0.82391316,FL-2008-000185-SOM,center
6.75,46.75,1.5277495,3.5453408,3.8604999,297.39096,101129.67,96935.39,0.0005271528,2008-10-05,1000,947.60583,0.01498232,298.81982,1.5664077,3.6020288,-0.025497437,3.9278805,0.5271528,FL-2008-000185-SOM,center
6.75,46.75,1.5277495,3.5453408,3.8604999,297.39096,101129.67,96935.39,0.0005271528,2008-10-05,850,14730.125,0.012399871,290.57336,1.2497525,2.6703558,-0.01296562,2.9483354,0.5271528,FL-2008-000185-SOM,center
6.75,46.75,1.5277495,3.5453408,3.8604999,297.39096,101129.67,96935.39,0.0005271528,2008-10-05,500,57207.902,0.0019264659,267.49664,4.4972124,4.9669895,-0.0054016113,6.7004404,0.5271528,FL-2008-000185-SOM,center
6.75,46.75,1.5277495,3.5453408,3.8604999,297.39096,101129.67,96935.39,0.0005271528,2008-10-05,250,106939.3,8.0734695e-05,230.7036,3.4412975,4.1552086,-0.0059661865,5.39521,0.5271528,FL-2008-000185-SOM,center
6.75,47.0,1.44031,3.3819888,3.6759136,297.44247,101126.64,97120.875,0.0011612698,2008-10-05,1000,945.18274,0.015054639,298.8682,1.4532375,3.3438272,-0.021942735,3.6459677,1.1612699,FL-2008-000185-SOM,center
6.75,47.0,1.44031,3.3819888,3.6759136,297.44247,101126.64,97120.875,0.0011612698,2008-10-05,850,14732.557,0.012576891,290.5275,1.3497868,2.4542675,-0.04895842,2.8009558,1.1612699,FL-2008-000185-SOM,center
6.75,47.0,1.44031,3.3819888,3.6759136,297.44247,101126.64,97120.875,0.0011612698,2008-10-05,500,57215.52,0.002185007,267.57153,4.1984644,4.7429748,-0.0128855705,6.334265,1.1612699,FL-2008-000185-SOM,center
6.75,47.0,1.44031,3.3819888,3.6759136,297.44247,101126.64,97120.875,0.0011612698,2008-10-05,250,106945.96,7.142397e-05,230.74757,2.8508854,4.2654114,0.018246412,5.130427,1.1612699,FL-2008-000185-SOM,center
6.75,47.25,1.1980462,3.3192618,3.5288546,297.60733,101115.805,97558.91,0.001070207,2008-10-05,1000,936.38293,0.0153872315,298.73544,1.2031548,3.2891412,-0.021828055,3.5022895,1.070207,FL-2008-000185-SOM,center
