match_id,era5_event_id,cnn_bayesian_score,kg_bayesian_score,kg_rank,attribution_weight
FF-2018-000158-TUN,FF_2018_000158_TUN,0.15363264,1.0728594544762664,1.0,0.17923808
FF-2020-000204-TUN,FF_2020_000204_TUN,0.023087628,0.0077669045148384,7.0,0.025011596999999997
FF-2007-000185-TUN,FF_2007_000185_TUN,0.0060466873,0.0160407650907182,2.0,0.006910499771428571
FF-2009-000204-TUN,FF_2009_000204_TUN,0.003382662,0.0144940247982457,3.0,0.00380549475
FL-2019-000011-IDN,FL_2019_000011_IDN,0.00041651563,5.378497158752547e-05,673.0,0.00041712995983775807
FL-2005-000194-COL,FL_2005_000194_COL,0.00029010882,8.404014435384186e-06,1005.0,0.0002903960564554455
FL-2019-000087-PAK,FL_2019_000087_PAK,0.0002490896,6.493919378425097e-05,626.0,0.0002494843537242472
FL-2011-000109-PAK,FL_2011_000109_PAK,0.00014195674,0.0002152829159042,333.0,0.00014237673035502957
FL-2009-000203-USA,FL_2009_000203_USA,0.00012672564,1.4489561107428871e-06,1164.0,0.00012683404516680924
FL-2011-000187-COD,FL_2011_000187_COD,0.00010024695,2.292451163715046e-05,832.0,0.00010036671935483871
FL-2003-000505-VNM,FL_2003_000505_VNM,9.941696e-05,9.918589772675132e-06,985.0,9.951738117171716e-05
FL-2009-000241-COL,FL_2009_000241_COL,9.438835e-05,4.598087721252756e-05,707.0,9.452091790730337e-05
FL-2022-000190-TUN,FL_2022_000190_TUN,8.406154e-05,0.011237145125709,4.0,9.340171111111113e-05
FL-2005-000108-PAK,FL_2005_000108_PAK,8.051161e-05,0.0006622105600888,110.0,8.121171095652174e-05
FL-2012-000183-COL,FL_2012_000183_COL,6.187564e-05,0.0001038611659562,500.0,6.199816601980199e-05
FL-2016-000066-PAK,FL_2016_000066_PAK,5.9343394e-05,1.10868914611162e-05,956.0,5.9405145710718e-05
FL-2010-000076-COL,FL_2010_000076_COL,5.809255e-05,1.1069090542726457e-06,1175.0,5.814178097457628e-05
FL-2020-000242-COL,FL_2020_000242_COL,5.4890745e-05,0.0001327342180828,442.0,5.5013543087248326e-05
FL-2011-000161-SOM,FL_2011_000161_SOM,5.4778317e-05,0.0001029113584258,501.0,5.488657454347826e-05
FL-2001-000492-VNM,FL_2001_000492_VNM,5.1241073e-05,7.68034160005293e-05,596.0,5.1326332688851914e-05
FL-2009-000242-IRQ,FL_2009_000242_IRQ,4.6799356e-05,5.231764873683968e-05,679.0,4.686777611111111e-05
FL-2015-000056-COL,FL_2015_000056_COL,4.3743836e-05,0.0001152384155839,475.0,4.383496899166667e-05
FL-1998-000085-IRN,FL_1998_000085_IRN,4.067209e-05,0.0003344920381344,234.0,4.084226610878661e-05
FL-2022-000378-BIH,FL_2022_000378_BIH,3.822914e-05,4.094817772317828e-05,726.0,3.828143704514364e-05
FL-2018-000058-COL,FL_2018_000058_COL,3.7534912e-05,0.0001207912992838,462.0,3.761528654389722e-05
FF-2020-000140-IDN,FF_2020_000140_IDN,3.5722383e-05,9.406055401994576e-05,530.0,3.57891538093458e-05
FL-2002-000026-SEN,FL_2002_000026_SEN,3.4780624e-05,0.0011132070673778,48.0,3.543686218867925e-05
FL-2007-000217-SRB,FL_2007_000217_SRB,3.3725788e-05,5.322880926145654e-06,1064.0,3.375733691300281e-05
FL-2019-000047-GEO,FL_2019_000047_GEO,3.229882e-05,0.0001603624619808,392.0,3.2380177229219146e-05
FF-2006-000069-IDN,FF_2006_000069_IDN,3.170378e-05,0.0004622236764499,163.0,3.1892492976190474e-05
LS-2016-000051-IDN,LS_2016_000051_IDN,3.145981e-05,0.0006893488612364,103.0,3.175110453703704e-05
FL-2016-000046-SOM,FL_2016_000046_SOM,2.5939804e-05,5.759558494792253e-06,1057.0,2.596422942749529e-05
FL-2004-000021-COL,FL_2004_000021_COL,2.501402e-05,1.3621742075473595e-05,927.0,2.504085907725322e-05
FL-2003-000578-COL,FL_2003_000578_COL,2.4838395e-05,1.1388027640831388e-05,951.0,2.4864376584728033e-05
FL-1999-000574-VNM,FL_1999_000574_VNM,2.4099782e-05,0.0003298774550496,240.0,2.4198148457142858e-05
FL-2005-000065-GEO,FL_2005_000065_GEO,2.3158498e-05,1.0757159040462998e-05,963.0,2.3182422068181816e-05
FL-2001-000620-DZA,FL_2001_000620_DZA,2.2198088e-05,0.0001008371975502,507.0,2.2241443640625002e-05
FL-2007-000222-MYS,FL_2007_000222_MYS,2.1571559e-05,0.0003050697077895,261.0,2.1652655086466164e-05
FL-2008-000182-RWA,FL_2008_000182_RWA,2.1263048e-05,8.650981083306099e-06,1002.0,2.1284163241310824e-05
FL-1997-000265-SOM,FL_1997_000265_SOM,2.0538724e-05,0.0001238733071468,453.0,2.058356837554585e-05
FL-2022-000336-VNM,FL_2022_000336_VNM,2.0067426e-05,2.141245593987297e-05,843.0,2.009109041745283e-05
FL-2007-000106-IDN,FL_2007_000106_IDN,1.7689097e-05,0.0003378365060201,231.0,1.7764050800847457e-05
FL-2006-000045-HUN,FL_2006_000045_HUN,1.7584067e-05,3.1839763365928266e-06,1119.0,1.7599711187722417e-05
FL-2005-000017-VEN,FL_2005_000017_VEN,1.6190263e-05,9.641298849374298e-07,1182.0,1.6203902648694184e-05
FL-2001-000407-IDN,FL_2001_000407_IDN,1.5484246e-05,0.0008414333974156,77.0,1.5673078268292682e-05
FF-2021-000189-BIH,FF_2021_000189_BIH,1.4351151e-05,0.0077058359610405,8.0,1.545508569230769e-05
FF-2013-000088-AFG,FF_2013_000088_AFG,1.5220302e-05,0.0004764749238211,155.0,1.53154288875e-05
FF-2012-000101-GAB,FF_2012_000101_GAB,1.3869286e-05,0.0002110431310114,337.0,1.3909839467836258e-05
FL-2011-000204-PHL,FL_2011_000204_PHL,1.2638484e-05,0.0018352415047746,26.0,1.3046177032258065e-05
FL-2002-000445-VEN,FL_2002_000445_VEN,1.2573633e-05,7.403853860583558e-05,604.0,1.2594279359605912e-05
FL-2020-000206-COD,FL_2020_000206_COD,1.1677656e-05,7.6404390824443e-05,598.0,1.1697021930348259e-05
FL-2008-000239-NIC,FL_2008_000239_NIC,1.1670497e-05,6.434832559518952e-05,629.0,1.1688904723974762e-05
OT-2004-000112-COL,OT_2004_000112_COL,1.113494e-05,1.0294524067748214e-05,973.0,1.1146325419222903e-05
FL-2016-000091-NER,FL_2016_000091_NER,1.0876543e-05,0.0004641099720329,162.0,1.0941671999999999e-05
FL-2000-000476-NPL,FL_2000_000476_NPL,1.0888818e-05,2.462579745696251e-06,1135.0,1.0898369594736841e-05
FF-2020-000221-SOM,FF_2020_000221_SOM,1.0809063e-05,0.0003762105972957,209.0,1.0859572640186917e-05
FL-2014-000038-ZAF,FL_2014_000038_ZAF,1.0313903e-05,0.0026711938313562,15.0,1.082959815e-05
