era5_event_id,cnn_similarity_score,cnn_likelihood,cnn_prior,cnn_bayesian_score
FF_2018_000158_TUN,0.8322719,0.15946016,0.9634547,0.15363264
FF_2020_000204_TUN,0.7004849,0.028443798,0.81169283,0.023087628
FF_2007_000185_TUN,0.60207164,0.006258665,0.9661305,0.0060466873
FF_2009_000204_TUN,0.5745143,0.0039174967,0.86347544,0.003382662
FL_2019_000011_IDN,0.4611462,0.000434897,0.957734,0.00041651563
FL_2005_000194_COL,0.4573474,0.0004003705,0.72460085,0.00029010882
FL_2019_000087_PAK,0.4384223,0.00026237732,0.9493564,0.0002490896
FL_2011_000109_PAK,0.42341566,0.00018521202,0.76645535,0.00014195674
FL_2009_000203_USA,0.4083113,0.00012879947,0.9838989,0.00012672564
FL_2011_000187_COD,0.39195243,8.557237e-05,1.1714873,0.00010024695
FL_2003_000505_VNM,0.40396726,0.0001157342,0.8590111,9.941696e-05
FL_2009_000241_COL,0.4155931,0.00015370328,0.61409456,9.438835e-05
FL_2022_000190_TUN,0.39841405,0.00010077351,0.83416307,8.406154e-05
FL_2005_000108_PAK,0.3977906,9.9207675e-05,0.81154615,8.051161e-05
FL_2012_000183_COL,0.395009,9.2484726e-05,0.6690363,6.187564e-05
FL_2016_000066_PAK,0.38763016,7.659063e-05,0.7748127,5.9343394e-05
FL_2010_000076_COL,0.39698753,9.722291e-05,0.59751916,5.809255e-05
FL_2020_000242_COL,0.38747528,7.6285156e-05,0.71954685,5.4890745e-05
FL_2011_000161_SOM,0.37752345,5.88084e-05,0.93147093,5.4778317e-05
FL_2001_000492_VNM,0.3756677,5.5980716e-05,0.91533434,5.1241073e-05
FL_2009_000242_IRQ,0.3672049,4.457432e-05,1.0499175,4.6799356e-05
FL_2015_000056_COL,0.38105398,6.454537e-05,0.6777223,4.3743836e-05
FL_1998_000085_IRN,0.35685104,3.3486493e-05,1.214582,4.067209e-05
FL_2022_000378_BIH,0.3648314,4.177553e-05,0.91510844,3.822914e-05
FL_2018_000058_COL,0.3759362,5.6382145e-05,0.6657234,3.7534912e-05
FF_2020_000140_IDN,0.3531394,3.0162113e-05,1.1843462,3.5722383e-05
FL_2002_000026_SEN,0.36763912,4.5104225e-05,0.77111673,3.4780624e-05
FL_2007_000217_SRB,0.35503182,3.1817992e-05,1.0599597,3.3725788e-05
FL_2019_000047_GEO,0.34732497,2.5548185e-05,1.2642314,3.229882e-05
FF_2006_000069_IDN,0.34852874,2.6447584e-05,1.1987401,3.170378e-05
LS_2016_000051_IDN,0.35192975,2.9144718e-05,1.0794344,3.145981e-05
FL_2016_000046_SOM,0.3528983,2.9956816e-05,0.86590654,2.5939804e-05
FL_2004_000021_COL,0.3596856,3.624353e-05,0.6901651,2.501402e-05
FL_2003_000578_COL,0.36280894,3.9516624e-05,0.6285556,2.4838395e-05
FL_1999_000574_VNM,0.34917766,2.694415e-05,0.8944347,2.4099782e-05
FL_2005_000065_GEO,0.3355553,1.8098428e-05,1.2795862,2.3158498e-05
FL_2001_000620_DZA,0.35171324,2.896591e-05,0.7663522,2.2198088e-05
FL_2007_000222_MYS,0.34371018,2.301039e-05,0.9374703,2.1571559e-05
FL_2008_000182_RWA,0.3415251,2.1588694e-05,0.98491585,2.1263048e-05
FL_1997_000265_SOM,0.34500778,2.3894e-05,0.85957664,2.0538724e-05
FL_2022_000336_VNM,0.34213293,2.1976004e-05,0.9131517,2.0067426e-05
FL_2007_000106_IDN,0.33329797,1.6917129e-05,1.0456324,1.7689097e-05
FL_2006_000045_HUN,0.34309852,2.2604165e-05,0.77791274,1.7584067e-05
FL_2005_000017_VEN,0.34198537,2.1881411e-05,0.7399094,1.6190263e-05
FL_2001_000407_IDN,0.33034492,1.5476626e-05,1.0004923,1.5484246e-05
FF_2013_000088_AFG,0.33587712,1.8272762e-05,0.8329503,1.5220302e-05
FF_2021_000189_BIH,0.33265173,1.6591968e-05,0.86494565,1.4351151e-05
FF_2012_000101_GAB,0.3205926,1.1469252e-05,1.2092581,1.3869286e-05
FL_2011_000204_PHL,0.3312149,1.5889078e-05,0.7954196,1.2638484e-05
FL_2002_000445_VEN,0.32053006,1.1446892e-05,1.0984321,1.2573633e-05
FL_2020_000206_COD,0.31613618,9.971076e-06,1.1711531,1.1677656e-05
FL_2008_000239_NIC,0.3236254,1.2601604e-05,0.92611206,1.1670497e-05
OT_2004_000112_COL,0.33271164,1.662187e-05,0.6698969,1.113494e-05
FL_2000_000476_NPL,0.33042783,1.5515512e-05,0.701802,1.0888818e-05
