era5_event_id,cnn_similarity_score,cnn_likelihood,cnn_prior,cnn_bayesian_score
FL_2022_000254_PAK,0.8965683,0.33560914,0.89502174,0.3003775
FF_2009_000159_PAK,0.8281696,0.15177238,0.94542116,0.14348882
FF_2012_000148_PAK,0.7717039,0.07490433,0.9385645,0.070302546
FL_2019_000087_PAK,0.7542136,0.059558455,0.9493564,0.0565422
FL_2001_000376_PAK,0.68694705,0.023400903,0.9059327,0.021199644
FL_2009_000139_PAK,0.63446856,0.010570634,0.8471519,0.008954933
FF_2008_000123_PAK,0.62740624,0.00945123,0.8372723,0.007913253
FL_2016_000066_PAK,0.60086566,0.006134425,0.7748127,0.0047530304
FL_2020_000185_PAK,0.5770626,0.0040947683,0.88112885,0.0036080184
FF_2013_000090_PAK,0.57957715,0.004276737,0.8254096,0.00353006
FL_2005_000108_PAK,0.5725964,0.0037886624,0.81154615,0.0030746744
FL_1992_000008_PAK,0.55772686,0.0029121626,0.8161112,0.0023766486
FL_2011_000109_PAK,0.5367279,0.0019840004,0.76645535,0.0015206478
FL_2008_000103_SLV,0.4958491,0.0008984529,0.9413668,0.0008457737
FL_2015_000017_PAK,0.4821449,0.00067885296,0.8931371,0.00060630875
FF_2007_000082_PAK,0.4776873,0.0006186385,0.8327031,0.0005151422
FL_2014_000122_PAK,0.48318613,0.0006936567,0.7173071,0.00049756485
FL_2003_000359_PAK,0.46650815,0.0004881939,0.82592463,0.00040321136
FL_2021_000051_SOM,0.429785,0.00021503674,0.995649,0.0002141011
FL_2000_000476_NPL,0.43398613,0.00023700553,0.701802,0.00016633095
FL_2021_000127_NER,0.41608828,0.00015554458,1.0057219,0.00015643459
FL_2000_000484_BTN,0.41615713,0.00015580212,0.74623233,0.00011626458
FL_2013_000052_SOM,0.39952245,0.000103612445,0.95646226,9.9101395e-05
FL_2012_000132_NPL,0.40978026,0.00013350895,0.7413298,9.897416e-05
FL_2003_000505_VNM,0.39874256,0.000101607526,0.8590111,8.7281995e-05
FL_2009_000174_NER,0.3946781,9.171284e-05,0.9088533,8.3353516e-05
FL_2013_000145_COL,0.4020429,0.0001103377,0.66874725,7.378803e-05
FL_2006_000085_UKR,0.3912686,8.409111e-05,0.8658746,7.2812356e-05
FL_2005_000184_VNM,0.38764903,7.662791e-05,0.913487,6.9998605e-05
FL_2019_000136_SLV,0.38236862,6.680708e-05,1.0250225,6.847876e-05
FL_2011_000082_NPL,0.38800484,7.733417e-05,0.7433089,5.7483176e-05
FF_2008_000194_VNM,0.37680316,5.7695954e-05,0.9861992,5.6899702e-05
FL_2007_000144_LBR,0.3763262,5.6969788e-05,0.9315804,5.307194e-05
FL_2019_000133_SOM,0.37377897,5.322904e-05,0.9262173,4.930166e-05
LS_2010_000190_COL,0.38604873,7.352268e-05,0.6700176,4.926149e-05
FL_2005_000171_SLV,0.3726017,5.1576062e-05,0.925249,4.77207e-05
FL_2010_000141_PAK,0.37807396,5.9671598e-05,0.70364034,4.1987343e-05
FL_2016_000046_SOM,0.36329627,4.0050632e-05,0.86590654,3.4680106e-05
FL_2004_000021_COL,0.3694918,4.742943e-05,0.6901651,3.2734137e-05
FL_2022_000331_SLV,0.35429707,3.116561e-05,1.0174155,3.1708376e-05
FL_2015_000040_SOM,0.35769677,3.4288634e-05,0.91445994,3.1355583e-05
FL_2013_000142_VNM,0.35376763,3.070301e-05,0.96889794,2.9748082e-05
TC_2012_000159_PRK,0.3559923,3.268932e-05,0.8818525,2.8827159e-05
FL_2013_000141_SOM,0.3584598,3.5027133e-05,0.790413,2.7685903e-05
FL_2010_000041_SOM,0.35516453,3.193713e-05,0.84615517,2.7023767e-05
FL_2015_000145_SOM,0.34803694,2.607675e-05,1.0056804,2.6224878e-05
FL_2015_000092_BRA,0.34372628,2.3021168e-05,1.1129794,2.5622086e-05
FL_1998_000048_PAK,0.35621738,3.2896605e-05,0.7759197,2.5525123e-05
FL_2009_000147_NIC,0.35260844,2.971167e-05,0.8448585,2.5102157e-05
FF_2018_000041_SOM,0.35240933,2.954432e-05,0.8158279,2.4103081e-05
FL_2009_000179_LBR,0.34415406,2.3309287e-05,1.0257913,2.3910463e-05
FL_1999_000574_VNM,0.3467124,2.5101164e-05,0.8944347,2.2451351e-05
FL_2010_000067_BRA,0.34065363,2.1044092e-05,1.0486636,2.2068174e-05
FL_2003_000341_NPL,0.35250786,2.9627025e-05,0.7144844,2.1168047e-05
FL_2008_000191_SLV,0.34131318,2.1455104e-05,0.93228245,2.0002217e-05
FL_2016_000085_MLI,0.34210482,2.1957958e-05,0.87438965,1.9199812e-05
FL_2007_000177_SLE,0.33612046,1.8405577e-05,0.9958434,1.8329072e-05
FL_2005_000157_MDA,0.3349492,1.7774173e-05,1.0039148,1.7843757e-05
