match_id,era5_event_id,cnn_bayesian_score,kg_bayesian_score,kg_rank,attribution_weight
FL-2022-000254-PAK,FL_2022_000254_PAK,0.3003775,1.1182281796262143,1.0,0.3504404166666667
FF-2009-000159-PAK,FF_2009_000159_PAK,0.14348882,0.0019645889196987,18.0,0.14972746434782608
FF-2012-000148-PAK,FF_2012_000148_PAK,0.070302546,0.0018235444225382,20.0,0.07311464783999999
FL-2019-000087-PAK,FL_2019_000087_PAK,0.0565422,0.0043976436988498,7.0,0.06125405
FL-2001-000376-PAK,FL_2001_000376_PAK,0.021199644,0.0082675649404705,3.0,0.0238495995
FL-2009-000139-PAK,FL_2009_000139_PAK,0.008954933,0.0026133948099433,10.0,0.009551928533333334
FF-2008-000123-PAK,FF_2008_000123_PAK,0.007913253,0.0023677076897796,14.0,0.00832974
FL-2016-000066-PAK,FL_2016_000066_PAK,0.0047530304,0.0007898449271641,48.0,0.004842710218867925
FL-2020-000185-PAK,FL_2020_000185_PAK,0.0036080184,0.0024789412822267,13.0,0.0038084638666666666
FF-2013-000090-PAK,FF_2013_000090_PAK,0.00353006,0.0008497979528432,41.0,0.0036068004347826086
FL-2005-000108-PAK,FL_2005_000108_PAK,0.0030746744,0.0061332530394645,4.0,0.003416304888888889
FL-1992-000008-PAK,FL_1992_000008_PAK,0.0023766486,0.0010342561906811,29.0,0.0024465500294117647
FL-2011-000109-PAK,FL_2011_000109_PAK,0.0015206478,0.0023509177329065,15.0,0.0015966801900000002
FL-2008-000103-SLV,FL_2008_000103_SLV,0.0008457737,0.0003606781562454,141.0,0.0008515666705479452
FL-2015-000017-PAK,FL_2015_000017_PAK,0.00060630875,0.0045167185258226,6.0,0.0006614277272727272
FF-2007-000082-PAK,FF_2007_000082_PAK,0.0005151422,0.0015896879390789,21.0,0.0005349553615384615
FL-2014-000122-PAK,FL_2014_000122_PAK,0.00049756485,0.0025558437566094,12.0,0.0005268333705882353
FL-2003-000359-PAK,FL_2003_000359_PAK,0.00040321136,0.0107878455274188,2.0,0.00046081298285714285
FL-2021-000051-SOM,FL_2021_000051_SOM,0.0002141011,9.370457183253584e-07,1195.0,0.00021427951758333332
FL-2000-000476-NPL,FL_2000_000476_NPL,0.00016633095,1.6308627851149673e-06,1169.0,0.00016647262883304938
FL-2021-000127-NER,FL_2021_000127_NER,0.00015643459,3.879932561275715e-05,702.0,0.00015665585533239037
FL-2000-000484-BTN,FL_2000_000484_BTN,0.00011626458,2.6704356611207216e-05,801.0,0.0001164088288585608
FL-2013-000052-SOM,FL_2013_000052_SOM,9.9101395e-05,0.0002497602408982,205.0,9.95733064047619e-05
FL-2012-000132-NPL,FL_2012_000132_NPL,9.897416e-05,1.0409304056782852e-05,1014.0,9.90712887144259e-05
FL-2003-000505-VNM,FL_2003_000505_VNM,8.7281995e-05,1.054101198810725e-06,1189.0,8.735509549832495e-05
FL-2009-000174-NER,FL_2009_000174_NER,8.3353516e-05,0.0004702183560619,103.0,8.412530781481481e-05
FL-2013-000145-COL,FL_2013_000145_COL,7.378803e-05,5.626420027977838e-06,1084.0,7.385578760330578e-05
FL-2006-000085-UKR,FL_2006_000085_UKR,7.2812356e-05,2.00780790053056e-05,875.0,7.289509731363637e-05
FL-2005-000184-VNM,FL_2005_000184_VNM,6.9998605e-05,2.3105245977042168e-05,840.0,7.008144358579881e-05
FL-2019-000136-SLV,FL_2019_000136_SLV,6.847876e-05,2.216969314302932e-05,854.0,6.855847916181606e-05
FL-2011-000082-NPL,FL_2011_000082_NPL,5.7483176e-05,3.0007868457113185e-05,776.0,5.755677801792573e-05
FF-2008-000194-VNM,FF_2008_000194_VNM,5.6899702e-05,7.275165504219877e-06,1056.0,5.695333037134778e-05
FL-2007-000144-LBR,FL_2007_000144_LBR,5.307194e-05,6.541361593356303e-05,566.0,5.316488560420316e-05
LS-2010-000190-COL,LS_2010_000190_COL,4.926149e-05,0.0005876773419576,70.0,4.9918309866666674e-05
FL-2019-000133-SOM,FL_2019_000133_SOM,4.930166e-05,0.0004487366226607,109.0,4.973413070175439e-05
FL-2005-000171-SLV,FL_2005_000171_SLV,4.77207e-05,0.0001787159211848,288.0,4.788356928327645e-05
FL-2010-000141-PAK,FL_2010_000141_PAK,4.1987343e-05,0.0033009185240143,8.0,4.521713861538462e-05
FL-2016-000046-SOM,FL_2016_000046_SOM,3.4680106e-05,2.9018887167474452e-05,780.0,3.4724284478980894e-05
FL-2004-000021-COL,FL_2004_000021_COL,3.2734137e-05,0.0001862491610808,274.0,3.285146365591397e-05
FL-2022-000331-SLV,FL_2022_000331_SLV,3.1708376e-05,0.0003183820285359,162.0,3.189824651497006e-05
FL-2015-000040-SOM,FL_2015_000040_SOM,3.1355583e-05,4.577370828399711e-05,658.0,3.140287648868778e-05
FL-2013-000142-VNM,FL_2013_000142_VNM,2.9748082e-05,6.401475611962719e-06,1074.0,2.9775652048192772e-05
FL-2010-000041-SOM,FL_2010_000041_SOM,2.7023767e-05,0.0025559764624406,11.0,2.87127524375e-05
FL-2013-000141-SOM,FL_2013_000141_SOM,2.7685903e-05,1.615148836375596e-05,925.0,2.771567278817204e-05
FL-2015-000145-SOM,FL_2015_000145_SOM,2.6224878e-05,8.253930558351213e-06,1040.0,2.624997357703349e-05
FL-1998-000048-PAK,FL_1998_000048_PAK,2.5525123e-05,0.0008275279369232,46.0,2.6025615607843136e-05
FL-2015-000092-BRA,FL_2015_000092_BRA,2.5622086e-05,0.0005191742575462,86.0,2.5903647384615387e-05
FL-2009-000147-NIC,FL_2009_000147_NIC,2.5102157e-05,1.5458900096966603e-05,933.0,2.5128918361407253e-05
FF-2018-000041-SOM,FF_2018_000041_SOM,2.4103081e-05,6.941267584794025e-05,548.0,2.4146667041591324e-05
FL-2009-000179-LBR,FL_2009_000179_LBR,2.3910463e-05,3.87550791285812e-05,704.0,2.3944187207334273e-05
FL-1999-000574-VNM,FL_1999_000574_VNM,2.2451351e-05,3.0925950152879714e-05,769.0,2.248035791343669e-05
FL-2010-000067-BRA,FL_2010_000067_BRA,2.2068174e-05,2.1811082457667086e-05,857.0,2.2093775129930395e-05
FL-2003-000341-NPL,FL_2003_000341_NPL,2.1168047e-05,3.319455867425976e-06,1131.0,2.118668084419014e-05
FL-2008-000191-SLV,FL_2008_000191_SLV,2.0002217e-05,8.026974241832239e-05,508.0,2.0041207676413257e-05
FL-2016-000085-MLI,FL_2016_000085_MLI,1.9199812e-05,0.0002758196019301,187.0,1.9299811020833332e-05
FL-2007-000177-SLE,FL_2007_000177_SLE,1.8329072e-05,0.0001068888820635,425.0,1.837169774883721e-05
FL-2005-000157-MDA,FL_2005_000157_MDA,1.7843757e-05,6.280279771300719e-07,1205.0,1.7858503906611568e-05
FL-2021-000204-BRA,FL_2021_000204_BRA,1.675491e-05,1.082910929734084e-05,1006.0,1.6771482611275964e-05
FL-2009-000164-SEN,FL_2009_000164_SEN,1.6629807e-05,0.0001353452541607,372.0,1.6673917893899205e-05
FL-2019-000011-IDN,FL_2019_000011_IDN,1.630707e-05,7.625053570126542e-05,522.0,1.633801320683112e-05
FL-2001-000492-VNM,FL_2001_000492_VNM,1.5255778e-05,5.1778056223790216e-05,624.0,1.52800320190779e-05
FL-2022-000336-VNM,FL_2022_000336_VNM,1.499437e-05,6.366437709930367e-05,574.0,1.502026701208981e-05
FL-2021-000134-NPL,FL_2021_000134_NPL,1.29285245e-05,5.669891134581107e-07,1206.0,1.2939200407927332e-05
FL-2017-000149-TGO,FL_2017_000149_TGO,1.1924044e-05,3.183042885478949e-05,763.0,1.1939570098958332e-05
FL-2016-000021-PAK,FL_2016_000021_PAK,1.1424286e-05,0.0018405018001846,19.0,1.1900297916666667e-05
FL-1999-000132-BLR,FL_1999_000132_BLR,1.1404905e-05,1.6329193948144826e-06,1168.0,1.1414627851662404e-05
FL-2020-000199-MRT,FL_2020_000199_MRT,1.010319e-05,0.0004945829765726,97.0,1.020224088235294e-05
FL-2020-000165-NPL,FL_2020_000165_NPL,1.0106898e-05,0.0001376697148694,363.0,1.013436239673913e-05
FL-2008-000197-COL,FL_2008_000197_COL,9.842569e-06,4.260703768217219e-07,1211.0,9.850663217927631e-06
FL-2009-000144-NER,FL_2009_000144_NER,9.35629e-06,1.0323988854610552e-05,1017.0,9.36544488258317e-06
FL-1999-000428-VNM,FL_1999_000428_VNM,8.719446e-06,0.0009977362273251,33.0,8.94890510526316e-06
FL-2003-000080-ARG,FL_2003_000080_ARG,8.483154e-06,0.0001104148612477,418.0,8.50320873758865e-06
SL-2002-000428-NPL,SL_2002_000428_NPL,7.846671e-06,4.429526640998923e-06,1108.0,7.853721018867923e-06
FL-2017-000110-MLI,FL_2017_000110_MLI,7.703166e-06,0.0006804058146504,57.0,7.827410612903225e-06
FF-2020-000123-YEM,FF_2020_000123_YEM,7.52406e-06,0.0001410199754822,357.0,7.544844696132597e-06
FL-2015-000105-GIN,FL_2015_000105_GIN,7.275994e-06,1.1367083874313012e-06,1183.0,7.282118574074074e-06
FL-1994-000007-VNM,FL_1994_000007_VNM,7.2039766e-06,1.976550051587667e-05,878.0,7.212135123895809e-06
FL-2008-000099-NIC,FL_2008_000099_NIC,7.173892e-06,1.2002954078870274e-05,989.0,7.181109195171026e-06
FL-2000-000408-VNM,FL_2000_000408_VNM,6.9471184e-06,1.4849236984342934e-05,945.0,6.9544311562105264e-06
FL-2019-000083-NPL,FL_2019_000083_NPL,6.802455e-06,6.001816235803588e-05,587.0,6.813945633445947e-06
FL-2005-000020-COL,FL_2005_000020_COL,6.707045e-06,2.6378303429085383e-05,809.0,6.7152846130221125e-06
FL-2005-000103-SLV,FL_2005_000103_SLV,6.5380855e-06,3.432305076341734e-05,738.0,6.546885076716015e-06
FL-2008-000074-BFA,FL_2008_000074_BFA,6.5181607e-06,4.934166731534989e-05,637.0,6.528313598286604e-06
FL-2011-000170-COL,FL_2011_000170_COL,6.5113936e-06,4.974134931436763e-05,633.0,6.521599546081504e-06
FL-2004-000063-PRK,FL_2004_000063_PRK,6.498561e-06,5.564441171685547e-05,606.0,6.509196942716858e-06
FL-2013-000030-COL,FL_2013_000030_COL,6.2162285e-06,0.000252782219446,201.0,6.2464043665048545e-06
FL-2015-000176-BDI,FL_2015_000176_BDI,5.83947e-06,1.1190647979610305e-05,1001.0,5.845274642147118e-06
FL-2019-000020-COL,FL_2019_000020_COL,5.329944e-06,7.691268775167204e-06,1049.0,5.335000872865275e-06
FL-2008-000234-BRA,FL_2008_000234_BRA,5.2576665e-06,0.0002432089035458,209.0,5.282235035046729e-06
FL-2006-000127-NPL,FL_2006_000127_NPL,5.2763503e-06,6.3436077333962095e-06,1075.0,5.281235809537037e-06
FL-2008-000104-NPL,FL_2008_000104_NPL,5.113061e-06,2.0679444926522145e-05,871.0,5.118897827625571e-06
FL-2009-000241-COL,FL_2009_000241_COL,4.9717405e-06,0.0001738876903105,298.0,4.988148884488449e-06
FL-1998-000272-PRK,FL_1998_000272_PRK,4.811695e-06,8.735814600721764e-05,481.0,4.821595606995884e-06
FL-2006-000044-COL,FL_2006_000044_COL,4.7723493e-06,4.997102354322809e-06,1097.0,4.776679925499092e-06
FF-2020-000204-TUN,FF_2020_000204_TUN,4.7211774e-06,6.824209368414815e-05,552.0,4.729653481508079e-06
FL-2011-000042-COL,FL_2011_000042_COL,4.5647434e-06,0.0001473568084215,347.0,4.577711421022728e-06
FL-2008-000239-NIC,FL_2008_000239_NIC,4.3128407e-06,4.063830293052002e-05,691.0,4.31903731020115e-06
FL-2013-000119-MRT,FL_2013_000119_MRT,4.1204885e-06,3.85995662952004e-05,705.0,4.126292004929577e-06
FL-1999-000547-VEN,FL_1999_000547_VEN,4.092139e-06,1.50953871545368e-05,938.0,4.09647848992577e-06
FL-2011-000002-BRA,FL_2011_000002_BRA,3.7914592e-06,0.0001488744873002,343.0,3.802354197701149e-06
FL-2022-000316-NER,FL_2022_000316_NER,3.7516284e-06,0.0001587287746611,325.0,3.7629969709090904e-06
FL-2007-000022-ARG,FL_2007_000022_ARG,3.7198074e-06,0.0001116048575344,415.0,3.7286640842857145e-06
FL-2007-000111-GBR,FL_2007_000111_GBR,3.7056411e-06,3.900758066161081e-06,1120.0,3.7089350032000004e-06
FL-2013-000085-NIC,FL_2013_000085_NIC,3.6753627e-06,1.8732612096068983e-05,888.0,3.6794784477043667e-06
FL-2003-000578-COL,FL_2003_000578_COL,3.614961e-06,2.4651085154101525e-05,822.0,3.619332174123337e-06
FL-2008-000076-COL,FL_2008_000076_COL,3.4368784e-06,2.538695762937493e-05,817.0,3.4410595172749392e-06
FF-2009-000229-SOM,FF_2009_000229_SOM,3.2269375e-06,1.4830286980672037e-05,946.0,3.230330704521556e-06
FL-2015-000146-DZA,FL_2015_000146_DZA,3.1150078e-06,0.0003758220463208,134.0,3.137417928057554e-06
FL-2008-000168-NPL,FL_2008_000168_NPL,3.0928932e-06,1.16154989349197e-05,996.0,3.0959830033966036e-06
FL-2020-000242-COL,FL_2020_000242_COL,2.9209662e-06,0.0001101755014548,419.0,2.927855271226415e-06
FL-1998-000316-VNM,FL_1998_000316_VNM,2.8144686e-06,0.0002416284444844,214.0,2.8273200547945204e-06
OT-2004-000112-COL,OT_2004_000112_COL,2.5997977e-06,7.618547830167205e-05,523.0,2.6047215592803033e-06
