latitude,longitude,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_speed,2m_temperature,mean_sea_level_pressure,surface_pressure,total_precipitation_24hr,time,level,geopotential,specific_humidity,temperature,u_component_of_wind,v_component_of_wind,vertical_velocity,wind_speed,precipitation_mm_24h,event_id,region_label
16.75,46.75,-3.4388192,-2.287448,4.1301208,288.933,101675.555,91404.55,0.0,2006-02-20,1000,1382.0326,0.007569933,294.79965,-3.3414035,-2.3584208,-0.061231878,4.089881,0.0,FF-2006-000039-YEM,center
16.75,46.75,-3.4388192,-2.287448,4.1301208,288.933,101675.555,91404.55,0.0,2006-02-20,850,14916.376,0.00754085,288.82172,-8.182598,1.9900898,-0.18410087,8.421126,0.0,FF-2006-000039-YEM,center
16.75,46.75,-3.4388192,-2.287448,4.1301208,288.933,101675.555,91404.55,0.0,2006-02-20,500,57295.598,0.0012438854,264.20602,12.7067995,2.749434,0.20519638,13.000852,0.0,FF-2006-000039-YEM,center
16.75,46.75,-3.4388192,-2.287448,4.1301208,288.933,101675.555,91404.55,0.0,2006-02-20,250,106194.164,5.776246e-05,226.07263,13.529886,-19.36811,0.09548664,23.625866,0.0,FF-2006-000039-YEM,center
16.75,47.0,-4.2046785,-1.8989325,4.6135955,289.06564,101669.57,91230.125,0.0,2006-02-20,1000,1379.6654,0.007546016,294.77942,-4.2291417,-1.9357032,0.053966723,4.6510844,0.0,FF-2006-000039-YEM,center
16.75,47.0,-4.2046785,-1.8989325,4.6135955,289.06564,101669.57,91230.125,0.0,2006-02-20,850,14909.686,0.0074552405,288.97446,-8.44858,2.469575,0.05774486,8.802119,0.0,FF-2006-000039-YEM,center
16.75,47.0,-4.2046785,-1.8989325,4.6135955,289.06564,101669.57,91230.125,0.0,2006-02-20,500,57291.0,0.0011521147,264.3969,13.181136,2.7721517,0.22248888,13.469491,0.0,FF-2006-000039-YEM,center
16.75,47.0,-4.2046785,-1.8989325,4.6135955,289.06564,101669.57,91230.125,0.0,2006-02-20,250,106178.97,5.6333767e-05,226.00735,13.043587,-19.388855,0.11457682,23.367989,0.0,FF-2006-000039-YEM,center
16.75,47.25,-4.6478267,-1.5063124,4.8858232,288.50717,101688.57,90479.72,0.0,2006-02-20,1000,1393.2764,0.0075363,294.73135,-4.6201787,-1.5644163,0.04827074,4.877853,0.0,FF-2006-000039-YEM,center
16.75,47.25,-4.6478267,-1.5063124,4.8858232,288.50717,101688.57,90479.72,0.0,2006-02-20,850,14906.28,0.007412281,288.525,-9.314381,1.9705688,0.20507371,9.520548,0.0,FF-2006-000039-YEM,center
