era5_event_id,cnn_similarity_score,cnn_likelihood,cnn_prior,cnn_bayesian_score
FL_2019_000032_BOL,0.8357667,0.16628401,0.94160855,0.15657444
FL_2014_000008_BOL,0.74022305,0.049388524,1.0077136,0.049769484
FL_2009_000045_BOL,0.72989655,0.042915393,0.879085,0.03772628
FL_2003_000012_BOL,0.72129333,0.03811704,0.90733224,0.03458482
FL_1997_000022_BOL,0.72223085,0.038615383,0.88054585,0.034002617
FL_2011_000020_BOL,0.7007452,0.028549695,0.8232307,0.023502985
FL_2002_000110_BOL,0.68442965,0.022557352,0.88853043,0.020042894
FL_2010_000008_BOL,0.6622554,0.01622763,0.9249973,0.015010515
FL_2001_000029_BOL,0.62258244,0.008749206,0.8475766,0.007415622
FL_2006_000010_BOL,0.60579354,0.006656506,0.8803898,0.0058603203
FL_2012_000005_BOL,0.6067935,0.0067672054,0.82377183,0.0055746334
FL_2007_000012_BOL,0.59676504,0.0057284054,0.8538374,0.0048911264
FL_2019_000034_BOL,0.5950616,0.0055669746,0.8007893,0.004457974
FL_2003_000621_BOL,0.5832496,0.004555591,0.93203217,0.0042459574
FL_2018_000015_BOL,0.58733904,0.0048852717,0.8681344,0.004241072
FL_2020_000164_IND,0.57802606,0.0041636494,0.85554564,0.0035621922
FL_2018_000028_BWA,0.53433037,0.0018971364,0.9907342,0.001879558
FL_2002_000522_KHM,0.53093815,0.0017800791,0.99701285,0.0017747617
FL_2000_000130_BOL,0.5325973,0.0018364945,0.8691305,0.0015961534
FL_2007_000231_BOL,0.5284518,0.0016984541,0.84257853,0.001431081
FL_2021_000110_YEM,0.5126971,0.0012548985,1.0518543,0.0013199704
FL_1999_000259_KHM,0.5110854,0.0012160031,0.9768089,0.0011878026
FL_2022_000276_GMB,0.5034691,0.0010464736,0.9115523,0.00095391547
FL_2016_000025_SRB,0.49357593,0.0008581036,1.0363306,0.000889279
FL_2013_000020_BOL,0.50401485,0.0010578724,0.8128738,0.0008599168
FF_2020_000158_SRB,0.49614415,0.0009038133,0.95050156,0.0008590759
FL_2003_000196_ARG,0.50335926,0.0010441926,0.77798855,0.00081236986
FL_2010_000259_AUS,0.49616596,0.0009042107,0.8544154,0.0007725716
FL_2012_000172_MLI,0.4877933,0.00076270796,1.0092568,0.0007697682
FL_2004_000020_KEN,0.5058869,0.0010978284,0.6696443,0.0007351545
FL_2018_000154_GHA,0.48209846,0.00067819946,0.93809277,0.000636214
FL_2015_000008_BOL,0.47874188,0.0006324326,0.9180051,0.00058057636
FL_2011_000148_KHM,0.4702494,0.00052878924,1.0589485,0.0005599606
FL_2010_000195_MLI,0.47575065,0.0005940103,0.9309933,0.00055301964
FL_2006_000130_KHM,0.47004944,0.00052654487,1.0445652,0.0005500105
FF_2005_000067_IDN,0.4528473,0.0003626752,1.2156141,0.0004408731
FL_2020_000128_KEN,0.4793916,0.0006410682,0.67781544,0.00043452592
FL_2013_000103_YEM,0.45087105,0.00034715506,1.1663833,0.00040491586
FL_1999_000213_IND,0.46638274,0.0004868831,0.8230437,0.00040072607
FF_2014_000059_SRB,0.45523846,0.00038228693,0.9731564,0.00037202498
FL_2010_000125_IND,0.4571518,0.00039866153,0.9209713,0.00036715582
FL_2009_000187_CIV,0.4481393,0.00032668593,1.0513749,0.00034346938
FL_1997_000299_PRY,0.44629845,0.00031351173,1.0116756,0.00031717218
FL_2019_000084_IND,0.44821513,0.00032723902,0.8934423,0.00029236916
FL_2008_000038_ARG,0.44384617,0.0002967049,0.9231435,0.0002739012
FL_2009_000127_BEN,0.44521314,0.0003059706,0.8563633,0.000262022
FL_1999_000324_HND,0.42301574,0.00018347011,1.3918552,0.00025536385
FL_2007_000076_KEN,0.45752993,0.00040197137,0.6252061,0.00025131495
FL_2008_000091_SOM,0.4327214,0.0002301886,0.9762243,0.00022471571
FL_2018_000419_PRY,0.4239416,0.00018752555,1.1144714,0.00020899187
FL_2020_000193_SSD,0.42367187,0.0001863358,1.1080239,0.00020646452
FL_2007_000151_TCD,0.4351052,0.00024318836,0.84078753,0.00020446975
FL_2007_000044_ARG,0.42419747,0.00018866037,1.0750188,0.00020281343
FL_2007_000132_BFA,0.42721078,0.00020249859,0.98934317,0.0002003406
FL_1998_000392_IND,0.42977408,0.00021498202,0.9175663,0.00019726026
FL_2003_000481_HND,0.41242468,0.00014237918,1.3495917,0.00019215376
FL_2016_000042_KEN,0.4473989,0.0003213284,0.5821792,0.0001870707
FL_2009_000132_GHA,0.42219198,0.00017992842,1.0064578,0.00018109036
FL_2005_000104_IND,0.42491916,0.00019189477,0.8800676,0.00016888036
FL_2006_000120_BFA,0.42013234,0.00017134093,0.9378729,0.00016069601
FL_2011_000129_MLI,0.41346943,0.00014602732,1.0781684,0.00015744205
FL_2003_000316_IND,0.41935652,0.00016820311,0.86255586,0.00014508459
FL_2008_000035_PRY,0.40731886,0.00012570288,1.1032531,0.0001386821
FL_1998_000329_BEN,0.42011756,0.00017128066,0.7914725,0.00013556393
FL_2012_000200_BFA,0.41463894,0.00015021069,0.9016484,0.00013543722
FL_2001_000180_IRN,0.40628892,0.0001225603,1.051287,0.00012884606
FF_2008_000092_KEN,0.4214642,0.00017685076,0.7032348,0.00012436761
FL_2005_000129_SDN,0.41178256,0.00014017789,0.8087722,0.00011337198
FL_2009_000087_VUT,0.40521947,0.00011937215,0.9281134,0.00011079089
FL_2008_000217_KEN,0.4272245,0.00020256358,0.5391872,0.00010921968
FL_2001_000485_KHM,0.39837834,0.000100683246,1.0341969,0.000104126295
FL_2021_000038_KEN,0.42359918,0.00018601636,0.5224405,9.718248e-05
FL_2007_000153_GHA,0.40443915,0.00011709326,0.8293104,9.710666e-05
FL_2011_000106_GHA,0.39915323,0.00010265888,0.9071847,9.313057e-05
FL_2007_000217_SRB,0.39182186,8.528774e-05,1.0599597,9.040157e-05
FL_2022_000213_IND,0.39523822,9.302279e-05,0.96600187,8.986019e-05
FL_2011_000115_KEN,0.40984643,0.00013372466,0.6690093,8.946305e-05
FL_2009_000122_IND,0.39512658,9.276037e-05,0.95488447,8.8575434e-05
FL_2007_000130_CIV,0.38850993,7.834679e-05,1.0619783,8.32026e-05
FL_2021_000043_YEM,0.38941538,8.0191996e-05,0.99539846,7.982299e-05
FL_1997_000207_SYC,0.39239317,8.6539505e-05,0.89674884,7.76042e-05
FL_2012_000083_HND,0.37821835,5.9899885e-05,1.2825613,7.682527e-05
FL_2020_000154_CIV,0.39177242,8.518019e-05,0.8812828,7.506784e-05
FF_2016_000034_YEM,0.38281158,6.7585046e-05,1.0684917,7.221406e-05
FL_1998_000040_URY,0.39086306,8.322356e-05,0.86432457,7.193217e-05
FL_2009_000245_SRB,0.38411567,6.992302e-05,0.99212706,6.937252e-05
FL_2002_000265_KEN,0.40337265,0.0001140419,0.5834132,6.653355e-05
FL_2017_000095_GHA,0.38192976,6.604424e-05,0.9967736,6.5831155e-05
FL_2019_000135_GHA,0.37595206,5.6405926e-05,1.134764,6.4007414e-05
FL_2019_000052_SRB,0.38363117,6.904605e-05,0.8863983,6.120231e-05
FL_2005_000169_FJI,0.3744883,5.424784e-05,1.0993786,5.9638915e-05
FL_2011_000091_BEN,0.3848044,7.118693e-05,0.83375144,5.9352205e-05
FL_2008_000089_IND,0.38346606,6.8749476e-05,0.84409976,5.8031415e-05
FL_2008_000095_SUR,0.37840027,6.0188613e-05,0.9582623,5.767648e-05
