latitude,longitude,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_speed,2m_temperature,mean_sea_level_pressure,surface_pressure,total_precipitation_24hr,time,level,geopotential,specific_humidity,temperature,u_component_of_wind,v_component_of_wind,vertical_velocity,wind_speed,precipitation_mm_24h,event_id,region_label
39.75,70.25,0.7502643,2.1583323,2.2850153,273.8546,101831.87,72693.734,0.0041576624,2005-05-18,1000,1494.9828,0.0044712313,291.30255,0.29536986,1.1618826,0.5373875,1.1988388,4.1576624,FF-2005-000072-TJK,center
39.75,70.25,0.7502643,2.1583323,2.2850153,273.8546,101831.87,72693.734,0.0041576624,2005-05-18,850,14819.646,0.004471285,282.41577,0.2585249,1.6282468,0.6631315,1.6486428,4.1576624,FF-2005-000072-TJK,center
39.75,70.25,0.7502643,2.1583323,2.2850153,273.8546,101831.87,72693.734,0.0041576624,2005-05-18,500,55707.246,0.00093020545,253.61337,14.38652,1.8119379,-1.8469139,14.500175,4.1576624,FF-2005-000072-TJK,center
39.75,70.25,0.7502643,2.1583323,2.2850153,273.8546,101831.87,72693.734,0.0041576624,2005-05-18,250,102622.38,1.7122453e-05,218.34282,28.361963,-0.5137265,-0.1788814,28.366615,4.1576624,FF-2005-000072-TJK,center
39.75,70.5,0.57183576,1.6849127,1.7793052,273.4697,101751.82,72280.21,0.0042420058,2005-05-18,1000,1447.28,0.004171715,291.92508,0.44996643,1.2669055,0.45741886,1.3444402,4.242006,FF-2005-000072-TJK,center
39.75,70.5,0.57183576,1.6849127,1.7793052,273.4697,101751.82,72280.21,0.0042420058,2005-05-18,850,14782.475,0.0041715507,283.0865,0.36983776,1.5234218,0.5455506,1.5676715,4.242006,FF-2005-000072-TJK,center
39.75,70.5,0.57183576,1.6849127,1.7793052,273.4697,101751.82,72280.21,0.0042420058,2005-05-18,500,55689.3,0.0011729188,253.50972,14.521664,1.9836675,-1.7524632,14.656523,4.242006,FF-2005-000072-TJK,center
39.75,70.5,0.57183576,1.6849127,1.7793052,273.4697,101751.82,72280.21,0.0042420058,2005-05-18,250,102587.06,1.8380466e-05,218.22842,28.846613,-0.27146387,-0.016103983,28.847889,4.242006,FF-2005-000072-TJK,center
39.75,70.75,0.1988244,1.3447518,1.3593707,273.4079,101697.24,72522.62,0.0039068684,2005-05-18,1000,1405.1406,0.003925752,292.15656,0.16775477,1.3241196,0.46606156,1.3347038,3.9068685,FF-2005-000072-TJK,center
39.75,70.75,0.1988244,1.3447518,1.3593707,273.4079,101697.24,72522.62,0.0039068684,2005-05-18,850,14753.078,0.003925775,283.24643,0.3723116,1.1946523,0.48676014,1.2513233,3.9068685,FF-2005-000072-TJK,center
39.75,70.75,0.1988244,1.3447518,1.3593707,273.4079,101697.24,72522.62,0.0039068684,2005-05-18,500,55669.504,0.0013405925,253.52985,14.12084,2.715602,-1.4703273,14.37959,3.9068685,FF-2005-000072-TJK,center
39.75,70.75,0.1988244,1.3447518,1.3593707,273.4079,101697.24,72522.62,0.0039068684,2005-05-18,250,102552.555,1.9654603e-05,218.25078,29.103306,-0.42071486,0.09386635,29.106346,3.9068685,FF-2005-000072-TJK,center
39.75,71.0,-0.35114694,1.5271062,1.566958,273.30902,101721.33,72132.58,0.001956785,2005-05-18,1000,1440.2963,0.003773125,292.01007,-0.23332131,1.0913448,0.6096632,1.1160073,1.9567851,FF-2005-000072-TJK,center
39.75,71.0,-0.35114694,1.5271062,1.566958,273.30902,101721.33,72132.58,0.001956785,2005-05-18,850,14785.634,0.0037729447,283.09393,-0.13972569,0.81585264,0.59905005,0.82773113,1.9567851,FF-2005-000072-TJK,center
39.75,71.0,-0.35114694,1.5271062,1.566958,273.30902,101721.33,72132.58,0.001956785,2005-05-18,500,55689.3,0.0013430302,253.52612,13.279262,3.1457596,-1.2238637,13.646779,1.9567851,FF-2005-000072-TJK,center
39.75,71.0,-0.35114694,1.5271062,1.566958,273.30902,101721.33,72132.58,0.001956785,2005-05-18,250,102559.02,2.0307794e-05,218.31622,28.831287,-0.8208809,0.070338726,28.84297,1.9567851,FF-2005-000072-TJK,center
39.75,71.25,-0.14628434,1.1252254,1.1346945,271.2149,101879.28,67237.4,0.0022468176,2005-05-18,1000,1522.4443,0.0035895137,291.57587,-0.1939429,0.9150006,0.5244709,0.93532884,2.2468176,FF-2005-000072-TJK,center
39.75,71.25,-0.14628434,1.1252254,1.1346945,271.2149,101879.28,67237.4,0.0022468176,2005-05-18,850,14849.409,0.0035895486,282.8187,-0.4130602,0.9194865,0.54231715,1.008005,2.2468176,FF-2005-000072-TJK,center
39.75,71.25,-0.14628434,1.1252254,1.1346945,271.2149,101879.28,67237.4,0.0022468176,2005-05-18,500,55720.195,0.0013458917,253.6514,12.430004,3.1891088,-0.959564,12.832592,2.2468176,FF-2005-000072-TJK,center
39.75,71.25,-0.14628434,1.1252254,1.1346945,271.2149,101879.28,67237.4,0.0022468176,2005-05-18,250,102584.91,2.253351e-05,218.33484,28.089945,-1.151829,0.06964159,28.11355,2.2468176,FF-2005-000072-TJK,center
39.75,71.5,0.16725063,1.0207224,1.0343341,269.97363,101948.805,65171.453,0.0028764643,2005-05-18,1000,1572.041,0.003412405,291.09198,0.22171772,0.98867327,0.20915526,1.0132293,2.8764644,FF-2005-000072-TJK,center
39.75,71.5,0.16725063,1.0207224,1.0343341,269.97363,101948.805,65171.453,0.0028764643,2005-05-18,850,14883.665,0.0034127026,282.3203,-0.018519402,1.1231806,0.22014546,1.1233333,2.8764644,FF-2005-000072-TJK,center
39.75,71.5,0.16725063,1.0207224,1.0343341,269.97363,101948.805,65171.453,0.0028764643,2005-05-18,500,55724.82,0.0013667715,253.94221,12.302539,3.8360124,-0.6437826,12.886717,2.8764644,FF-2005-000072-TJK,center
39.75,71.5,0.16725063,1.0207224,1.0343341,269.97363,101948.805,65171.453,0.0028764643,2005-05-18,250,102600.01,2.44931e-05,218.3359,27.042103,-1.3702979,0.10868025,27.0768,2.8764644,FF-2005-000072-TJK,center
39.75,71.75,0.36917603,0.9961747,1.0623817,269.18616,101971.37,64992.793,0.003912976,2005-05-18,1000,1570.0288,0.0031113587,291.1443,0.37193894,0.9416482,0.11038166,1.0124426,3.912976,FF-2005-000072-TJK,center
39.75,71.75,0.36917603,0.9961747,1.0623817,269.18616,101971.37,64992.793,0.003912976,2005-05-18,850,14882.937,0.003111097,282.26202,0.20410538,0.95283985,0.04788947,0.9744551,3.912976,FF-2005-000072-TJK,center
39.75,71.75,0.36917603,0.9961747,1.0623817,269.18616,101971.37,64992.793,0.003912976,2005-05-18,500,55732.406,0.0013925268,254.02425,12.958295,4.9047365,-0.47596025,13.855463,3.912976,FF-2005-000072-TJK,center
39.75,71.75,0.36917603,0.9961747,1.0623817,269.18616,101971.37,64992.793,0.003912976,2005-05-18,250,102621.04,2.7210728e-05,218.32793,25.919554,-1.4460053,0.026942968,25.959858,3.912976,FF-2005-000072-TJK,center
39.75,72.0,-0.031003356,0.7815578,0.78217244,270.88474,101923.04,66139.42,0.001503367,2005-05-18,1000,1552.2734,0.0033152439,291.5131,-0.030595541,0.7049549,0.20041761,0.70561856,1.503367,FF-2005-000072-TJK,center
39.75,72.0,-0.031003356,0.7815578,0.78217244,270.88474,101923.04,66139.42,0.001503367,2005-05-18,850,14871.882,0.00331539,282.67612,-0.23372269,0.73961616,0.1569457,0.7756664,1.503367,FF-2005-000072-TJK,center
39.75,72.0,-0.031003356,0.7815578,0.78217244,270.88474,101923.04,66139.42,0.001503367,2005-05-18,500,55748.316,0.0013621082,253.86691,13.802944,5.401585,-0.5683842,14.822227,1.503367,FF-2005-000072-TJK,center
