era5_event_id,cnn_similarity_score,cnn_likelihood,cnn_prior,cnn_bayesian_score
FF_2011_000066_TJK,0.8695067,0.24701846,0.8672141,0.21421789
FL_2019_000058_TJK,0.8465924,0.18912275,0.8381325,0.15850993
FL_2004_000055_TJK,0.80981266,0.121295765,0.9684126,0.11746434
FL_2021_000055_TJK,0.8188812,0.1355842,0.825911,0.11198048
FF_2007_000049_TJK,0.8168327,0.13223039,0.8384857,0.11087329
FL_2018_000065_TJK,0.8118559,0.124391176,0.8067267,0.10034968
FL_1998_000111_TJK,0.7961115,0.10226785,0.77736604,0.07949955
FL_1999_000229_TJK,0.7850449,0.08890885,0.8343607,0.074182056
FL_2003_000273_TJK,0.7893997,0.093965724,0.7554043,0.07098211
FL_2002_000475_TJK,0.7585747,0.063093364,0.8907037,0.05619749
FL_2017_000079_TJK,0.7449519,0.052635934,0.7689459,0.040474184
FL_2009_000095_TJK,0.7293613,0.04260172,0.8300246,0.035360474
FL_2010_000075_TJK,0.7201696,0.03752735,0.76079047,0.02855045
FL_2012_000051_TJK,0.6975589,0.02727776,0.8079027,0.022037776
FL_2014_000054_TJK,0.6959841,0.026668178,0.7691334,0.020511387
FF_2005_000072_TJK,0.66045576,0.015792007,0.89749646,0.01417327
FL_2006_000058_TJK,0.65131986,0.013738624,0.8508277,0.011689202
FL_2005_000090_TJK,0.6466607,0.01278688,0.83287585,0.010649883
FL_2015_000055_TJK,0.6335161,0.0104130125,0.81340253,0.008469971
FF_2020_000138_TJK,0.56670153,0.0034162046,1.2566506,0.0042929756
FL_2010_000245_MAR,0.48534325,0.00072525366,0.9379498,0.0006802515
FL_2015_000039_KAZ,0.48224247,0.000680228,0.883121,0.00060072367
FL_2009_000266_ALB,0.4839486,0.0007046805,0.75668156,0.0005332187
FF_2016_000034_YEM,0.4434811,0.00029427343,1.0684917,0.0003144287
FL_2016_000117_ALB,0.44828343,0.0003277381,0.757563,0.00024828225
FL_2017_000174_ALB,0.45069832,0.00034582737,0.6938164,0.00023994071
FL_2020_000019_MDG,0.4347937,0.00024145296,0.9003532,0.00021739294
FL_2014_000159_MAR,0.4304601,0.00021843839,0.85551894,0.00018687818
FF_2014_000015_ZWE,0.4226768,0.00018200534,0.99632573,0.00018133661
FL_2009_000265_MAR,0.42347664,0.00018547892,0.9080391,0.0001684221
FL_2003_000037_MDG,0.4210596,0.00017516036,0.8173623,0.00014316947
FL_2005_000100_KGZ,0.40743363,0.00012605751,1.0362864,0.00013063167
FL_2021_000043_YEM,0.40129322,0.00010829744,0.99539846,0.000107799104
