match_id,era5_event_id,cnn_bayesian_score,kg_bayesian_score,kg_rank,attribution_weight
FF-2011-000066-TJK,FF_2011_000066_TJK,0.21421789,0.0008895594286256,37.0,0.21931831595238094
FL-2019-000058-TJK,FL_2019_000058_TJK,0.15850993,0.0004474020293062,66.0,0.1607424642253521
FL-2021-000055-TJK,FL_2021_000055_TJK,0.11198048,1.137860853984365,1.0,0.13064389333333334
FL-2004-000055-TJK,FL_2004_000055_TJK,0.11746434,0.0008870152365831,38.0,0.1201960688372093
FF-2007-000049-TJK,FF_2007_000049_TJK,0.11087329,0.001067694469016,34.0,0.11371619487179487
FL-2018-000065-TJK,FL_2018_000065_TJK,0.10034968,0.0003437691036793,76.0,0.1015885649382716
FL-1998-000111-TJK,FL_1998_000111_TJK,0.07949955,0.0058331438755212,6.0,0.08672678181818182
FL-1999-000229-TJK,FL_1999_000229_TJK,0.074182056,0.0021758510386005,24.0,0.07674005793103449
FL-2003-000273-TJK,FL_2003_000273_TJK,0.07098211,0.0007419085554424,42.0,0.07249236765957447
FL-2002-000475-TJK,FL_2002_000475_TJK,0.05619749,0.0030598292962324,15.0,0.059007364500000006
FL-2017-000079-TJK,FL_2017_000079_TJK,0.040474184,0.0081864693117935,2.0,0.046256210285714285
FL-2009-000095-TJK,FL_2009_000095_TJK,0.035360474,0.0008695872790292,41.0,0.03612917995652175
FL-2010-000075-TJK,FL_2010_000075_TJK,0.02855045,0.0002385486870729,95.0,0.0288359545
FL-2012-000051-TJK,FL_2012_000051_TJK,0.022037776,0.0043496848747141,10.0,0.023506961066666665
FL-2014-000054-TJK,FL_2014_000054_TJK,0.020511387,0.0023402592807815,21.0,0.0213002865
FF-2005-000072-TJK,FF_2005_000072_TJK,0.01417327,0.0001394126225873,156.0,0.014261302732919253
FL-2006-000058-TJK,FL_2006_000058_TJK,0.011689202,0.0001866566367821,119.0,0.011783469758064515
FL-2005-000090-TJK,FL_2005_000090_TJK,0.010649883,0.0046422734214356,8.0,0.01146910476923077
FL-2015-000055-TJK,FL_2015_000055_TJK,0.008469971,0.001678963937091,25.0,0.008752303366666667
FF-2020-000138-TJK,FF_2020_000138_TJK,0.0042929756,0.000418816324627,67.0,0.004352600261111111
FL-2010-000245-MAR,FL_2010_000245_MAR,0.0006802515,0.00040118059804,68.0,0.0006895700136986303
FL-2015-000039-KAZ,FL_2015_000039_KAZ,0.00060072367,3.7647197163708887e-06,972.0,0.0006013385355783009
FL-2009-000266-ALB,FL_2009_000266_ALB,0.0005332187,7.478475462480836e-06,845.0,0.0005338460161176471
FF-2016-000034-YEM,FF_2016_000034_YEM,0.0003144287,6.692878258445581e-05,289.0,0.0003154981853741496
