era5_event_id,cnn_similarity_score,cnn_likelihood,cnn_prior,cnn_bayesian_score
FL_2019_000118_SEN,0.69728667,0.0271715,0.9711181,0.026386736
FL_2011_000108_SEN,0.61506736,0.007748664,1.0198193,0.007902237
FL_2020_000198_SEN,0.6134042,0.0075416705,0.9830738,0.0074140183
FL_2015_000105_GIN,0.5827481,0.0045165704,1.0462055,0.0047252607
FL_2013_000076_PRY,0.56838685,0.00351917,0.9115895,0.0032080384
FL_2007_000141_NGA,0.5521746,0.002634902,0.9242004,0.0024351776
FL_2012_000174_BEN,0.54311323,0.0022330778,1.0672312,0.0023832102
FL_2015_000065_GHA,0.53944623,0.002086804,0.9907452,0.002067491
FL_2001_000314_GHA,0.5313414,0.0017936444,0.9691801,0.0017383645
FL_2007_000194_GTM,0.53175366,0.0018076106,0.94169015,0.0017022091
FL_2016_000102_SEN,0.5242909,0.0015693628,0.8914306,0.001398978
FL_2019_000033_PRY,0.52127934,0.0014815117,0.91126764,0.0013500537
FL_1998_000040_URY,0.5203843,0.0014562701,0.86432457,0.00125869
FL_2020_000190_NER,0.5095776,0.0011806007,1.0346302,0.0012214851
FL_2010_000118_GHA,0.5183432,0.0014001486,0.80361235,0.0011251767
FL_2009_000172_BFA,0.5100384,0.0011913202,0.9374597,0.0011168147
FL_2012_000175_GMB,0.5066643,0.0011148151,0.9831503,0.0010960308
FL_2011_000131_GIN,0.4962713,0.0009061325,0.98051786,0.0008884791
FL_2007_000131_SEN,0.48399156,0.00070530653,1.181218,0.0008331208
FL_2020_000202_GIN,0.48752928,0.0007585898,1.0869398,0.0008245415
FL_2008_000095_SUR,0.4903007,0.0008028326,0.9582623,0.00076932425
FL_2012_000200_BFA,0.49242267,0.0008382632,0.9016484,0.0007558187
FL_1997_000207_SYC,0.48982614,0.00079509604,0.89674884,0.0007130015
FL_2002_000373_GHA,0.4837867,0.0007023268,1.0135405,0.0007118367
FL_2007_000165_BEN,0.48243538,0.000682954,1.0376525,0.0007086689
FL_2009_000117_GTM,0.4802401,0.0006525056,1.0247544,0.000668658
FL_2010_000176_MRT,0.47822478,0.0006256347,1.0222971,0.00063958456
FL_2010_000161_MYS,0.4812606,0.00066650443,0.8439323,0.0005624846
FL_2012_000098_GTM,0.4701218,0.00052735605,0.98310935,0.00051844865
FL_2001_000549_GIN,0.4663151,0.00048617733,1.0487802,0.0005098932
FL_2005_000117_GTM,0.46725953,0.0004961142,1.0102775,0.000501213
TC_2011_000095_PHL,0.48215416,0.00067898346,0.70320135,0.00047746208
FL_1997_000299_PRY,0.45890898,0.00041425286,1.0116756,0.0004190895
FL_2009_000132_GHA,0.45730472,0.00039999705,1.0064578,0.00040258016
FL_2009_000178_GIN,0.4545661,0.0003766781,1.0198286,0.00038414708
FL_2006_000068_CHN,0.47030953,0.0005294656,0.69276685,0.00036679622
FL_2006_000120_BFA,0.45376182,0.00037006623,0.9378729,0.00034707508
FL_2007_000221_KEN,0.46708155,0.00049422774,0.70068425,0.0003462976
FF_2008_000063_PHL,0.4492792,0.0003350912,0.99624646,0.00033383342
FL_2019_000094_GTM,0.4511425,0.00034925074,0.9264836,0.00032357508
FL_2022_000277_SDN,0.4435202,0.00029453298,1.0500658,0.00030927898
FL_2010_000194_VNM,0.45252615,0.00036011136,0.84473336,0.00030419807
FL_2000_000299_GTM,0.44552258,0.0003081039,0.95779145,0.00029509928
FL_2016_000080_BFA,0.44300684,0.00029114165,0.92950785,0.00027061845
FF_2005_000067_IDN,0.43061656,0.00021923367,1.2156141,0.00026650354
FL_2020_000192_TCD,0.4428947,0.00029040547,0.9044446,0.00026265567
FL_2022_000290_SEN,0.4369203,0.00025352577,1.0176592,0.00025800284
FL_2010_000259_AUS,0.4443736,0.0003002497,0.8544154,0.00025653798
FL_2000_000048_BWA,0.43610108,0.00024881217,1.0271316,0.00025556283
FL_2008_000166_GTM,0.4361254,0.00024895094,1.0086226,0.00025109755
FL_2011_000091_BEN,0.4405809,0.0002755857,0.83375144,0.00022976998
FL_2017_000130_GTM,0.43418625,0.00023810069,0.9596784,0.0002285001
FL_2004_000043_IND,0.44937825,0.0003358308,0.6733625,0.00022613586
FL_2021_000129_VEN,0.42862886,0.00020932163,1.0482249,0.00021941615
FL_2011_000106_GHA,0.43392503,0.00023667209,0.9071847,0.0002147053
FL_2021_000078_GTM,0.4336164,0.00023499412,0.89551735,0.00021044131
FL_2015_000171_PRY,0.43436047,0.00023905784,0.87393427,0.00020892084
FL_2014_000030_PRY,0.42694,0.00020121873,0.95569146,0.00019230302
FL_2000_000130_BOL,0.43085197,0.00022043512,0.8691305,0.00019158688
FL_1999_000315_GHA,0.4176442,0.00016145986,1.1662382,0.00018830065
FL_2005_000104_IND,0.4275272,0.0002040034,0.8800676,0.00017953679
FL_2000_000302_CHN,0.42894343,0.0002108629,0.8278109,0.0001745546
FL_2005_000070_YEM,0.41407663,0.000148186,1.1646006,0.0001725775
FL_2007_000077_CHN,0.43064258,0.00021936616,0.7794472,0.00017098433
FL_2015_000123_NER,0.420784,0.00017401719,0.98117614,0.0001707415
FL_2009_000133_ZAF,0.4236023,0.0001860301,0.8934164,0.00016620234
FL_2019_000131_CIV,0.41565844,0.00015394518,1.0697787,0.00016468727
FL_2018_000077_CIV,0.4174708,0.00016079079,1.0218611,0.00016430585
FL_2016_000084_PHL,0.42072713,0.00017378217,0.9382311,0.00016304784
FL_2009_000135_MEX,0.42180568,0.00017828887,0.91321385,0.00016281586
FL_2015_000008_BOL,0.42143697,0.0001767365,0.9180051,0.000162245
FL_2009_000127_BEN,0.42207673,0.00017943788,0.8563633,0.000153664
FL_2021_000068_SUR,0.41400418,0.00014792693,1.0353024,0.0001531491
FL_2007_000231_BOL,0.42224157,0.00018013988,0.84257853,0.00015178199
FL_2011_000118_GTM,0.4195849,0.00016912138,0.8702339,0.00014717516
FL_2015_000064_IND,0.42247888,0.0001811549,0.79790676,0.00014454471
FL_2019_000101_NER,0.40608156,0.0001219362,1.0488648,0.0001278946
FL_1997_000199_BEN,0.405999,0.00012168854,1.0096018,0.00012285697
FL_2011_000181_VEN,0.40878305,0.0001302953,0.93425673,0.00012172927
FL_2008_000102_CIV,0.40573025,0.0001208854,0.96661395,0.000116849515
FL_2020_000200_BFA,0.4057502,0.00012094482,0.9510621,0.00011502603
FL_2002_000350_CHN,0.41818184,0.00016355042,0.66505504,0.00010877003
FL_2022_000305_GIN,0.40255752,0.000111758214,0.9609107,0.000107389664
FL_2015_000169_KEN,0.42384297,0.00018708967,0.5584638,0.00010448281
TC_2012_000127_CHN,0.41518092,0.00015218572,0.6831463,0.00010396511
FL_2013_000054_CHN,0.40976012,0.00013344333,0.75783503,0.00010112803
FL_2009_000218_KEN,0.4181462,0.00016341107,0.59102803,9.658052e-05
FF_2007_000070_CHN,0.42103517,0.00017505873,0.53722847,9.404653e-05
FL_2010_000136_YEM,0.3945212,9.134894e-05,1.025799,9.3705654e-05
FL_2013_000041_GHA,0.38859242,7.851331e-05,1.1800832,9.265223e-05
FF_2012_000107_SLB,0.3934348,8.886436e-05,1.0347154,9.1949325e-05
FL_2019_000135_GHA,0.38977355,8.093262e-05,1.134764,9.183942e-05
FL_2010_000150_MEX,0.39821982,0.00010028333,0.91553116,9.1812515e-05
FL_1990_000004_VNM,0.39771634,9.902261e-05,0.913342,9.044151e-05
FL_2003_000227_CHN,0.40589267,0.000121370205,0.73656005,8.9396446e-05
FL_1997_000144_CHN,0.4021378,0.0001105984,0.79028535,8.7404296e-05
FL_1999_000244_VNM,0.4003925,0.00010589108,0.8210036,8.693696e-05
FL_2003_000389_BFA,0.3974588,9.838323e-05,0.87687385,8.626968e-05
FL_2002_000265_KEN,0.4139695,0.00014780302,0.5834132,8.6230226e-05
FF_2006_000046_KEN,0.41766566,0.00016154283,0.52667356,8.508034e-05
FL_1998_000251_SDN,0.39035067,8.213898e-05,1.0143452,8.3317274e-05
FL_2010_000195_MLI,0.39371067,8.948946e-05,0.9309933,8.3314095e-05
FL_2012_000129_SDN,0.39534408,9.327223e-05,0.8644121,8.062565e-05
FL_2010_000119_PAN,0.39208448,8.586111e-05,0.9352753,8.030378e-05
FL_2020_000210_VNM,0.39183936,8.532583e-05,0.9273032,7.912292e-05
FF_2012_000062_KEN,0.4110934,0.00013784949,0.5640347,7.7751894e-05
FL_2021_000066_GUY,0.38867763,7.868563e-05,0.9759811,7.679569e-05
FL_2012_000005_BOL,0.39391327,8.995102e-05,0.82377183,7.4099116e-05
FF_2004_000060_VNM,0.39172924,8.508634e-05,0.84771144,7.212867e-05
FL_2009_000170_MRT,0.38239044,6.6845205e-05,1.0719237,7.165296e-05
FL_2022_000365_PAN,0.39130652,8.417262e-05,0.83668804,7.042623e-05
FF_2018_000030_KEN,0.389841,8.107277e-05,0.8036416,6.515346e-05
FL_2016_000044_CHN,0.39364094,8.933107e-05,0.72747153,6.498581e-05
FL_2021_000110_YEM,0.37884414,6.0898383e-05,1.0518543,6.405622e-05
ST_1998_000296_PHL,0.38404256,6.979006e-05,0.9036673,6.3067e-05
FL_2010_000003_KEN,0.38881934,7.897298e-05,0.7951241,6.2793326e-05
FL_2018_000140_MLI,0.37278175,5.1825853e-05,1.087024,5.6335946e-05
FL_2002_000470_VNM,0.38381428,6.9376314e-05,0.8103107,5.621637e-05
TC_2016_000111_VNM,0.37872854,6.071281e-05,0.9207941,5.5903998e-05
FL_2017_000095_GHA,0.3744121,5.4137556e-05,0.9967736,5.3962885e-05
FL_2006_000145_GIN,0.3734589,5.2774976e-05,1.0224991,5.3962365e-05
FL_2017_000002_MYS,0.37054282,4.8795984e-05,1.103476,5.38452e-05
FL_2016_000089_SEN,0.3738628,5.3348544e-05,0.9681978,5.1651943e-05
FL_2011_000045_GTM,0.372345,5.122185e-05,1.0046091,5.1457937e-05
FL_2010_000240_VEN,0.3705219,4.876844e-05,1.0505096,5.1231713e-05
FL_2022_000287_TCD,0.3766002,5.7385943e-05,0.8895736,5.1049017e-05
FF_2019_000054_YEM,0.3670435,4.4378776e-05,1.1422937,5.0693594e-05
FL_2008_000074_BFA,0.3742027,5.383555e-05,0.9383595,5.0517097e-05
FL_2009_000226_PRY,0.3730467,5.219537e-05,0.94584394,4.9368675e-05
FL_2007_000139_KEN,0.39030972,8.205285e-05,0.5968051,4.896956e-05
LS_2022_000224_GTM,0.36793965,4.5474288e-05,1.0494251,4.772186e-05
