subject,predicate,object
Paul_Leroy,type,owl#Thing
Paul_Leroy,type,Person
Paul_Leroy,type,Person
Paul_Leroy,type,Person
Paul_Leroy,type,DUL.owl#NaturalPerson
Paul_Leroy,type,Q19088
Paul_Leroy,type,Q215627
Paul_Leroy,type,Q483501
Paul_Leroy,type,Q5
Paul_Leroy,type,Q729
Paul_Leroy,type,Animal
Paul_Leroy,type,Animal
Paul_Leroy,type,Artist
Paul_Leroy,type,Artist
Paul_Leroy,type,Artist
Paul_Leroy,type,Eukaryote
Paul_Leroy,type,Eukaryote
Paul_Leroy,type,Species
Paul_Leroy,type,Species
Paul_Leroy,type,Person
Paul_Leroy,sameAs,m.0n3zfnr
Paul_Leroy,sameAs,46880802
Paul_Leroy,sameAs,103724012X
Paul_Leroy,sameAs,Paul_Leroy
Paul_Leroy,sameAs,Q204465
Paul_Leroy,sameAs,Paul_Leroy_(Maler)
Paul_Leroy,sameAs,Paul_Leroy_(peintre)
Paul_Leroy,sameAs,פול_לרואה
Paul_Leroy,sameAs,باول_لوروا
Paul_Leroy,sameAs,پول_لوروا
Paul_Leroy,sameAs,Поль_Леруа
Paul_Leroy,sameAs,xF21
Paul_Leroy,name,Paul Leroy
Paul_Leroy,label,Paul Leroy
Paul_Leroy,label,باول لوروا
Paul_Leroy,label,Paul Leroy (peintre)
Paul_Leroy,label,Paul Leroy (Maler)
Paul_Leroy,label,Поль Леруа
Paul_Leroy,birthPlace,Paris
Paul_Leroy,birthPlace,"Paris, France"
Paul_Leroy,subject,Category:1942_deaths
Paul_Leroy,subject,Category:19th-century_French_painters
Paul_Leroy,subject,Category:20th-century_French_painters
Paul_Leroy,subject,Category:1860_births
Paul_Leroy,subject,Category:French_male_painters
Paul_Leroy,subject,Category:19th-century_French_male_artists
Paul_Leroy,subject,Category:20th-century_French_male_artists
Paul_Leroy,subject,Category:French_Orientalist_painters
Paul_Leroy,wikiPageWikiLink,Paris
Paul_Leroy,wikiPageWikiLink,Jean-Léon_Gérôme
Paul_Leroy,wikiPageWikiLink,List_of_Orientalist_artists
Paul_Leroy,wikiPageWikiLink,École_des_Beaux-Arts
Paul_Leroy,wikiPageWikiLink,Société_des_Peintres_Orientalistes_Français
Paul_Leroy,wikiPageWikiLink,Orientalism
Paul_Leroy,wikiPageWikiLink,Whistler's_Mother
Paul_Leroy,wikiPageWikiLink,Léonce_Bénédite
Paul_Leroy,wikiPageWikiLink,Jean-Joseph_Benjamin-Constant
Paul_Leroy,wikiPageWikiLink,Eugène_Girardet
Paul_Leroy,wikiPageWikiLink,Maurice_Bompard_(painter)
Paul_Leroy,wikiPageWikiLink,Category:1942_deaths
Paul_Leroy,wikiPageWikiLink,Category:19th-century_French_painters
Paul_Leroy,wikiPageWikiLink,Category:20th-century_French_painters
Paul_Leroy,wikiPageWikiLink,Category:1860_births
Paul_Leroy,wikiPageWikiLink,Category:French_male_painters
Paul_Leroy,wikiPageWikiLink,Category:Orientalist_painters
Paul_Leroy,wikiPageWikiLink,Category:19th-century_French_male_artists
Paul_Leroy,wikiPageWikiLink,Category:20th-century_French_male_artists
Paul_Leroy,wikiPageWikiLink,Odessa
Paul_Leroy,wikiPageWikiLink,James_Abbott_McNeill_Whistler
Paul_Leroy,wikiPageWikiLink,Alphonse-Étienne_Dinet
Paul_Leroy,description,Prantsusmaa maalikunstnik
Paul_Leroy,description,livour galleg
Paul_Leroy,description,margolari frantziarra
Paul_Leroy,description,pictor francez
Paul_Leroy,description,piktor francez
Paul_Leroy,description,pintor francès
Paul_Leroy,description,pintor francés
Paul_Leroy,description,pintor francés
Paul_Leroy,description,pintor franses
Paul_Leroy,description,ֆրանսիացի նկարիչ
Paul_Leroy,description,צייר צרפתי
Paul_Leroy,description,رسام فرنسي
Paul_Leroy,description,ফরাসি চিত্রশিল্পী
Paul_Leroy,description,peintre français
Paul_Leroy,description,pintor francês
Paul_Leroy,description,pittore francese
Paul_Leroy,description,رسام من فرنسا
Paul_Leroy,description,نقاش فرانسوی
Paul_Leroy,description,フランスの画家
Paul_Leroy,description,französischer Maler
Paul_Leroy,description,péintéir
Paul_Leroy,description,Frans kunstschilder (1860-1942)
Paul_Leroy,description,Fransız ressam (1860 – 1942)
Paul_Leroy,description,French painter (1860-1942)
Paul_Leroy,description,pintor francés (1860–1942)
Paul_Leroy,name,Paul Leroy
Paul_Leroy,depiction,133_Paul_Leroy_Autoportrait.jpg
Paul_Leroy,depiction,953_Paul_Leroy_Portrait_d'un_jeune_guide_arabe.jpg
Paul_Leroy,depiction,Le_Jeu_d'osselets_(Leroy).jpg
Paul_Leroy,depiction,"Paul_Alexander_Leroy_-_Haman_and_Mordecai,_1884.jpg"
Paul_Leroy,depiction,Paul_Leroy_L'arabe_aveugle.jpg
Paul_Leroy,birthName,Paul Alexandre Alfred Leroy
Paul_Leroy,movement,Orientalism
Paul_Leroy,thumbnail,133_Paul_Leroy_Autoportrait.jpg?width=300
Paul_Leroy,wikiPageUsesTemplate,Template:Authority_control_(arts)
Paul_Leroy,wikiPageUsesTemplate,Template:Colend
Paul_Leroy,wikiPageUsesTemplate,Template:Cols
Paul_Leroy,wikiPageUsesTemplate,Template:Death_year_and_age
Paul_Leroy,wikiPageUsesTemplate,Template:Infobox_artist
Paul_Leroy,wikiPageUsesTemplate,Template:Other_people
Paul_Leroy,wikiPageUsesTemplate,Template:Reflist
Paul_Leroy,wikiPageUsesTemplate,Template:Short_description
Paul_Leroy,wikiPageUsesTemplate,Template:Commons_category
Paul_Leroy,birthDate,1860
Paul_Leroy,nationality,French
Paul_Leroy,birthName,Paul Alexandre Alfred Leroy
Paul_Leroy,wasDerivedFrom,Paul_Leroy?oldid=1254748087&ns=0
Paul_Leroy,field,"Painting, lithography"
Paul_Leroy,caption,Self Portrait by Paul Leroy
Paul_Leroy,movement,Orientalist
Paul_Leroy,hypernym,Painter
Paul_Leroy,isPrimaryTopicOf,Paul_Leroy
Paul_Leroy,sameAs,46880802
