subject,predicate,object
Gabriël_Metsu,type,owl#Thing
Gabriël_Metsu,type,Person
Gabriël_Metsu,type,Person
Gabriël_Metsu,type,Person
Gabriël_Metsu,type,DUL.owl#NaturalPerson
Gabriël_Metsu,type,Q19088
Gabriël_Metsu,type,Q215627
Gabriël_Metsu,type,Q483501
Gabriël_Metsu,type,Q5
Gabriël_Metsu,type,Q729
Gabriël_Metsu,type,Animal
Gabriël_Metsu,type,Animal
Gabriël_Metsu,type,Artist
Gabriël_Metsu,type,Artist
Gabriël_Metsu,type,Artist
Gabriël_Metsu,type,Eukaryote
Gabriël_Metsu,type,Eukaryote
Gabriël_Metsu,type,Species
Gabriël_Metsu,type,Species
Gabriël_Metsu,type,Person
Gabriël_Metsu,sameAs,m.071k7_
Gabriël_Metsu,sameAs,118783548
Gabriël_Metsu,sameAs,39646843
Gabriël_Metsu,sameAs,Q355213
Gabriël_Metsu,sameAs,Gabriel_Metsu
Gabriël_Metsu,sameAs,Gabriël_Metsu
Gabriël_Metsu,sameAs,Gabriel_Metsu
Gabriël_Metsu,sameAs,Gabriël_Metsu
Gabriël_Metsu,sameAs,Gabriël_Metsu
Gabriël_Metsu,sameAs,Gabriël_Metsu
Gabriël_Metsu,sameAs,Gabriël_Metsu
Gabriël_Metsu,sameAs,Gabriel_Metsu
Gabriël_Metsu,sameAs,גבריאל_מטסו
Gabriël_Metsu,sameAs,ハブリエル・メツー
Gabriël_Metsu,sameAs,Gabriël_Metsu
Gabriël_Metsu,sameAs,"Метсю,_Габриель"
Gabriël_Metsu,sameAs,加布里埃爾·梅曲
Gabriël_Metsu,sameAs,Gabriël_Metsu
Gabriël_Metsu,sameAs,Габрыэль_Метсю
Gabriël_Metsu,sameAs,Χάμπριιλ_Μέτσου
Gabriël_Metsu,sameAs,가브리엘_메취
Gabriël_Metsu,sameAs,Gabriel_Metsu
Gabriël_Metsu,sameAs,p070780153
Gabriël_Metsu,sameAs,غبرييل_ميتسو
Gabriël_Metsu,sameAs,Габриел_Метсю
Gabriël_Metsu,sameAs,Gabriël_Metsu
Gabriël_Metsu,sameAs,Gabriel_Metsu
Gabriël_Metsu,sameAs,گابریل_متسو
Gabriël_Metsu,sameAs,Gabriël_Metsu
