subject,predicate,object
Carel_Fabritius,type,owl#Thing
Carel_Fabritius,type,owl#Thing
Carel_Fabritius,type,Person
Carel_Fabritius,type,Animal
Carel_Fabritius,type,Eukaryote
Carel_Fabritius,type,Species
Carel_Fabritius,sameAs,m.029vlc
Carel_Fabritius,sameAs,79399074
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,118682962
Carel_Fabritius,sameAs,Q352954
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,קרל_פבריציוס
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,カレル・ファブリティウス
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,"Фабрициус,_Карел"
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Κάρελ_Φαμπρίτιους
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,p068712766
Carel_Fabritius,sameAs,كاريل_فابريتيوس
Carel_Fabritius,sameAs,Karel_Fabrisius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,کارل_فابریتیوس
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Կարել_Ֆաբրիցիուս
Carel_Fabritius,sameAs,"Фабрициус,_Карел"
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Carel_Fabritius
Carel_Fabritius,sameAs,Карел_Фабріціус
Carel_Fabritius,sameAs,3FcT1
Carel_Fabritius,label,Carel Fabritius
Carel_Fabritius,label,Carel Fabritius
Carel_Fabritius,label,Carel Fabritius
Carel_Fabritius,label,Carel Fabritius
Carel_Fabritius,label,Carel Fabritius
Carel_Fabritius,label,Κάρελ Φαμπρίτιους
Carel_Fabritius,label,كاريل فابريتيوس
Carel_Fabritius,label,Carel Fabritius
Carel_Fabritius,label,Carel Fabritius
Carel_Fabritius,label,Carel Fabritius
Carel_Fabritius,label,Carel Fabritius
Carel_Fabritius,label,Carel Fabritius
Carel_Fabritius,label,カレル・ファブリティウス
Carel_Fabritius,label,Carel Fabritius
Carel_Fabritius,label,Carel Fabritius
Carel_Fabritius,label,Карел Фабріціус
Carel_Fabritius,label,"Фабрициус, Карел"
Carel_Fabritius,label,Carel Fabritius
Carel_Fabritius,deathPlace,Delft
Carel_Fabritius,deathPlace,Dutch_Republic
Carel_Fabritius,birthPlace,Middenbeemster
Carel_Fabritius,birthPlace,Dutch_Republic
Carel_Fabritius,subject,Category:Dutch_Golden_Age_painters
Carel_Fabritius,subject,Category:1622_births
Carel_Fabritius,subject,Category:1654_deaths
Carel_Fabritius,subject,Category:Dutch_Calvinist_and_Reformed_Christians
Carel_Fabritius,subject,Category:Dutch_male_painters
Carel_Fabritius,subject,Category:People_from_Beemster
