latitude,longitude,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_speed,2m_temperature,mean_sea_level_pressure,surface_pressure,total_precipitation_24hr,time,level,geopotential,specific_humidity,temperature,u_component_of_wind,v_component_of_wind,vertical_velocity,wind_speed,precipitation_mm_24h,event_id,region_label
-16.0,294.75,-1.4446287,0.14485508,1.451873,297.71072,100796.484,98809.52,0.02338896,2009-02-13,1000,672.19055,0.01944539,299.2541,-1.2581465,0.11634505,-0.0049850047,1.2635145,23.38896,FL-2009-000045-BOL,center
-16.0,294.75,-1.4446287,0.14485508,1.451873,297.71072,100796.484,98809.52,0.02338896,2009-02-13,850,14578.636,0.01359904,292.2961,2.6001444,-1.6291957,-0.08431101,3.068392,23.38896,FL-2009-000045-BOL,center
-16.0,294.75,-1.4446287,0.14485508,1.451873,297.71072,100796.484,98809.52,0.02338896,2009-02-13,500,57563.63,0.0052557406,269.49368,-3.051447,8.774236,0.257226,9.2897005,23.38896,FL-2009-000045-BOL,center
-16.0,294.75,-1.4446287,0.14485508,1.451873,297.71072,100796.484,98809.52,0.02338896,2009-02-13,250,107872.48,0.0003373529,233.78331,-4.0977325,5.166774,0.011185408,6.5944643,23.38896,FL-2009-000045-BOL,center
-16.0,295.0,-1.5722222,-0.119048774,1.576723,297.81274,100806.16,98714.42,0.024005001,2009-02-13,1000,678.9437,0.01950718,298.76962,-1.1316626,-0.09598243,-0.00923723,1.1357257,24.005001,FL-2009-000045-BOL,center
-16.0,295.0,-1.5722222,-0.119048774,1.576723,297.81274,100806.16,98714.42,0.024005001,2009-02-13,850,14569.069,0.013441391,292.4563,3.3870757,-1.3040128,-0.14079583,3.6294255,24.005001,FL-2009-000045-BOL,center
-16.0,295.0,-1.5722222,-0.119048774,1.576723,297.81274,100806.16,98714.42,0.024005001,2009-02-13,500,57552.223,0.005322798,269.68268,-3.0330582,9.50265,0.088900566,9.974958,24.005001,FL-2009-000045-BOL,center
-16.0,295.0,-1.5722222,-0.119048774,1.576723,297.81274,100806.16,98714.42,0.024005001,2009-02-13,250,107870.56,0.00033612901,233.75291,-3.7505913,5.034266,0.0026214123,6.2777996,24.005001,FL-2009-000045-BOL,center
-16.0,295.25,-1.5009203,-0.42499042,1.559929,297.68158,100808.15,98667.3,0.026391082,2009-02-13,1000,676.8479,0.01916969,298.5334,-1.0688393,-0.31069565,-0.0012159795,1.113081,26.39108,FL-2009-000045-BOL,center
-16.0,295.25,-1.5009203,-0.42499042,1.559929,297.68158,100808.15,98667.3,0.026391082,2009-02-13,850,14562.135,0.013154599,292.51703,3.7831998,-0.68723917,0.0019396544,3.8451135,26.39108,FL-2009-000045-BOL,center
-16.0,295.25,-1.5009203,-0.42499042,1.559929,297.68158,100808.15,98667.3,0.026391082,2009-02-13,500,57525.08,0.005006494,270.14713,-3.2828407,9.826943,-0.53849316,10.360785,26.39108,FL-2009-000045-BOL,center
-16.0,295.25,-1.5009203,-0.42499042,1.559929,297.68158,100808.15,98667.3,0.026391082,2009-02-13,250,107872.48,0.0003392009,233.74632,-3.247984,4.4730577,-0.010367155,5.527897,26.39108,FL-2009-000045-BOL,center
-16.0,295.5,-1.4213619,-0.5386481,1.5200038,297.53876,100811.68,98588.47,0.026833849,2009-02-13,1000,681.03955,0.018896341,298.2411,-1.1182601,-0.4562235,-0.009623796,1.207744,26.833849,FL-2009-000045-BOL,center
-16.0,295.5,-1.4213619,-0.5386481,1.5200038,297.53876,100811.68,98588.47,0.026833849,2009-02-13,850,14565.124,0.012939651,292.48352,3.674199,-0.11749697,0.147722,3.6760774,26.833849,FL-2009-000045-BOL,center
-16.0,295.5,-1.4213619,-0.5386481,1.5200038,297.53876,100811.68,98588.47,0.026833849,2009-02-13,500,57520.58,0.004913103,269.88525,-3.1311321,9.201638,-0.10974574,9.71978,26.833849,FL-2009-000045-BOL,center
-16.0,295.5,-1.4213619,-0.5386481,1.5200038,297.53876,100811.68,98588.47,0.026833849,2009-02-13,250,107875.34,0.00034296978,233.84207,-3.077608,3.4597645,0.07912636,4.630512,26.833849,FL-2009-000045-BOL,center
-16.0,295.75,-0.9785366,-0.662426,1.1816691,297.17737,100799.87,98608.17,0.0280913,2009-02-13,1000,674.1699,0.01854609,298.35187,-0.8493769,-0.59857035,-0.011170059,1.0390995,28.091301,FL-2009-000045-BOL,center
-16.0,295.75,-0.9785366,-0.662426,1.1816691,297.17737,100799.87,98608.17,0.0280913,2009-02-13,850,14557.591,0.01289922,292.5045,3.0574152,0.88089633,0.12545621,3.1817865,28.091301,FL-2009-000045-BOL,center
-16.0,295.75,-0.9785366,-0.662426,1.1816691,297.17737,100799.87,98608.17,0.0280913,2009-02-13,500,57521.223,0.005131934,269.27588,-0.9244652,7.3722878,0.43972015,7.4300246,28.091301,FL-2009-000045-BOL,center
-16.0,295.75,-0.9785366,-0.662426,1.1816691,297.17737,100799.87,98608.17,0.0280913,2009-02-13,250,107868.89,0.0003450447,233.952,-3.5908642,2.386713,0.1556313,4.3116937,28.091301,FL-2009-000045-BOL,center
-16.0,296.0,-0.67381334,-0.8617162,1.0938827,296.90924,100794.49,98569.62,0.027240714,2009-02-13,1000,670.5604,0.018352998,298.71356,-0.5838442,-0.8546357,-5.6281686e-05,1.0350248,27.240713,FL-2009-000045-BOL,center
-16.0,296.0,-0.67381334,-0.8617162,1.0938827,296.90924,100794.49,98569.62,0.027240714,2009-02-13,850,14558.309,0.012786074,292.36835,2.1468613,2.5269687,-0.06884217,3.3158083,27.240713,FL-2009-000045-BOL,center
-16.0,296.0,-0.67381334,-0.8617162,1.0938827,296.90924,100794.49,98569.62,0.027240714,2009-02-13,500,57516.887,0.005152041,269.13733,1.1458168,4.5883493,0.096551895,4.7292542,27.240713,FL-2009-000045-BOL,center
-16.0,296.0,-0.67381334,-0.8617162,1.0938827,296.90924,100794.49,98569.62,0.027240714,2009-02-13,250,107872.48,0.0003439667,233.94339,-4.04023,1.9450207,0.07099056,4.484034,27.240713,FL-2009-000045-BOL,center
-16.0,296.25,-0.7781396,-0.923216,1.2074059,296.8903,100787.734,98495.94,0.0276808,2009-02-13,1000,660.43066,0.018352998,299.0539,-0.58049345,-0.9723304,0.011733994,1.1324306,27.6808,FL-2009-000045-BOL,center
-16.0,296.25,-0.7781396,-0.923216,1.2074059,296.8903,100787.734,98495.94,0.0276808,2009-02-13,850,14549.818,0.012986479,292.22595,1.7347858,3.7027345,-0.258453,4.088976,27.6808,FL-2009-000045-BOL,center
-16.0,296.25,-0.7781396,-0.923216,1.2074059,296.8903,100787.734,98495.94,0.0276808,2009-02-13,500,57510.46,0.0051851105,269.28708,1.7434559,1.8077371,0.18524837,2.5114841,27.6808,FL-2009-000045-BOL,center
-16.0,296.25,-0.7781396,-0.923216,1.2074059,296.8903,100787.734,98495.94,0.0276808,2009-02-13,250,107871.28,0.0003380094,233.81471,-3.1329803,2.5062294,0.002478838,4.012076,27.6808,FL-2009-000045-BOL,center
-16.0,296.5,-0.80290794,-0.5767935,0.9886111,296.89468,100786.2,98417.97,0.035971012,2009-02-13,1000,661.1293,0.01800174,299.14868,-1.0152304,-0.7202412,0.0022631139,1.244765,35.971012,FL-2009-000045-BOL,center
-16.0,296.5,-0.80290794,-0.5767935,0.9886111,296.89468,100786.2,98417.97,0.035971012,2009-02-13,850,14549.579,0.013279961,291.7255,2.1707883,5.5826163,-0.39579773,5.9898186,35.971012,FL-2009-000045-BOL,center
-16.0,296.5,-0.80290794,-0.5767935,0.9886111,296.89468,100786.2,98417.97,0.035971012,2009-02-13,500,57515.117,0.0051605124,269.48407,1.3542233,-0.1712873,0.2745118,1.3650128,35.971012,FL-2009-000045-BOL,center
-16.0,296.5,-0.80290794,-0.5767935,0.9886111,296.89468,100786.2,98417.97,0.035971012,2009-02-13,250,107870.086,0.0003295152,233.68452,-1.0778275,4.753662,0.10852933,4.874322,35.971012,FL-2009-000045-BOL,center
-16.25,294.75,-1.3898387,0.5691253,1.5018506,297.8448,100822.43,98657.875,0.022361824,2009-02-13,1000,692.33374,0.018956449,299.21405,-1.2179396,0.5362286,0.0018765479,1.3307585,22.361824,FL-2009-000045-BOL,center
-16.25,294.75,-1.3898387,0.5691253,1.5018506,297.8448,100822.43,98657.875,0.022361824,2009-02-13,850,14587.364,0.013807882,292.19037,1.72681,-1.669508,-0.20431197,2.4019012,22.361824,FL-2009-000045-BOL,center
-16.25,294.75,-1.3898387,0.5691253,1.5018506,297.8448,100822.43,98657.875,0.022361824,2009-02-13,500,57563.145,0.0049924087,269.55295,-3.341072,9.032008,0.30426645,9.630157,22.361824,FL-2009-000045-BOL,center
-16.25,294.75,-1.3898387,0.5691253,1.5018506,297.8448,100822.43,98657.875,0.022361824,2009-02-13,250,107880.37,0.00034707098,233.875,-4.8942375,4.421094,-0.0937233,6.595425,22.361824,FL-2009-000045-BOL,center
-16.25,295.0,-1.2637463,0.21258259,1.2815014,297.88123,100813.984,98698.14,0.025552684,2009-02-13,1000,686.5121,0.019217711,298.3412,-1.0001528,0.21972543,0.016276151,1.0240043,25.552685,FL-2009-000045-BOL,center
-16.25,295.0,-1.2637463,0.21258259,1.2815014,297.88123,100813.984,98698.14,0.025552684,2009-02-13,850,14576.483,0.01294285,292.46365,2.025897,-1.3013253,-0.07751405,2.4078426,25.552685,FL-2009-000045-BOL,center
-16.25,295.0,-1.2637463,0.21258259,1.2815014,297.88123,100813.984,98698.14,0.025552684,2009-02-13,500,57545.637,0.005133465,269.73392,-3.2445297,9.826943,0.06679726,10.348709,25.552685,FL-2009-000045-BOL,center
