match_id,era5_event_id,cnn_bayesian_score,kg_bayesian_score,kg_rank,attribution_weight
FL-2022-000261-GEO,FL_2022_000261_GEO,0.45618775,1.049172978820342,1.0,0.5322190416666667
FL-2020-000175-GEO,FL_2020_000175_GEO,0.10264974,0.0084539701367095,4.0,0.11405526666666667
FL-2019-000047-GEO,FL_2019_000047_GEO,0.06301335,0.0218883820500829,2.0,0.07201525714285713
FF-2013-000084-GEO,FF_2013_000084_GEO,0.030407118,0.0013261690884503,19.0,0.03167408125
FF-2012-000120-GEO,FF_2012_000120_GEO,0.028696842,0.0003814988657148,111.0,0.028944228568965516
FF-2012-000079-GEO,FF_2012_000079_GEO,0.027278544,0.0018499287348369,12.0,0.028883164235294117
FL-2015-000071-GEO,FL_2015_000071_GEO,0.020398084,0.00514563268027,6.0,0.022252455272727272
FL-2021-000152-GEO,FL_2021_000152_GEO,0.012445744,0.00642473818495,5.0,0.013690318400000002
FL-2018-000112-GEO,FL_2018_000112_GEO,0.00917627,0.0044757873048386,7.0,0.009940959166666666
FF-2011-000071-GEO,FF_2011_000071_GEO,0.002094733,8.856913803094984e-05,454.0,0.002099296688453159
FL-2005-000100-KGZ,FL_2005_000100_KGZ,0.0005040705,3.396493342842562e-05,729.0,0.0005047572445504088
FF-2020-000123-YEM,FF_2020_000123_YEM,0.000106347776,0.0002558504467535,187.0,0.00010690167066666666
FL-1998-000213-KGZ,FL_1998_000213_KGZ,7.8095276e-05,2.878433140530732e-05,778.0,7.819501453895274e-05
FL-1998-000219-KOR,FL_1998_000219_KOR,7.331957e-05,5.516458099873902e-05,593.0,7.344217797658865e-05
FL-2006-000091-PRK,FL_2006_000091_PRK,6.547731e-05,5.121412734621448e-05,606.0,6.55844741734861e-05
FL-2017-000107-NPL,FL_2017_000107_NPL,3.721291e-05,2.46590505508232e-05,821.0,3.7257961949152535e-05
FF-2006-000039-YEM,FF_2006_000039_YEM,2.5798885e-05,1.316639688753782e-05,963.0,2.582553674070248e-05
FL-2017-000043-HTI,FL_2017_000043_HTI,2.0983243e-05,0.0002469695498393,198.0,2.108660872906404e-05
FL-2005-000070-YEM,FL_2005_000070_YEM,2.056568e-05,0.0002512412535892,189.0,2.0671688659793815e-05
FL-2022-000376-COD,FL_2022_000376_COD,1.9676556e-05,0.0006737600807896,53.0,2.001580696551724e-05
FL-1999-000548-YEM,FL_1999_000548_YEM,1.880839e-05,0.000238387109109,213.0,1.8894667018348624e-05
FL-2016-000054-HTI,FL_2016_000054_HTI,1.4821252e-05,6.954760897563598e-06,1057.0,1.4835207981167607e-05
FL-2012-000054-HTI,FL_2012_000054_HTI,1.2690034e-05,0.0002807372176479,162.0,1.276602222754491e-05
FL-2001-000335-KOR,FL_2001_000335_KOR,1.25246615e-05,2.575033444887332e-05,812.0,1.2539991563035496e-05
FL-2008-000201-YEM,FL_2008_000201_YEM,1.1440097e-05,8.947373854533633e-05,447.0,1.1465406949115044e-05
FL-2015-000088-IRN,FL_2015_000088_IRN,1.1090797e-05,3.451122000037788e-06,1126.0,1.1100603186560565e-05
FL-2000-000735-VEN,FL_2000_000735_VEN,1.0978636e-05,6.627519420231588e-06,1066.0,1.098888682726424e-05
