era5_event_id,cnn_similarity_score,cnn_likelihood,cnn_prior,cnn_bayesian_score
FL_2022_000261_GEO,0.910681,0.39234018,1.1627352,0.45618775
FL_2020_000175_GEO,0.7820457,0.085569985,1.1995999,0.10264974
FL_2019_000047_GEO,0.7409017,0.049843207,1.2642314,0.06301335
FF_2013_000084_GEO,0.70024943,0.028348342,1.0726242,0.030407118
FF_2012_000120_GEO,0.6889365,0.024087502,1.1913582,0.028696842
FF_2012_000079_GEO,0.68435156,0.02253163,1.2106777,0.027278544
FL_2015_000071_GEO,0.6715147,0.01864469,1.0940425,0.020398084
FL_2021_000152_GEO,0.6306691,0.0099544125,1.2502741,0.012445744
FL_2018_000112_GEO,0.6161747,0.007889302,1.1631281,0.00917627
FF_2011_000071_GEO,0.52713203,0.0016565102,1.2645458,0.002094733
FL_2005_000100_KGZ,0.46633837,0.00048642006,1.0362864,0.0005040705
FF_2020_000123_YEM,0.39960396,0.00010382402,1.024308,0.000106347776
FL_1998_000213_KGZ,0.38094765,6.436548e-05,1.21331,7.8095276e-05
FL_1998_000219_KOR,0.38278276,6.753419e-05,1.085666,7.331957e-05
FL_2006_000091_PRK,0.38204914,6.625098e-05,0.98832214,6.547731e-05
FL_2017_000107_NPL,0.3757512,5.610528e-05,0.66326934,3.721291e-05
TC_2011_000152_DMA,0.35279772,2.9871544e-05,0.8970628,2.679665e-05
FF_2006_000039_YEM,0.34859428,2.6497357e-05,0.97363997,2.5798885e-05
FL_2017_000043_HTI,0.34378642,2.3061479e-05,0.9098828,2.0983243e-05
FL_2005_000070_YEM,0.33473152,1.7658998e-05,1.1646006,2.056568e-05
FL_2022_000376_COD,0.34277266,2.2390397e-05,0.8787944,1.9676556e-05
FL_1999_000548_YEM,0.33242506,1.6479253e-05,1.1413376,1.880839e-05
FL_2016_000054_HTI,0.32976538,1.5207247e-05,0.9746177,1.4821252e-05
FL_2012_000054_HTI,0.3292925,1.4990581e-05,0.84653383,1.2690034e-05
FL_2001_000335_KOR,0.3278609,1.4351463e-05,0.87270975,1.25246615e-05
FL_2008_000201_YEM,0.3174659,1.0398504e-05,1.1001676,1.1440097e-05
FL_2015_000088_IRN,0.31317967,9.07686e-06,1.2218759,1.1090797e-05
FL_2000_000735_VEN,0.32002765,1.1268731e-05,0.97425663,1.0978636e-05
FL_2005_000168_NPL,0.3283904,1.4584932e-05,0.6813061,9.9368035e-06
FL_2022_000265_YEM,0.3108201,8.415715e-06,1.0750791,9.047559e-06
FL_2010_000160_NPL,0.32174462,1.18881135e-05,0.67487764,8.023022e-06
FL_2002_000500_IRN,0.3016756,6.24312e-06,1.278652,7.982778e-06
FL_2016_000019_HTI,0.3069222,7.4179343e-06,1.0186899,7.5565745e-06
FL_2004_000051_NPL,0.318177,1.0633788e-05,0.6540297,6.9548137e-06
FL_2015_000164_COD,0.30743814,7.543578e-06,0.8803375,6.6408943e-06
FL_2021_000043_YEM,0.3035878,6.650328e-06,0.99539846,6.6197263e-06
FL_2002_000478_PRK,0.30071792,6.0477396e-06,1.0752475,6.502817e-06
FL_2015_000037_HTI,0.29955924,5.8187156e-06,1.0658321,6.2017743e-06
FL_2012_000123_PRK,0.30224073,6.361066e-06,0.95448625,6.07155e-06
FL_2009_000208_AZE,0.29659474,5.2678624e-06,1.1386976,5.9985023e-06
FL_2019_000153_COD,0.29505163,5.000118e-06,1.1260219,5.6302424e-06
FL_2006_000171_HTI,0.29757196,5.444024e-06,0.9342965,5.0863323e-06
FL_1998_000085_IRN,0.28752914,3.862057e-06,1.214582,4.690785e-06
FL_2019_000084_IND,0.29434514,4.8816732e-06,0.8934423,4.361493e-06
FF_2018_000158_TUN,0.2883799,3.9778647e-06,0.9634547,3.8324924e-06
FL_2015_000113_PRK,0.28763002,3.8756284e-06,0.9577533,3.711896e-06
FL_2018_000164_HND,0.27776444,2.7337983e-06,1.3438609,3.6738445e-06
FL_2006_000127_NPL,0.29620022,5.198209e-06,0.6736525,3.5017865e-06
FL_2010_000240_VEN,0.2830128,3.2965593e-06,1.0505096,3.463067e-06
FL_2002_000732_IDN,0.2759738,2.5625861e-06,1.2192261,3.124372e-06
FL_2011_000021_MYS,0.28030598,2.9944954e-06,1.0359406,3.1021195e-06
FL_2006_000013_MWI,0.27619,2.5827342e-06,1.1472502,2.9630423e-06
FL_2019_000034_BOL,0.28115577,3.086526e-06,0.8007893,2.471657e-06
FL_2010_000037_HTI,0.2715426,2.1796154e-06,1.0214765,2.226426e-06
FL_2019_000120_PHL,0.2732132,2.3174848e-06,0.90582573,2.0992375e-06
FF_2016_000034_YEM,0.26627162,1.791632e-06,1.0684917,1.914344e-06
FF_2018_000042_ETH,0.27478617,2.4544195e-06,0.7719748,1.89475e-06
