match_id,era5_event_id,cnn_bayesian_score,kg_bayesian_score,kg_rank,attribution_weight
FF-2018-000118-LAO,FF_2018_000118_LAO,0.13430628,1.1632902888660264,1.0,0.15669066
FF-2016-000093-LAO,FF_2016_000093_LAO,0.052838493,0.0220905221907109,3.0,0.059443304625
FL-2019-000103-LAO,FL_2019_000103_LAO,0.013514933,0.0252021495372331,2.0,0.015445637714285714
FL-2022-000292-LAO,FL_2022_000292_LAO,0.013979053,0.0036476629601135,9.0,0.014977556785714285
FL-2008-000054-THA,FL_2008_000054_THA,0.0107176425,0.0163710320607273,4.0,0.011908491666666667
FL-2013-000101-LAO,FL_2013_000101_LAO,0.011216169,0.0005522599068799,57.0,0.011397074951612903
FL-2002-000614-LAO,FL_2002_000614_LAO,0.006586384,0.0128274852924386,6.0,0.007185146181818181
FL-2000-000583-LAO,FL_2000_000583_LAO,0.0028863158,0.0144663709999676,5.0,0.0031749473800000002
FL-2020-000213-LAO,FL_2020_000213_LAO,0.00043806134,0.0037221062817323,8.0,0.00047175836615384614
FL-2002-000641-THA,FL_2002_000641_THA,0.0003612829,1.950446022579601e-05,873.0,0.0003616943839407745
FL-1997-000295-COD,FL_1997_000295_COD,0.00022517885,0.0001536811749443,280.0,0.00022596895122807016
FF-2014-000015-ZWE,FF_2014_000015_ZWE,0.00020108267,4.654361763973487e-06,1112.0,0.0002012626902954342
FL-2010-000049-AGO,FL_2010_000049_AGO,0.00015695757,2.0218576835473137e-05,865.0,0.000157137981
ST-2012-000064-COD,ST_2012_000064_COD,0.0001156263,1.5676632018105454e-05,917.0,0.00011575170813449024
FL-2005-000051-AGO,FL_2005_000051_AGO,7.25223e-05,6.937466450548016e-05,487.0,7.266970304878048e-05
FL-2019-000104-THA,FL_2019_000104_THA,6.0846232e-05,0.0001176578775665,336.0,6.102466669794721e-05
FL-2005-000139-SLE,FL_2005_000139_SLE,5.843194e-05,3.998787686961823e-05,647.0,5.8521559539877306e-05
FL-2004-000068-ROM,FL_2004_000068_ROM,5.350494e-05,3.0545508575467445e-05,757.0,5.3575156456692906e-05
FL-2010-000046-MOZ,FL_2010_000046_MOZ,5.2076095e-05,0.0001547805393703,278.0,5.2260109469964666e-05
FL-2009-000007-ZWE,FL_2009_000007_ZWE,5.029994e-05,0.0001455747525774,293.0,5.0468731744966444e-05
FL-2003-000037-MDG,FL_2003_000037_MDG,4.862638e-05,1.6306088439743006e-05,907.0,4.867969839912281e-05
FL-2006-000047-COD,FL_2006_000047_COD,4.240387e-05,0.0001463980853941,291.0,4.254712631756756e-05
FL-2005-000169-FJI,FL_2005_000169_FJI,4.2401418e-05,4.792795450157533e-05,596.0,4.247196944425957e-05
FL-2007-000132-BFA,FL_2007_000132_BFA,3.7552265e-05,1.229286178562063e-05,978.0,3.759046669379451e-05
