match_id,era5_event_id,cnn_bayesian_score,kg_bayesian_score,kg_rank,attribution_weight
FL-2022-000249-CIV,FL_2022_000249_CIV,0.027340868,1.023474098609541,1.0,0.03189767933333334
FL-2020-000154-CIV,FL_2020_000154_CIV,0.0044841776,0.0021484178349721,11.0,0.0047644387
FL-2012-000172-MLI,FL_2012_000172_MLI,0.0045514605,0.0003888239873505,181.0,0.004575930717741935
FL-2001-000180-IRN,FL_2001_000180_IRN,0.0022153577,0.0002348100213932,295.0,0.002222742225666667
FL-2019-000131-CIV,FL_2019_000131_CIV,0.0011254615,0.0017574933026687,21.0,0.001168748480769231
FL-2010-000049-AGO,FL_2010_000049_AGO,0.0011087818,0.0009991491285654,50.0,0.001128941469090909
FL-2021-000173-IDN,FL_2021_000173_IDN,0.001090816,5.354368712613659e-05,717.0,0.0010923268254847648
FL-2010-000150-MEX,FL_2010_000150_MEX,0.0010039314,1.2105225492227282e-05,1010.0,0.0010049204949753694
FL-2007-000057-URY,FL_2007_000057_URY,0.00097315863,2.1389409763262043e-05,922.0,0.0009742084235598705
FL-2018-000140-MLI,FL_2018_000140_MLI,0.00093698595,0.0001229784654712,473.0,0.0009389461716527197
FL-2009-000007-ZWE,FL_2009_000007_ZWE,0.0008485521,7.688816884027482e-05,594.0,0.0008499687145242069
FL-2014-000030-PRY,FL_2014_000030_PRY,0.00082982244,5.198447757005869e-05,726.0,0.0008309576280164159
FL-2013-000125-BFA,FL_2013_000125_BFA,0.00067471864,7.037292729613522e-05,627.0,0.0006757862327848101
FL-2014-000154-IDN,FL_2014_000154_IDN,0.00064223824,0.000727567745335,77.0,0.0006500704136585366
FF-2007-000100-MLI,FF_2007_000100_MLI,0.0006363653,0.0001454882347171,425.0,0.0006378452193023256
FL-2004-000116-CAF,FL_2004_000116_CAF,0.00061156624,0.0001819131705803,359.0,0.0006132463670329671
FL-2010-000195-MLI,FL_2010_000195_MLI,0.00057237153,0.0003131932279527,226.0,0.0005748493288311688
FL-2013-000098-NER,FL_2013_000098_NER,0.0005556716,2.6570754183709487e-05,879.0,0.0005563001877828054
FL-2009-000170-MRT,FL_2009_000170_MRT,0.00044397856,0.000364098896441,195.0,0.0004461984528
FL-2015-000056-COL,FL_2015_000056_COL,0.0004380955,0.0001096040688922,503.0,0.0004389578927165354
FL-1998-000085-IRN,FL_1998_000085_IRN,0.0004364426,0.0003952553017179,177.0,0.0004388406362637362
FL-2009-000132-GHA,FL_2009_000132_GHA,0.00043361122,6.930172553199068e-05,635.0,0.00043428873753125
FL-2021-000051-SOM,FL_2021_000051_SOM,0.00040893,1.09819675891785e-05,1025.0,0.00040932701941747573
FL-2012-000129-SDN,FL_2012_000129_SDN,0.00037826833,2.1149871076015396e-05,924.0,0.00037867550796555436
FL-2018-000034-BLR,FL_2018_000034_BLR,0.0003779582,4.9697727483736e-05,734.0,0.0003784696454668471
FL-2018-000077-CIV,FL_2018_000077_CIV,0.00032189552,0.0060083628189738,2.0,0.00036788059428571423
FL-2012-000157-CMR,FL_2012_000157_CMR,0.0003571544,0.0005111775938541,128.0,0.00035983977142857145
FL-2015-000123-NER,FL_2015_000123_NER,0.00035547864,0.0006663994082866,93.0,0.00035910597306122445
FL-2019-000022-IRN,FL_2019_000022_IRN,0.00034244833,0.0014889486281503,28.0,0.0003528255521212121
FL-2017-000054-BFA,FL_2017_000054_BFA,0.00033304037,2.5493125742540938e-06,1162.0,0.00033332575163667525
FL-1998-000251-SDN,FL_1998_000251_SDN,0.00031791546,0.000255531536404,262.0,0.00031910615460674157
FL-2010-000242-AGO,FL_2010_000242_AGO,0.00031652427,2.4047865405046227e-05,901.0,0.0003168736345364238
FL-2011-000122-NER,FL_2011_000122_NER,0.00030324428,0.0001364602605179,441.0,0.0003039241999103139
FL-2006-000120-BFA,FL_2006_000120_BFA,0.00027522456,1.3882753513220637e-06,1187.0,0.0002754554530872483
OT-2004-000112-COL,OT_2004_000112_COL,0.00027072517,6.780433573101755e-05,645.0,0.00027114167026153846
FL-2011-000170-COL,FL_2011_000170_COL,0.00025097435,0.0002793048227506,243.0,0.00025198634334677424
FL-2001-000524-MLI,FL_2001_000524_MLI,0.00023506544,0.0001757436093498,371.0,0.00023569061404255317
FL-1999-000235-IRN,FL_1999_000235_IRN,0.00022335192,0.0002470825830296,273.0,0.00022415534417266188
FL-2013-000104-MLI,FL_2013_000104_MLI,0.00021871374,0.0001186350196331,480.0,0.00021916469616494843
FL-2009-000187-CIV,FL_2009_000187_CIV,0.00020717726,0.001684493424965,22.0,0.00021485049185185185
FL-2000-000002-AGO,FL_2000_000002_AGO,0.00019810088,0.0008745486784061,58.0,0.0002012453384126984
FL-2013-000145-COL,FL_2013_000145_COL,0.00019405712,9.315584387751806e-05,542.0,0.0001944118862157221
FL-2001-000521-TCD,FL_2001_000521_TCD,0.00018355474,5.4017275179296906e-05,713.0,0.000183810387270195
FL-2017-000130-GTM,FL_2017_000130_GTM,0.0001610899,3.467652094779903e-05,835.0,0.0001612816736904762
FF-2009-000196-IDN,FF_2009_000196_IDN,0.00015876842,0.000725377947158,79.0,0.00016065852023809522
FL-2022-000287-TCD,FL_2022_000287_TCD,0.00015912842,5.295099498667825e-05,723.0,0.0001593470029945055
FL-2019-000034-BOL,FL_2019_000034_BOL,0.00015740033,1.182936831008826e-05,1013.0,0.0001575549472200393
FL-2011-000190-AGO,FL_2011_000190_AGO,0.00015676205,0.0001507577881228,413.0,0.00015713707882775122
FL-2008-000038-ARG,FL_2008_000038_ARG,0.00015666228,8.720803296340502e-06,1051.0,0.00015681063443181818
FL-2019-000084-IND,FL_2019_000084_IND,0.00014026368,0.0001371284210861,439.0,0.00014057958918918921
FL-2008-000074-BFA,FL_2008_000074_BFA,0.00013653486,9.13978439431881e-06,1044.0,0.00013666501715919925
FL-2006-000044-COL,FL_2006_000044_COL,0.00013225584,0.0001397173946637,434.0,0.0001325571061503417
