latitude,longitude,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_speed,2m_temperature,mean_sea_level_pressure,surface_pressure,total_precipitation_24hr,time,level,geopotential,specific_humidity,temperature,u_component_of_wind,v_component_of_wind,vertical_velocity,wind_speed,precipitation_mm_24h,event_id,region_label
10.75,275.0,0.6729164,0.96439457,1.1759564,296.80478,100827.45,97766.766,0.024082098,2008-10-14,1000,720.2212,0.017137092,297.9326,0.80215436,1.1819645,0.09052634,1.4284579,24.082098,FL-2008-000191-CRI,center
10.75,275.0,0.6729164,0.96439457,1.1759564,296.80478,100827.45,97766.766,0.024082098,2008-10-14,850,14477.055,0.013902636,289.96167,0.92460537,13.10623,0.14903343,13.138803,24.082098,FL-2008-000191-CRI,center
10.75,275.0,0.6729164,0.96439457,1.1759564,296.80478,100827.45,97766.766,0.024082098,2008-10-14,500,57196.145,0.0047457833,268.02383,11.868876,8.727732,0.13213253,14.732397,24.082098,FL-2008-000191-CRI,center
10.75,275.0,0.6729164,0.96439457,1.1759564,296.80478,100827.45,97766.766,0.024082098,2008-10-14,250,107196.64,0.00023329686,232.2255,-4.756201,-0.720011,0.1006186,4.810391,24.082098,FL-2008-000191-CRI,center
10.75,275.25,0.8253731,-0.2758741,0.8702571,297.64297,100777.72,98674.86,0.024709096,2008-10-14,1000,654.55835,0.017668819,298.42563,1.4001309,-0.9213492,0.087710276,1.676082,24.709097,FL-2008-000191-CRI,center
10.75,275.25,0.8253731,-0.2758741,0.8702571,297.64297,100777.72,98674.86,0.024709096,2008-10-14,850,14472.871,0.013390661,290.35638,1.0224357,13.08213,0.3880931,13.122024,24.709097,FL-2008-000191-CRI,center
10.75,275.25,0.8253731,-0.2758741,0.8702571,297.64297,100777.72,98674.86,0.024709096,2008-10-14,500,57203.95,0.0045932494,268.06683,12.212768,7.934606,0.3530197,14.563985,24.709097,FL-2008-000191-CRI,center
10.75,275.25,0.8253731,-0.2758741,0.8702571,297.64297,100777.72,98674.86,0.024709096,2008-10-14,250,107198.69,0.00026583063,232.29416,-5.108238,-0.53213644,0.14454532,5.1358805,24.709097,FL-2008-000191-CRI,center
10.75,275.5,-0.036700368,-0.80799305,0.80882615,297.9762,100752.29,99921.71,0.028119216,2008-10-14,1000,626.7218,0.01792596,298.29062,0.477346,-1.501789,0.19313677,1.5758265,28.119215,FL-2008-000191-CRI,center
10.75,275.5,-0.036700368,-0.80799305,0.80882615,297.9762,100752.29,99921.71,0.028119216,2008-10-14,850,14472.99,0.012987744,290.4344,1.221858,10.943784,-0.117026806,11.011782,28.119215,FL-2008-000191-CRI,center
10.75,275.5,-0.036700368,-0.80799305,0.80882615,297.9762,100752.29,99921.71,0.028119216,2008-10-14,500,57214.87,0.0045131566,268.16476,11.992396,7.5320344,-0.3668332,14.161536,28.119215,FL-2008-000191-CRI,center
10.75,275.5,-0.036700368,-0.80799305,0.80882615,297.9762,100752.29,99921.71,0.028119216,2008-10-14,250,107205.72,0.0003149477,232.36163,-5.2637386,0.35651112,-0.20496535,5.275798,28.119215,FL-2008-000191-CRI,center
10.75,275.75,-0.62019384,-0.79188573,1.0058446,297.7615,100749.77,100508.516,0.032343835,2008-10-14,1000,641.87476,0.01827605,298.20502,-0.1760126,-0.92273617,0.12863123,0.93937343,32.343834,FL-2008-000191-CRI,center
10.75,275.75,-0.62019384,-0.79188573,1.0058446,297.7615,100749.77,100508.516,0.032343835,2008-10-14,850,14481.957,0.012903829,290.54385,0.35769367,7.391923,-0.13758886,7.4005723,32.343834,FL-2008-000191-CRI,center
10.75,275.75,-0.62019384,-0.79188573,1.0058446,297.7615,100749.77,100508.516,0.032343835,2008-10-14,500,57221.7,0.004362113,268.14645,12.08223,7.844478,-0.46079063,14.405419,32.343834,FL-2008-000191-CRI,center
10.75,275.75,-0.62019384,-0.79188573,1.0058446,297.7615,100749.77,100508.516,0.032343835,2008-10-14,250,107217.13,0.0003232314,232.40839,-4.76268,0.87692404,-0.30467916,4.8427386,32.343834,FL-2008-000191-CRI,center
10.75,276.0,-0.48921955,0.21597642,0.53477246,297.2857,100764.305,99782.7,0.03509456,2008-10-14,1000,638.9564,0.01869132,298.48953,-0.7680019,0.41359282,-0.020180285,0.87228775,35.09456,FL-2008-000191-CRI,center
10.75,276.0,-0.48921955,0.21597642,0.53477246,297.2857,100764.305,99782.7,0.03509456,2008-10-14,850,14491.162,0.013192345,290.57294,-0.46382666,4.006904,-0.06717944,4.0336604,35.09456,FL-2008-000191-CRI,center
10.75,276.0,-0.48921955,0.21597642,0.53477246,297.2857,100764.305,99782.7,0.03509456,2008-10-14,500,57223.844,0.004303584,268.0326,12.285756,8.766787,0.3915367,15.092924,35.09456,FL-2008-000191-CRI,center
10.75,276.0,-0.48921955,0.21597642,0.53477246,297.2857,100764.305,99782.7,0.03509456,2008-10-14,250,107217.72,0.00030273054,232.36519,-4.231386,0.24378622,-0.004512787,4.238403,35.09456,FL-2008-000191-CRI,center
10.75,276.25,-0.1073848,0.7262354,0.7341317,298.1016,100757.18,100201.375,0.03226365,2008-10-14,1000,644.2318,0.018982649,298.49313,-0.4783687,0.8504828,0.044325233,0.9757856,32.263653,FL-2008-000191-CRI,center
10.75,276.25,-0.1073848,0.7262354,0.7341317,298.1016,100757.18,100201.375,0.03226365,2008-10-14,850,14500.605,0.013406375,290.54385,-0.7824011,2.8612623,-0.049109817,2.9663062,32.263653,FL-2008-000191-CRI,center
10.75,276.25,-0.1073848,0.7262354,0.7341317,298.1016,100757.18,100201.375,0.03226365,2008-10-14,500,57228.133,0.004182749,267.95218,12.3798,9.779224,0.36469173,15.776333,32.263653,FL-2008-000191-CRI,center
10.75,276.25,-0.1073848,0.7262354,0.7341317,298.1016,100757.18,100201.375,0.03226365,2008-10-14,250,107217.72,0.00030302696,232.34802,-4.0953236,-1.0675793,-0.013444662,4.2321863,32.263653,FL-2008-000191-CRI,center
10.75,276.5,0.7179604,0.047424138,0.719525,299.3022,100748.516,100498.52,0.023128124,2008-10-14,1000,643.44617,0.017556276,298.88855,0.788683,0.20554984,0.027604848,0.8150286,23.128124,FL-2008-000191-CRI,center
10.75,276.5,0.7179604,0.047424138,0.719525,299.3022,100748.516,100498.52,0.023128124,2008-10-14,850,14506.225,0.012935572,290.76855,-1.3543296,2.1512609,-0.09023392,2.5420723,23.128124,FL-2008-000191-CRI,center
10.75,276.5,0.7179604,0.047424138,0.719525,299.3022,100748.516,100498.52,0.023128124,2008-10-14,500,57232.62,0.0040716524,267.84467,12.292774,10.401107,0.30750036,16.10265,23.128124,FL-2008-000191-CRI,center
10.75,276.5,0.7179604,0.047424138,0.719525,299.3022,100748.516,100498.52,0.023128124,2008-10-14,250,107219.19,0.00029783565,232.40129,-3.8966293,-2.4090047,-0.020765781,4.5811596,23.128124,FL-2008-000191-CRI,center
10.75,276.75,0.7727063,-0.35813683,0.85166717,299.81406,100741.53,100719.09,0.019757615,2008-10-14,1000,642.3237,0.016434055,299.6504,0.79317343,-0.37003553,-0.01815623,0.87524307,19.757616,FL-2008-000191-CRI,center
10.75,276.75,0.7727063,-0.35813683,0.85166717,299.81406,100741.53,100719.09,0.019757615,2008-10-14,850,14513.039,0.012265196,290.8291,-1.7694798,1.773088,-0.34154773,2.5049748,19.757616,FL-2008-000191-CRI,center
10.75,276.75,0.7727063,-0.35813683,0.85166717,299.81406,100741.53,100719.09,0.019757615,2008-10-14,500,57244.91,0.004001795,267.95535,12.10188,10.444669,0.2818222,15.985825,19.757616,FL-2008-000191-CRI,center
10.75,276.75,0.7727063,-0.35813683,0.85166717,299.81406,100741.53,100719.09,0.019757615,2008-10-14,250,107224.16,0.00028965613,232.45515,-3.5834675,-3.3014097,0.017450571,4.872427,19.757616,FL-2008-000191-CRI,center
10.5,275.0,0.090115905,2.9444523,2.9458308,295.71066,100896.19,96067.95,0.036564413,2008-10-14,1000,751.20056,0.01623568,297.39615,-0.048035137,2.6625366,0.06632577,2.6629698,36.564415,FL-2008-000191-CRI,center
10.5,275.0,0.090115905,2.9444523,2.9458308,295.71066,100896.19,96067.95,0.036564413,2008-10-14,850,14488.173,0.013946008,289.82892,-0.19040442,12.995001,-0.26760745,12.996395,36.564415,FL-2008-000191-CRI,center
10.5,275.0,0.090115905,2.9444523,2.9458308,295.71066,100896.19,96067.95,0.036564413,2008-10-14,500,57199.85,0.0050054393,268.0764,11.998011,7.9421163,-0.3440733,14.388518,36.564415,FL-2008-000191-CRI,center
10.5,275.0,0.090115905,2.9444523,2.9458308,295.71066,100896.19,96067.95,0.036564413,2008-10-14,250,107190.79,0.00024245374,232.30481,-5.5574627,-0.8797045,0.113357306,5.626657,36.564415,FL-2008-000191-CRI,center
10.5,275.25,0.24950254,1.604663,1.6239443,296.183,100843.234,96029.664,0.041185588,2008-10-14,1000,736.60876,0.016237104,298.34488,0.692887,1.0585257,0.19656885,1.265136,41.18559,FL-2008-000191-CRI,center
10.5,275.25,0.24950254,1.604663,1.6239443,296.183,100843.234,96029.664,0.041185588,2008-10-14,850,14474.783,0.01359432,290.22363,-0.49392843,12.343394,0.7648562,12.353272,41.18559,FL-2008-000191-CRI,center
10.5,275.25,0.24950254,1.604663,1.6239443,296.183,100843.234,96029.664,0.041185588,2008-10-14,500,57202.19,0.004893846,268.10742,12.614207,6.786977,0.30750036,14.32415,41.18559,FL-2008-000191-CRI,center
10.5,275.25,0.24950254,1.604663,1.6239443,296.183,100843.234,96029.664,0.041185588,2008-10-14,250,107193.125,0.00028018682,232.393,-5.3803635,-0.7294047,0.067527056,5.42958,41.18559,FL-2008-000191-CRI,center
10.5,275.5,-0.0034370422,0.8412881,0.8412951,295.99063,100839.19,95903.984,0.052551955,2008-10-14,1000,722.0171,0.015920846,298.32196,-0.17900622,0.9115087,0.28439492,0.92891943,52.551956,FL-2008-000191-CRI,center
10.5,275.5,-0.0034370422,0.8412881,0.8412951,295.99063,100839.19,95903.984,0.052551955,2008-10-14,850,14473.11,0.013621034,290.16428,0.04789877,9.201221,0.6292299,9.201346,52.551956,FL-2008-000191-CRI,center
10.5,275.5,-0.0034370422,0.8412881,0.8412951,295.99063,100839.19,95903.984,0.052551955,2008-10-14,500,57219.94,0.004520013,268.2627,12.2366295,6.405435,-0.52177525,13.81176,52.551956,FL-2008-000191-CRI,center
10.5,275.5,-0.0034370422,0.8412881,0.8412951,295.99063,100839.19,95903.984,0.052551955,2008-10-14,250,107205.13,0.00031162304,232.49718,-5.322052,0.05779028,-0.46852612,5.3223658,52.551956,FL-2008-000191-CRI,center
10.5,275.75,-0.62850964,0.30111545,0.69691813,296.22595,100824.234,97309.81,0.057387806,2008-10-14,1000,707.87427,0.016441178,298.2183,-0.6549926,0.38724065,0.12599118,0.7609012,57.387806,FL-2008-000191-CRI,center
10.5,275.75,-0.62850964,0.30111545,0.69691813,296.22595,100824.234,97309.81,0.057387806,2008-10-14,850,14484.467,0.013506948,290.46002,-0.36474276,5.709609,0.031476736,5.7212477,57.387806,FL-2008-000191-CRI,center
10.5,275.75,-0.62850964,0.30111545,0.69691813,296.22595,100824.234,97309.81,0.057387806,2008-10-14,500,57236.33,0.0042566806,268.2396,12.110302,7.022812,-0.6338234,13.999261,57.387806,FL-2008-000191-CRI,center
10.5,275.75,-0.62850964,0.30111545,0.69691813,296.22595,100824.234,97309.81,0.057387806,2008-10-14,250,107221.234,0.00031771162,232.52972,-4.838272,0.85437906,-0.52797365,4.9131293,57.387806,FL-2008-000191-CRI,center
10.5,276.0,-0.99856365,-0.21144459,1.0207047,297.25653,100779.53,99276.64,0.05461754,2008-10-14,1000,667.5786,0.017355766,298.48953,-0.9311545,-0.25075758,-0.02766046,0.96432775,54.61754,FL-2008-000191-CRI,center
10.5,276.0,-0.99856365,-0.21144459,1.0207047,297.25653,100779.53,99276.64,0.05461754,2008-10-14,850,14491.879,0.013314289,290.67657,-0.87270546,3.2218242,-0.28443098,3.3379283,54.61754,FL-2008-000191-CRI,center
10.5,276.0,-0.99856365,-0.21144459,1.0207047,297.25653,100779.53,99276.64,0.05461754,2008-10-14,500,57242.375,0.0041701286,267.99994,12.156622,8.159925,0.26577377,14.641306,54.61754,FL-2008-000191-CRI,center
10.5,276.0,-0.99856365,-0.21144459,1.0207047,297.25653,100779.53,99276.64,0.05461754,2008-10-14,250,107222.11,0.00030941193,232.41313,-4.3134575,0.7773504,-0.038629293,4.3829427,54.61754,FL-2008-000191-CRI,center
10.5,276.25,-0.77334344,0.64109635,1.0045221,298.4726,100757.74,100372.84,0.044689592,2008-10-14,1000,651.19104,0.0172564,298.12427,-1.1519343,0.6036054,0.023468763,1.3004968,44.68959,FL-2008-000191-CRI,center
10.5,276.25,-0.77334344,0.64109635,1.0045221,298.4726,100757.74,100372.84,0.044689592,2008-10-14,850,14503.595,0.013266517,290.63116,-1.3894482,2.552606,-0.11681914,2.9062629,44.68959,FL-2008-000191-CRI,center
10.5,276.25,-0.77334344,0.64109635,1.0045221,298.4726,100757.74,100372.84,0.044689592,2008-10-14,500,57246.273,0.0040535666,267.8415,12.3517275,9.245967,0.24330568,15.428968,44.68959,FL-2008-000191-CRI,center
10.5,276.25,-0.77334344,0.64109635,1.0045221,298.4726,100757.74,100372.84,0.044689592,2008-10-14,250,107221.234,0.00031497175,232.29239,-4.004616,-0.084994555,0.044831514,4.0055175,44.68959,FL-2008-000191-CRI,center
10.5,276.5,0.2626692,1.0305499,1.0634981,299.10297,100744.19,100824.805,0.030121496,2008-10-14,1000,646.0277,0.018437743,298.09653,-0.024834543,1.3164989,0.03376499,1.3167331,30.121496,FL-2008-000191-CRI,center
10.5,276.5,0.2626692,1.0305499,1.0634981,299.10297,100744.19,100824.805,0.030121496,2008-10-14,850,14510.408,0.012331196,290.93274,-1.9764276,1.8778272,0.030438304,2.7262614,30.121496,FL-2008-000191-CRI,center
10.5,276.5,0.2626692,1.0305499,1.0634981,299.10297,100744.19,100824.805,0.030121496,2008-10-14,500,57247.836,0.00399782,267.75708,12.232418,9.857335,0.22229671,15.709841,30.121496,FL-2008-000191-CRI,center
10.5,276.5,0.2626692,1.0305499,1.0634981,299.10297,100744.19,100824.805,0.030121496,2008-10-14,250,107220.06,0.00031242418,232.2912,-3.814558,-1.1183054,0.036192656,3.975105,30.121496,FL-2008-000191-CRI,center
10.5,276.75,0.7699343,0.85164285,1.1480829,298.93805,100765.28,100528.484,0.022788154,2008-10-14,1000,650.5176,0.017591536,298.97775,0.77820534,0.8185829,0.0010282099,1.1294607,22.788155,FL-2008-000191-CRI,center
10.5,276.75,0.7699343,0.85164285,1.1480829,298.93805,100765.28,100528.484,0.022788154,2008-10-14,850,14513.756,0.012349739,290.9071,-2.1883926,2.3431282,-0.21422923,3.2061367,22.788155,FL-2008-000191-CRI,center
10.5,276.75,0.7699343,0.85164285,1.1480829,298.93805,100765.28,100528.484,0.022788154,2008-10-14,500,57256.613,0.0039891745,267.78656,11.982571,9.780726,0.3632326,15.467534,22.788155,FL-2008-000191-CRI,center
10.5,276.75,0.7699343,0.85164285,1.1480829,298.93805,100765.28,100528.484,0.022788154,2008-10-14,250,107223.28,0.0002934054,232.3782,-3.8728714,-1.8359869,0.0479064,4.286021,22.788155,FL-2008-000191-CRI,center
10.25,275.0,-1.5508727,4.111663,4.394426,296.26544,100898.7,96951.07,0.044394195,2008-10-14,1000,742.44543,0.016272362,297.2322,-1.4348319,4.2831907,-0.16159964,4.5171304,44.394196,FL-2008-000191-CRI,center
10.25,275.0,-1.5508727,4.111663,4.394426,296.26544,100898.7,96951.07,0.044394195,2008-10-14,850,14501.682,0.013802692,289.71017,-0.6946049,11.524946,-0.9696246,11.545859,44.394196,FL-2008-000191-CRI,center
10.25,275.0,-1.5508727,4.111663,4.394426,296.26544,100898.7,96951.07,0.044394195,2008-10-14,500,57211.555,0.005202492,268.15442,11.941866,5.7399907,-0.9060664,13.249742,44.394196,FL-2008-000191-CRI,center
10.25,275.0,-1.5508727,4.111663,4.394426,296.26544,100898.7,96951.07,0.044394195,2008-10-14,250,107186.1,0.00025705027,232.46404,-6.5682144,0.027730346,-0.042143345,6.568273,44.394196,FL-2008-000191-CRI,center
10.25,275.25,-0.9770812,3.713005,3.8394134,293.66843,101018.29,92494.695,0.05147522,2008-10-14,1000,820.9042,0.015269094,297.72766,-0.843591,2.8837557,-0.13968712,3.004612,51.47522,FL-2008-000191-CRI,center
10.25,275.25,-0.9770812,3.713005,3.8394134,293.66843,101018.29,92494.695,0.05147522,2008-10-14,850,14507.301,0.013959522,289.9244,-1.5048375,10.906708,-0.30270827,11.010033,51.47522,FL-2008-000191-CRI,center
10.25,275.25,-0.9770812,3.713005,3.8394134,293.66843,101018.29,92494.695,0.05147522,2008-10-14,500,57209.41,0.004820411,268.20776,12.945465,5.673897,0.21062517,14.134291,51.47522,FL-2008-000191-CRI,center
10.25,275.25,-0.9770812,3.713005,3.8394134,293.66843,101018.29,92494.695,0.05147522,2008-10-14,250,107197.81,0.00028438473,232.63982,-5.5963364,0.1442126,-0.013444662,5.598194,51.47522,FL-2008-000191-CRI,center
10.25,275.5,-0.15242887,2.7270026,2.7312593,292.40256,101087.44,89666.39,0.056842424,2008-10-14,1000,876.5773,0.014675396,297.94464,-0.15655404,1.581407,0.10812676,1.5891373,56.842422,FL-2008-000191-CRI,center
10.25,275.5,-0.15242887,2.7270026,2.7312593,292.40256,101087.44,89666.39,0.056842424,2008-10-14,850,14514.474,0.013761521,289.83826,-0.7322321,8.846221,0.14591801,8.876473,56.842422,FL-2008-000191-CRI,center
10.25,275.5,-0.15242887,2.7270026,2.7312593,292.40256,101087.44,89666.39,0.056842424,2008-10-14,500,57231.645,0.0045068962,268.27383,12.684389,6.2492137,0.13942766,14.140241,56.842422,FL-2008-000191-CRI,center
10.25,275.5,-0.15242887,2.7270026,2.7312593,292.40256,101087.44,89666.39,0.056842424,2008-10-14,250,107212.16,0.00031188742,232.74222,-5.0607243,0.35275352,-0.24669576,5.073004,56.842422,FL-2008-000191-CRI,center
10.25,275.75,0.26474822,1.7398502,1.7598779,293.0896,101055.03,89578.16,0.061325964,2008-10-14,1000,860.86304,0.014803965,298.5751,0.138318,1.301936,0.15995997,1.3092629,61.325962,FL-2008-000191-CRI,center
10.25,275.75,0.26474822,1.7398502,1.7598779,293.0896,101055.03,89578.16,0.061325964,2008-10-14,850,14509.931,0.013082659,290.28186,-0.1264391,5.0570755,0.15256429,5.0586557,61.325962,FL-2008-000191-CRI,center
10.25,275.75,0.26474822,1.7398502,1.7598779,293.0896,101055.03,89578.16,0.061325964,2008-10-14,500,57247.64,0.004259165,268.22925,12.546833,6.9507093,0.05013895,14.343479,61.325962,FL-2008-000191-CRI,center
10.25,275.75,0.26474822,1.7398502,1.7598779,293.0896,101055.03,89578.16,0.061325964,2008-10-14,250,107220.06,0.00031228797,232.71025,-4.8728275,0.7303817,-0.28125167,4.9272614,61.325962,FL-2008-000191-CRI,center
10.25,276.0,-0.19331491,0.68596685,0.7126859,295.05798,100939.77,92578.766,0.068602145,2008-10-14,1000,795.3125,0.016097851,299.29236,-0.1632897,0.17989123,0.041685194,0.24294934,68.60214,FL-2008-000191-CRI,center
10.25,276.0,-0.19331491,0.68596685,0.7126859,295.05798,100939.77,92578.766,0.068602145,2008-10-14,850,14498.693,0.012965743,290.75693,0.13694954,2.1568222,-0.13426578,2.1611657,68.60214,FL-2008-000191-CRI,center
10.25,276.0,-0.19331491,0.68596685,0.7126859,295.05798,100939.77,92578.766,0.068602145,2008-10-14,500,57252.71,0.0040591317,268.0334,12.289968,7.626669,0.3436823,14.464072,68.60214,FL-2008-000191-CRI,center
10.25,276.0,-0.19331491,0.68596685,0.7126859,295.05798,100939.77,92578.766,0.068602145,2008-10-14,250,107217.13,0.00029377395,232.54689,-4.732445,0.7303817,-0.010516167,4.788475,68.60214,FL-2008-000191-CRI,center
10.25,276.25,-0.8876859,0.033617795,0.88832223,296.69315,100837.23,96964.39,0.07245046,2008-10-14,1000,725.72107,0.017581563,298.69806,-0.98878175,0.1493783,-0.03619665,1.0000015,72.45046,FL-2008-000191-CRI,center
10.25,276.25,-0.8876859,0.033617795,0.88832223,296.69315,100837.23,96964.39,0.07245046,2008-10-14,850,14507.301,0.0137879215,290.74295,-0.87772274,1.9760776,-0.3313706,2.1622396,72.45046,FL-2008-000191-CRI,center
10.25,276.25,-0.8876859,0.033617795,0.88832223,296.69315,100837.23,96964.39,0.07245046,2008-10-14,500,57268.316,0.003998118,267.85742,12.094862,8.317649,0.1149168,14.678861,72.45046,FL-2008-000191-CRI,center
10.25,276.25,-0.8876859,0.033617795,0.88832223,296.69315,100837.23,96964.39,0.07245046,2008-10-14,250,107222.695,0.00028080368,232.37407,-4.352331,0.12354636,0.056545496,4.3540845,72.45046,FL-2008-000191-CRI,center
10.25,276.5,-0.33399093,0.70667636,0.7816274,297.588,100770.45,100504.35,0.044212796,2008-10-14,1000,665.22156,0.016993564,297.87595,-0.7897057,1.0529779,0.059989616,1.3162057,44.212795,FL-2008-000191-CRI,center
10.25,276.5,-0.33399093,0.70667636,0.7816274,297.588,100770.45,100504.35,0.044212796,2008-10-14,850,14512.441,0.012818972,290.88733,-1.689209,1.5237532,-0.052640676,2.2749176,44.212795,FL-2008-000191-CRI,center
10.25,276.5,-0.33399093,0.70667636,0.7816274,297.588,100770.45,100504.35,0.044212796,2008-10-14,500,57269.875,0.003968307,267.75787,11.701844,8.849404,-0.104803085,14.671234,44.212795,FL-2008-000191-CRI,center
10.25,276.5,-0.33399093,0.70667636,0.7816274,297.588,100770.45,100504.35,0.044212796,2008-10-14,250,107221.234,0.00027103795,232.34862,-3.9225464,-0.4757738,0.07645893,3.9512947,44.212795,FL-2008-000191-CRI,center
