match_id,era5_event_id,cnn_bayesian_score,kg_bayesian_score,kg_rank,attribution_weight
FL-2014-000163-COL,FL_2014_000163_COL,0.1796135,0.000431250720117,68.0,0.1820739589041096
FL-2005-000194-COL,FL_2005_000194_COL,0.09621913,0.0001240735385975,298.0,0.09653668488448844
FL-2006-000044-COL,FL_2006_000044_COL,0.09240848,0.0002741177808443,132.0,0.09308299445255476
FL-2018-000058-COL,FL_2018_000058_COL,0.07671143,0.9912944067554574,1.0,0.08949666833333333
FL-2008-000076-COL,FL_2008_000076_COL,0.08170989,0.0002522985303665,150.0,0.08223705058064515
FL-2013-000030-COL,FL_2013_000030_COL,0.067013636,0.0034418638161995,3.0,0.0753903405
FL-2009-000241-COL,FL_2009_000241_COL,0.05579762,0.0009852393089604,14.0,0.05873433684210526
FL-2005-000017-VEN,FL_2005_000017_VEN,0.05597828,0.0003602499266694,91.0,0.05656138708333334
FL-2013-000145-COL,FL_2013_000145_COL,0.055556957,0.0001791507344209,216.0,0.05580834594570135
FL-2010-000076-COL,FL_2010_000076_COL,0.053474106,0.0001174817297794,306.0,0.053646048463022504
FL-2012-000183-COL,FL_2012_000183_COL,0.05188765,0.0002699382789327,134.0,0.052260942446043165
LS-2010-000190-COL,LS_2010_000190_COL,0.04609379,0.0014412995060597,7.0,0.049934939166666664
FL-2007-000068-COL,FL_2007_000068_COL,0.041233398,0.0012471410793801,11.0,0.043810485375
FL-2008-000197-COL,FL_2008_000197_COL,0.039554734,0.0005142466427472,56.0,0.040203172262295084
FL-2005-000020-COL,FL_2005_000020_COL,0.032400694,0.0005332164024603,54.0,0.03294985830508475
FL-2014-000004-COL,FL_2014_000004_COL,0.027659152,0.0001033186147463,336.0,0.027740263882697947
OT-2004-000112-COL,OT_2004_000112_COL,0.027262814,0.000187966125199,206.0,0.027392021649289097
FL-2012-000042-COL,FL_2012_000042_COL,0.025422977,0.0002036322173064,194.0,0.025550730653266327
FL-2003-000578-COL,FL_2003_000578_COL,0.022469642,0.0014248892438191,8.0,0.024198076
FL-2019-000020-COL,FL_2019_000020_COL,0.02202636,0.0001444370010022,265.0,0.02210793911111111
FL-2011-000170-COL,FL_2011_000170_COL,0.018244898,0.0008895518744319,16.0,0.019113702666666666
FL-2020-000242-COL,FL_2020_000242_COL,0.013044417,0.0013745257193103,9.0,0.013976161071428572
FL-2011-000042-COL,FL_2011_000042_COL,0.0118877385,0.000595995414161,38.0,0.01216419753488372
FL-2015-000056-COL,FL_2015_000056_COL,0.01042154,0.0135699889910136,2.0,0.011910331428571428
FL-2004-000021-COL,FL_2004_000021_COL,0.008618985,0.001578785871748,5.0,0.0094808835
FL-2000-000265-COL,FL_2000_000265_COL,0.0046262,0.0001726908007583,225.0,0.004646313913043478
FL-2008-000239-NIC,FL_2008_000239_NIC,0.00076516956,4.579119807689685e-05,485.0,0.0007667311305306123
FL-2009-000203-USA,FL_2009_000203_USA,0.00071634114,3.43089159165786e-05,552.0,0.0007176272102692998
FL-2013-000119-MRT,FL_2013_000119_MRT,0.00050319545,1.9733900583125862e-06,1047.0,0.0005036737726711026
FL-2007-000111-GBR,FL_2007_000111_GBR,0.00041981213,6.934872574538944e-06,855.0,0.00042030028363953484
FL-2019-000011-IDN,FL_2019_000011_IDN,0.00036316077,1.6408779289041134e-05,691.0,0.0003636825527155172
