era5_event_id,cnn_similarity_score,cnn_likelihood,cnn_prior,cnn_bayesian_score
FL_2014_000163_COL,0.87943304,0.27671185,0.6490994,0.1796135
FL_2005_000194_COL,0.81717724,0.13278915,0.72460085,0.09621913
FL_2006_000044_COL,0.8217081,0.1403381,0.6584704,0.09240848
FL_2008_000076_COL,0.8192502,0.13619642,0.59994155,0.08170989
FL_2018_000058_COL,0.80566895,0.11523019,0.6657234,0.07671143
FL_2013_000030_COL,0.7953452,0.10128767,0.6616169,0.067013636
FL_2005_000017_VEN,0.7724744,0.07565559,0.7399094,0.05597828
FL_2009_000241_COL,0.78675234,0.09086161,0.61409456,0.05579762
FL_2013_000145_COL,0.7797361,0.083076164,0.66874725,0.055556957
FL_2010_000076_COL,0.78555965,0.08949354,0.59751916,0.053474106
FL_2012_000183_COL,0.774393,0.077555805,0.6690363,0.05188765
LS_2010_000190_COL,0.7651659,0.0687949,0.6700176,0.04609379
FL_2007_000068_COL,0.7528131,0.058461733,0.70530576,0.041233398
FL_2008_000197_COL,0.7601354,0.06440353,0.6141703,0.039554734
FL_2005_000020_COL,0.7377207,0.047744118,0.6786322,0.032400694
FL_2014_000004_COL,0.7274216,0.041482203,0.66677153,0.027659152
OT_2004_000112_COL,0.72603285,0.04069703,0.6698969,0.027262814
FL_2012_000042_COL,0.726951,0.04121463,0.6168435,0.025422977
FL_2003_000578_COL,0.71667993,0.035748057,0.6285556,0.022469642
FL_2019_000020_COL,0.71563363,0.035229575,0.6252236,0.02202636
FL_2011_000170_COL,0.68993914,0.024440374,0.7465065,0.018244898
FL_2020_000242_COL,0.66963255,0.018128656,0.71954685,0.013044417
FL_2011_000042_COL,0.6614287,0.01602619,0.7417695,0.0118877385
FL_2015_000056_COL,0.6587005,0.015377301,0.6777223,0.01042154
FL_2004_000021_COL,0.64513457,0.012488294,0.6901651,0.008618985
FL_2000_000265_COL,0.5972706,0.0057771206,0.8007796,0.0046262
FL_2008_000239_NIC,0.49171042,0.00082621706,0.92611206,0.00076516956
FL_2009_000203_USA,0.48553097,0.00072806375,0.9838989,0.00071634114
FL_2013_000119_MRT,0.47330505,0.00056417176,0.8919189,0.00050319545
FL_2007_000111_GBR,0.4627582,0.00045034086,0.93220973,0.00041981213
FL_2019_000011_IDN,0.45486802,0.00037918752,0.957734,0.00036316077
FL_2008_000180_NIC,0.4492951,0.00033520992,0.9545746,0.00031998288
FL_2006_000133_NER,0.4394874,0.00026882166,1.0226843,0.0002749197
FL_2017_000078_NER,0.43028364,0.0002175446,0.99216354,0.00021583981
FL_2008_000099_NIC,0.42743,0.00020354013,0.8944963,0.0001820659
FL_2014_000154_IDN,0.41688842,0.0001585617,1.0975909,0.00017403589
FL_2002_000026_SEN,0.42684495,0.00020077125,0.77111673,0.00015481807
FL_2011_000122_NER,0.41479468,0.00015077586,0.9444471,0.00014239982
FL_1999_000371_IND,0.40757602,0.00012649877,1.0804923,0.00013668093
FL_2004_000022_AFG,0.41188842,0.00014053867,0.9457722,0.00013291757
FL_2007_000011_ZMB,0.39523262,9.30096e-05,1.355484,0.00012607302
FL_2016_000091_NER,0.4113807,0.0001388159,0.8766755,0.000121696496
FL_2007_000147_NER,0.3996126,0.00010384648,1.0790954,0.00011206026
FL_2010_000242_AGO,0.3988301,0.00010183079,1.0821137,0.00011019249
FL_2013_000052_SOM,0.4029038,0.00011272327,0.95646226,0.000107815555
FL_2009_000144_NER,0.39849415,0.00010097632,1.0191128,0.00010290626
FL_2015_000123_NER,0.39650303,9.6042866e-05,0.98117614,9.4234965e-05
FL_2007_000222_MYS,0.3945307,9.137096e-05,0.9374703,8.5657564e-05
FL_2001_000407_IDN,0.3918643,8.538017e-05,1.0004923,8.54222e-05
FL_2019_000160_COG,0.38486373,7.1296774e-05,0.97771347,6.9707814e-05
FF_2006_000069_IDN,0.3768599,5.7782898e-05,1.1987401,6.926668e-05
FL_1999_000574_VNM,0.38020068,6.311447e-05,0.8944347,5.6451772e-05
FL_2010_000096_IDN,0.37433955,5.403276e-05,0.98694265,5.3327236e-05
FL_2009_000174_NER,0.37426353,5.3923122e-05,0.9088533,4.9008206e-05
FL_2010_000141_PAK,0.38267046,6.7336325e-05,0.70364034,4.7380556e-05
FF_2013_000090_PAK,0.375598,5.587697e-05,0.8254096,4.612139e-05
FL_2010_000149_GTM,0.37151092,5.0085946e-05,0.8956919,4.4861576e-05
FL_2009_000139_PAK,0.3704028,4.8611917e-05,0.8471519,4.1181676e-05
FL_2007_000227_ZWE,0.34962893,2.72944e-05,1.5,4.09416e-05
FF_2018_000041_SOM,0.3684908,4.6160054e-05,0.8158279,3.765866e-05
FL_2020_000185_PAK,0.36542872,4.246457e-05,0.88112885,3.7416758e-05
FF_2013_000084_GEO,0.35734618,3.3954035e-05,1.0726242,3.641992e-05
FL_2013_000098_NER,0.35715756,3.377524e-05,1.0638182,3.5930716e-05
FL_2015_000093_GUY,0.3576591,3.425254e-05,0.99545425,3.409684e-05
FL_2016_000068_NPL,0.36872047,4.6448586e-05,0.7300774,3.3911063e-05
FL_2010_000049_AGO,0.35352683,3.049466e-05,1.0373266,3.163292e-05
FL_2012_000153_IDN,0.35884875,3.540906e-05,0.889682,3.15028e-05
FL_1998_000179_RUS,0.35368663,3.0632782e-05,0.9447682,2.8940878e-05
FF_2012_000115_RUS,0.35556996,3.230358e-05,0.86218345,2.785161e-05
FL_1998_000221_NPL,0.36408165,4.0924926e-05,0.67521924,2.7633298e-05
FL_2009_000147_NIC,0.35580158,3.2514625e-05,0.8448585,2.7470258e-05
FL_2016_000102_SEN,0.35333452,3.0329178e-05,0.8914306,2.7036358e-05
FL_2012_000141_NER,0.34818465,2.6187627e-05,1.0015411,2.6227985e-05
FL_2001_000492_VNM,0.35111207,2.8474595e-05,0.91533434,2.6063775e-05
FL_2008_000185_SOM,0.34531927,2.4110608e-05,1.040534,2.5087907e-05
FL_2010_000046_MOZ,0.34781748,2.5912783e-05,0.9530009,2.4694906e-05
FL_1997_000265_SOM,0.35068864,2.8133058e-05,0.85957664,2.418252e-05
FL_2006_000070_IND,0.34547117,2.4216877e-05,0.98779476,2.3921304e-05
FL_2020_000165_NPL,0.36159784,3.8217146e-05,0.6002154,2.2938519e-05
FL_2017_000083_GIN,0.33841997,1.9704248e-05,1.0913374,2.1503984e-05
FF_2014_000048_KAZ,0.34988287,2.7493297e-05,0.7601579,2.0899246e-05
FL_1997_000522_MDA,0.34222597,2.203584e-05,0.9422368,2.0762978e-05
FL_2009_000219_NPL,0.35431883,3.118475e-05,0.65419996,2.0401063e-05
FL_2006_000127_NPL,0.35286856,2.9931578e-05,0.6736525,2.0163483e-05
