era5_event_id,cnn_similarity_score,cnn_likelihood,cnn_prior,cnn_bayesian_score
FL_2019_000031_SYR,0.8058869,0.11554232,1.0970056,0.12675057
FL_2000_000048_BWA,0.6023008,0.00628253,1.0271316,0.0064529846
FL_2009_000190_TUR,0.525939,0.0016193982,1.0608367,0.001717917
FL_2020_000198_SEN,0.52368724,0.0015513863,0.9830738,0.0015251272
FL_2012_000056_PRY,0.505227,0.001083592,0.9356011,0.0010138098
FL_2007_000210_PHL,0.5105486,0.0012032915,0.8313933,0.0010004084
FL_2011_000123_RUS,0.45834178,0.0004091612,1.0392642,0.0004252266
FL_2019_000118_SEN,0.44197786,0.00028444946,0.9711181,0.00027623403
FL_2021_000213_STP,0.4405982,0.00027569386,0.99590546,0.000274565
FL_2010_000161_MYS,0.44757882,0.00032262295,0.8439323,0.00027227192
FL_2008_000024_PHL,0.43786517,0.00025906216,0.901487,0.00023354117
FL_2016_000025_SRB,0.41461354,0.00015011872,1.0363306,0.00015557262
FL_2018_000414_IRQ,0.41197103,0.0001408208,0.9268198,0.00013051552
FL_2003_000389_BFA,0.41122562,0.00013829344,0.87687385,0.000121265904
FL_2021_000007_SYR,0.40332806,0.000113915914,1.0257893,0.00011685372
FL_2007_000153_GHA,0.40693212,0.00012451442,0.8293104,0.00010326111
FL_2010_000176_MRT,0.39157927,8.476117e-05,1.0222971,8.6651096e-05
FL_2005_000208_BIH,0.3812874,6.494183e-05,1.0600388,6.884086e-05
FL_2016_000009_IDN,0.3806269,6.382556e-05,1.025528,6.545489e-05
FL_2010_000219_PHL,0.3811332,6.467967e-05,0.9540994,6.171083e-05
FL_1998_000193_ROM,0.37327886,5.252111e-05,1.0221875,5.368642e-05
FL_2021_000208_IRQ,0.37737015,5.857003e-05,0.9151072,5.3597854e-05
FL_2017_000002_MYS,0.36196053,3.8602207e-05,1.103476,4.259661e-05
FF_2008_000063_PHL,0.36350414,4.0280385e-05,0.99624646,4.012919e-05
FL_2021_000084_TCD,0.36378357,4.0591098e-05,0.969226,3.9341947e-05
FF_2013_000029_SRB,0.3599031,3.646329e-05,1.0207679,3.7220558e-05
FL_2002_000325_JAM,0.3593137,3.5870526e-05,0.9170445,3.289487e-05
FL_2010_000031_PRT,0.35407645,3.0972078e-05,1.0398401,3.2206008e-05
FL_2015_000151_BLZ,0.35192767,2.914299e-05,1.0602429,3.089865e-05
FL_2020_000192_TCD,0.35670656,3.335116e-05,0.9044446,3.0164276e-05
FL_1997_000299_PRY,0.35238504,2.9523964e-05,1.0116756,2.9868674e-05
TC_2012_000025_VUT,0.3517974,2.9035298e-05,1.0124974,2.9398165e-05
FL_2018_000028_BWA,0.34770107,2.5826188e-05,0.9907342,2.5586889e-05
FL_2006_000027_IDN,0.34577298,2.4429273e-05,1.0453769,2.5537798e-05
FF_2014_000059_SRB,0.34755403,2.5717176e-05,0.9731564,2.5026835e-05
FL_2022_000290_SEN,0.3455097,2.4243904e-05,1.0176592,2.4672032e-05
TC_2016_000132_FJI,0.34231347,2.2092247e-05,1.1146603,2.462535e-05
FL_2015_000171_PRY,0.3496535,2.7313601e-05,0.87393427,2.3870292e-05
FL_2001_000029_BOL,0.3472628,2.5502492e-05,0.8475766,2.1615315e-05
FL_2001_000320_TLS,0.33976668,2.050255e-05,0.99220395,2.0342712e-05
FL_2008_000158_PAN,0.3426596,2.2316646e-05,0.9032334,2.015714e-05
FL_2019_000009_ARG,0.34050614,2.0953155e-05,0.8652103,1.8128885e-05
FL_2000_000012_MOZ,0.32787192,1.435629e-05,1.1351557,1.6296624e-05
FL_2007_000141_NGA,0.33303195,1.6782591e-05,0.9242004,1.5510477e-05
FL_2006_000057_SUR,0.32538083,1.3302083e-05,1.1559802,1.5376945e-05
FL_2018_000360_RUS,0.32944214,1.5058841e-05,1.0194583,1.5351861e-05
FL_2019_000135_GHA,0.3233058,1.2477706e-05,1.134764,1.4159251e-05
FL_2012_000140_MMR,0.3318715,1.620689e-05,0.82945573,1.3442897e-05
FL_2012_000037_PSE,0.32801038,1.4417033e-05,0.90530586,1.3051824e-05
FL_1999_000531_COD,0.32373518,1.264442e-05,0.98083735,1.240212e-05
FL_2016_000122_SRB,0.3231457,1.2416055e-05,0.9647123,1.19779215e-05
FL_1999_000213_IND,0.3271076,1.4025116e-05,0.8230437,1.1543283e-05
FL_2007_000131_SEN,0.31504422,9.631972e-06,1.181218,1.1377459e-05
FL_2007_000194_GTM,0.3220896,1.2016201e-05,0.94169015,1.1315538e-05
FL_2022_000286_MRT,0.32271415,1.2251241e-05,0.9100722,1.1149514e-05
FL_2011_000108_SEN,0.31765094,1.0459273e-05,1.0198193,1.06665675e-05
FL_2009_000140_MNG,0.3169139,1.0219106e-05,0.91512454,9.351755e-06
FL_2022_000312_BGR,0.30993527,8.179185e-06,1.0500455,8.588517e-06
TC_2012_000044_FJI,0.3127165,8.943513e-06,0.9567539,8.556742e-06
FL_2010_000019_MEX,0.3062461,7.2561406e-06,1.0306172,7.478304e-06
FL_2000_000583_LAO,0.31005913,8.21193e-06,0.8965888,7.362725e-06
ST_2012_000077_CHN,0.31512845,9.657752e-06,0.7226183,6.9788684e-06
FL_2021_000078_GTM,0.30804762,7.694468e-06,0.89551735,6.8905297e-06
FL_2019_000100_MLI,0.3003708,5.978294e-06,1.1433958,6.835556e-06
FL_2019_000120_PHL,0.3063922,7.2908297e-06,0.90582573,6.604221e-06
FL_2012_000098_GTM,0.30048496,6.001051e-06,0.98310935,5.8996893e-06
FL_2009_000164_SEN,0.29782557,5.490601e-06,1.0352266,5.684016e-06
FL_2007_000127_MRT,0.29905522,5.721552e-06,0.96174216,5.502658e-06
FL_2013_000024_MKD,0.2935243,4.747233e-06,1.1482158,5.4508478e-06
FL_2004_000028_DOM,0.29476,4.950913e-06,1.050075,5.1988304e-06
FL_2021_000147_THA,0.29875025,5.6634726e-06,0.9140862,5.1769025e-06
FL_2000_000302_CHN,0.30151704,6.2103863e-06,0.8278109,5.141025e-06
FL_2008_000054_THA,0.29529065,5.0407707e-06,1.0051433,5.0666968e-06
FL_2014_000089_IND,0.29556578,5.0879353e-06,0.9828184,5.0005165e-06
FL_2010_000119_PAN,0.29512796,5.013067e-06,0.9352753,4.688598e-06
FF_2006_000049_IDN,0.29703385,5.3463746e-06,0.8608761,4.602566e-06
FL_2010_000072_RUS,0.29557407,5.0893614e-06,0.8621805,4.387948e-06
FL_2009_000117_GTM,0.29014173,4.227679e-06,1.0247544,4.3323325e-06
FL_2022_000287_TCD,0.29229409,4.551979e-06,0.8895736,4.0493205e-06
FL_2003_000531_IDN,0.2921148,4.5241345e-06,0.8888034,4.021066e-06
FL_2003_000585_MKD,0.2873359,3.8361795e-06,1.0140078,3.889916e-06
FL_2016_000075_BGD,0.2912641,4.3940945e-06,0.8735163,3.838313e-06
FL_2009_000234_PHL,0.29202428,4.5101365e-06,0.84580135,3.8146795e-06
LS_2022_000224_GTM,0.28398097,3.4110833e-06,1.0494251,3.5796766e-06
FL_2002_000734_MAR,0.28407466,3.4223547e-06,1.0275455,3.516625e-06
FL_2009_000113_CHN,0.2886352,4.013219e-06,0.87226456,3.5005887e-06
FL_2003_000293_TLS,0.28529966,3.5728315e-06,0.9462538,3.3808053e-06
FL_2009_000129_CAF,0.2834348,3.3460456e-06,0.99070364,3.3149395e-06
FL_2009_000120_BWA,0.28349873,3.3535998e-06,0.9861709,3.3072224e-06
FL_2004_000068_ROM,0.28197744,3.1779255e-06,1.0173228,3.232976e-06
FL_2010_000115_MMR,0.2855917,3.6095719e-06,0.8942148,3.2277326e-06
FL_1999_000315_GHA,0.27775243,2.7326164e-06,1.1662382,3.1868815e-06
FL_2015_000110_ARG,0.28745532,3.852153e-06,0.7477015,2.8802606e-06
FL_2008_000094_ZAF,0.27528098,2.498976e-06,1.1326314,2.830419e-06
FL_2014_000107_MMR,0.28482145,3.5133946e-06,0.78811467,2.7689578e-06
ST_2011_000073_CAF,0.2783798,2.79497e-06,0.96249735,2.6901512e-06
FL_2013_000054_CHN,0.2811601,3.0870003e-06,0.75783503,2.339437e-06
FL_2004_000100_PAN,0.27822143,2.7791102e-06,0.8210879,2.2818938e-06
FF_2005_000067_IDN,0.26680273,1.8276905e-06,1.2156141,2.2217664e-06
FL_2010_000012_EGY,0.2739548,2.3811638e-06,0.9297521,2.213892e-06
FL_2012_000009_FJI,0.27083826,2.1237342e-06,0.99751765,2.1184624e-06
FL_2015_000105_GIN,0.26931947,2.0076018e-06,1.0462055,2.100364e-06
FL_2021_000108_SSD,0.27358115,2.3488844e-06,0.8508698,1.9985948e-06
FL_2019_000103_LAO,0.26919663,1.9984634e-06,0.94817245,1.894888e-06
FF_2020_000156_UKR,0.26803833,1.9141196e-06,0.9807622,1.8772961e-06
FL_2011_000176_LKA,0.27281272,2.2837378e-06,0.806451,1.8417227e-06
FL_2008_000167_VCT,0.26772374,1.8917721e-06,0.9584179,1.8131082e-06
FF_2008_000216_PSE,0.26840764,1.940657e-06,0.9319135,1.8085245e-06
FL_2010_000042_SRB,0.26727408,1.8602378e-06,0.9686804,1.8019759e-06
FL_2009_000127_BEN,0.2703734,2.0875634e-06,0.8563633,1.7877127e-06
FL_2011_000021_MYS,0.2649989,1.7078154e-06,1.0359406,1.7691954e-06
FL_2008_000154_MEX,0.2663034,1.7937708e-06,0.917053,1.6449828e-06
FL_2002_000350_CHN,0.27486187,2.4611893e-06,0.66505504,1.6368264e-06
FL_2012_000175_GMB,0.26186797,1.5164351e-06,0.9831503,1.4908836e-06
FL_2000_000741_LKA,0.26779407,1.8967479e-06,0.773201,1.4665674e-06
TC_2018_000110_CHN,0.25566727,1.1933047e-06,1.0417333,1.2431052e-06
FL_2007_000155_ROM,0.25395635,1.1158112e-06,1.0933864,1.2200128e-06
FL_2021_000068_SUR,0.25326586,1.0858416e-06,1.0353024,1.1241744e-06
FL_1998_000165_CHN,0.2542653,1.1294607e-06,0.9735208,1.0995535e-06
FL_2019_000033_PRY,0.25510713,1.167417e-06,0.91126764,1.0638294e-06
FL_2008_000038_ARG,0.25403982,1.1194844e-06,0.9231435,1.0334447e-06
FL_2003_000331_CHN,0.2641936,1.6566197e-06,0.6163112,1.0209933e-06
FL_2009_000265_MAR,0.25273085,1.0631205e-06,0.9080391,9.65355e-07
FL_2003_000028_BRA,0.2514307,1.0096779e-06,0.9364486,9.4551143e-07
FL_2006_000189_MYS,0.24590571,8.0851146e-07,1.1512313,9.307837e-07
FL_2009_000123_BGD,0.25064903,9.787243e-07,0.94990134,9.296915e-07
FF_2008_000072_CHN,0.24809036,8.832809e-07,1.0318207,9.113875e-07
FL_2009_000240_PAN,0.25321335,1.0835923e-06,0.8022797,8.6934415e-07
FL_2022_000365_PAN,0.25180405,1.0247718e-06,0.83668804,8.574143e-07
FL_1999_000413_CAF,0.24303123,7.1882124e-07,1.184197,8.5122593e-07
FL_2007_000077_CHN,0.2514537,1.0106022e-06,0.7794472,7.8771103e-07
FL_2000_000299_GTM,0.24493873,7.7727486e-07,0.95779145,7.4446723e-07
FL_2019_000162_MYS,0.24733452,8.567368e-07,0.85798526,7.3506754e-07
FL_2013_000076_PRY,0.24523595,7.8675833e-07,0.9115895,7.1720063e-07
FL_2019_000081_MMR,0.24788773,8.760932e-07,0.8171662,7.1591376e-07
FL_2009_000248_URY,0.24834144,8.9226114e-07,0.7613565,6.793288e-07
FL_2007_000122_VNM,0.24489692,7.7594905e-07,0.8741286,6.7827926e-07
FL_2019_000153_COD,0.23480098,5.0932977e-07,1.1260219,5.7351645e-07
FL_2007_000125_PHL,0.23837036,5.9227375e-07,0.94382703,5.59004e-07
FL_2000_000770_IDN,0.23777167,5.775654e-07,0.9501972,5.4880104e-07
FL_2015_000106_BFA,0.23464657,5.059903e-07,1.0658216,5.392954e-07
FL_1999_000253_PHL,0.23743543,5.694495e-07,0.9431247,5.370619e-07
FL_2012_000075_VEN,0.2376762,5.752505e-07,0.93329877,5.368806e-07
FL_2008_000011_TZA,0.23349199,4.8163696e-07,1.0849732,5.225632e-07
FL_2022_000305_GIN,0.23592287,5.341958e-07,0.9609107,5.1331443e-07
FF_2012_000107_SLB,0.23287213,4.6900246e-07,1.0347154,4.852841e-07
FL_2011_000061_DOM,0.23721528,5.641916e-07,0.85372484,4.816644e-07
FL_1995_000012_PHL,0.23282877,4.6812988e-07,1.0063225,4.7108963e-07
FL_2003_000196_ARG,0.23877689,6.024527e-07,0.77798855,4.687013e-07
FL_2002_000321_HTI,0.23277234,4.669965e-07,0.933236,4.3581795e-07
FL_2016_000044_CHN,0.23856287,5.970744e-07,0.72747153,4.3435463e-07
FL_2019_000094_GTM,0.2322987,4.5758085e-07,0.9264836,4.2394115e-07
FL_2010_000008_BOL,0.23206729,4.5304282e-07,0.9249973,4.1906338e-07
FL_2013_000083_THA,0.2306363,4.2586956e-07,0.9636208,4.1037677e-07
FL_2014_000005_IDN,0.22516939,3.3503758e-07,1.2218149,4.093539e-07
FL_2020_000172_MMR,0.23305282,4.726543e-07,0.81048506,3.8307925e-07
FF_2022_000278_MNG,0.22520861,3.356216e-07,1.1375682,3.8179246e-07
FL_2004_000043_IND,0.23689424,5.566022e-07,0.6733625,3.7479504e-07
FL_2006_000068_CHN,0.23584959,5.3253876e-07,0.69276685,3.6892519e-07
FL_2008_000243_PNG,0.22926657,4.0124286e-07,0.9134135,3.6650064e-07
FL_2000_000130_BOL,0.230202,4.1791793e-07,0.8691305,3.632252e-07
FF_2021_000098_MNG,0.22816944,3.824501e-07,0.9363146,3.5809362e-07
FL_2022_000207_VEN,0.22332263,3.0855128e-07,1.122706,3.4641238e-07
FL_2016_000080_BFA,0.22709462,3.6481146e-07,0.92950785,3.3909512e-07
FF_2009_000107_THA,0.22751078,3.7155218e-07,0.8892001,3.3038424e-07
FL_2018_000077_CIV,0.22407307,3.190778e-07,1.0218611,3.260532e-07
FL_2009_000218_KEN,0.23634723,5.4388255e-07,0.59102803,3.2144985e-07
FL_2019_000181_IDN,0.21932322,2.5754082e-07,1.2055154,3.1046943e-07
FL_2002_000373_GHA,0.2225893,2.985677e-07,1.0135405,3.0261046e-07
FL_2015_000009_ALB,0.22718006,3.6618636e-07,0.80787224,2.958318e-07
FL_2009_000011_PHL,0.22294013,3.0330708e-07,0.9411863,2.8546847e-07
FL_2013_000101_LAO,0.22076847,2.750239e-07,1.028595,2.8288818e-07
FL_2016_000081_GTM,0.2227026,3.0009085e-07,0.91829944,2.7557326e-07
FL_2014_000008_BOL,0.21999772,2.6557169e-07,1.0077136,2.6762018e-07
FL_1999_000235_IRN,0.22074151,2.7468826e-07,0.9705135,2.6658867e-07
FF_2007_000070_CHN,0.23396909,4.915695e-07,0.53722847,2.6408512e-07
FL_2021_000129_VEN,0.21849379,2.4796535e-07,1.0482249,2.5992347e-07
FF_2013_000118_BEN,0.2156099,2.1711351e-07,1.1659745,2.531488e-07
FL_2004_000115_PAN,0.22099915,2.779112e-07,0.894966,2.4872108e-07
FL_2009_000247_MYS,0.21910687,2.5501157e-07,0.89669496,2.2866759e-07
FL_2013_000112_CAF,0.21433544,2.0461614e-07,1.0773013,2.2043324e-07
FL_2012_000123_PRK,0.21686214,2.3005805e-07,0.95448625,2.1958725e-07
FL_2017_000091_MMR,0.22131217,2.8187262e-07,0.7773403,2.1911094e-07
FL_2006_000151_PAN,0.21814269,2.4400944e-07,0.8913112,2.1748835e-07
FL_2010_000118_GHA,0.22012404,2.671005e-07,0.80361235,2.1464525e-07
FL_2020_000202_GIN,0.21295702,1.918314e-07,1.0869398,2.0850919e-07
FL_2007_000003_PHL,0.21809913,2.4352266e-07,0.8319086,2.025886e-07
FL_2000_000187_ROM,0.21479677,2.090631e-07,0.9674591,2.0226e-07
FL_2013_000108_SSD,0.21323538,1.943536e-07,1.0398287,2.0209444e-07
FL_2018_000419_PRY,0.21141696,1.784014e-07,1.1144714,1.9882326e-07
FL_2007_000107_TLS,0.21630752,2.242416e-07,0.8830243,1.9801078e-07
FL_2005_000205_PHL,0.21604058,2.2148961e-07,0.86058855,1.9061143e-07
FL_2006_000091_PRK,0.21276815,1.9013682e-07,0.98832214,1.8791643e-07
FL_2008_000198_BLZ,0.21084696,1.7364947e-07,1.0561028,1.8339168e-07
FL_2007_000174_CAF,0.20940451,1.6212888e-07,1.0879915,1.7639485e-07
FL_2011_000045_GTM,0.21037552,1.6980559e-07,1.0046091,1.7058824e-07
FL_1997_000177_MMR,0.21355882,1.9732185e-07,0.8550848,1.6872691e-07
FL_2017_000075_CHN,0.2152727,2.137418e-07,0.78603387,1.680083e-07
FL_2005_000081_CHN,0.21378377,1.9941018e-07,0.83118075,1.657459e-07
FL_2013_000013_BWA,0.21117759,1.7639174e-07,0.9272107,1.635523e-07
FL_2017_000130_GTM,0.21027705,1.6901248e-07,0.9596784,1.6219762e-07
FL_1999_000031_LKA,0.2118069,1.8171923e-07,0.8809681,1.6008885e-07
FF_2008_000082_PHL,0.20633338,1.3986048e-07,1.135268,1.5877912e-07
FL_2013_000011_ZWE,0.20542699,1.3383665e-07,1.1684577,1.5638247e-07
FL_2017_000054_BFA,0.20948267,1.62735e-07,0.9450916,1.5379949e-07
FL_1999_000349_SLV,0.20961902,1.6379731e-07,0.9274605,1.5191553e-07
FL_2005_000160_MMR,0.21110582,1.7579323e-07,0.8461133,1.48741e-07
FL_2012_000198_PAN,0.20900258,1.5904374e-07,0.9271781,1.4746186e-07
FL_2010_000026_DOM,0.21043614,1.7029551e-07,0.8601515,1.4647995e-07
FL_2011_000181_VEN,0.20828612,1.5367503e-07,0.93425673,1.4357194e-07
FF_2007_000080_BGD,0.21169288,1.8074347e-07,0.7823137,1.4139809e-07
FL_2009_000239_BRA,0.2022618,1.1458791e-07,1.1948984,1.369209e-07
FL_2008_000170_DOM,0.20589168,1.3689515e-07,0.9912509,1.3569743e-07
FL_2018_000046_RUS,0.20859289,1.5595347e-07,0.8558146,1.3346725e-07
FL_2003_000621_BOL,0.20664907,1.4201507e-07,0.93203217,1.3236262e-07
FL_2005_000196_LKA,0.20720628,1.458912e-07,0.906438,1.3224134e-07
FL_2012_000003_BRA,0.20327325,1.2044876e-07,1.0968858,1.3211853e-07
FL_2006_000010_BOL,0.20731215,1.4663836e-07,0.8803898,1.2909892e-07
FL_1997_000022_BOL,0.20730561,1.465921e-07,0.88054585,1.2908107e-07
FL_2010_000194_VNM,0.20812327,1.524777e-07,0.84473336,1.28803e-07
FL_2011_000106_GHA,0.20628741,1.3954919e-07,0.9071847,1.2659689e-07
FL_2004_000142_ALB,0.2102398,1.687133e-07,0.7411835,1.2504752e-07
FL_2016_000054_HTI,0.20430827,1.2672417e-07,0.9746177,1.2350763e-07
FL_2022_000292_LAO,0.20510197,1.3173411e-07,0.90004784,1.18567e-07
FL_2001_000696_BRA,0.20207605,1.1353987e-07,1.0027964,1.13857375e-07
FL_2001_000314_GHA,0.2026779,1.1696719e-07,0.9691801,1.13362276e-07
FL_2016_000058_MMR,0.20669667,1.423426e-07,0.79186094,1.1271555e-07
FL_2014_000168_MYS,0.19888067,9.681124e-08,1.1580074,1.1210813e-07
FL_2013_000087_MMR,0.20727172,1.4635266e-07,0.7624727,1.11589905e-07
FF_2014_000015_ZWE,0.20107055,1.0801513e-07,0.99632573,1.07618256e-07
FL_2009_000089_BRA,0.19788757,9.208421e-08,1.1619577,1.0699796e-07
FL_2016_000060_IND,0.20070225,1.06052866e-07,0.97984266,1.0391512e-07
FL_2020_000212_KHM,0.19893688,9.70852e-08,1.0479498,1.0174041e-07
FL_2000_000258_IDN,0.19784272,9.1875705e-08,1.0777938,9.902307e-08
TC_2018_000113_PHL,0.20034339,1.0417178e-07,0.94346464,9.828239e-08
FL_2007_000040_HTI,0.19971591,1.00954736e-07,0.9546326,9.637468e-08
FL_2022_000277_SDN,0.19755593,9.0552554e-08,1.0500658,9.5086136e-08
FL_2008_000191_CRI,0.19906066,9.769098e-08,0.9618627,9.3965305e-08
FL_2002_000510_MEX,0.19840872,9.4538265e-08,0.9863962,9.325218e-08
FL_2010_000120_BRA,0.19407955,7.5822435e-08,1.1915169,9.034371e-08
FL_2010_000051_KAZ,0.19658732,8.6209496e-08,1.0356585,8.9283596e-08
FF_2008_000092_KEN,0.2043403,1.2692294e-07,0.7032348,8.925663e-08
FL_2008_000155_CHL,0.19850345,9.499059e-08,0.92491335,8.785806e-08
FL_2016_000123_DOM,0.19796787,9.245856e-08,0.9477552,8.762809e-08
FL_2009_000102_HTI,0.19948575,9.979729e-08,0.87422323,8.724511e-08
FL_2007_000151_TCD,0.19980854,1.0142393e-07,0.84078753,8.527597e-08
